Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
106,Todd Day\dayto01,SG,30,PHO,58,941,13.2,0.524,0.5,0.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20,,0.9,1.6,2.5,0.125,,-0.5,1.2,0.7,0.6
107,Andrew DeClercq\declean01,C,26,CLE,82,1831,11.4,0.53,0,0.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,,0.6,2.3,2.9,0.077,,-2.9,0.6,-2.3,-0.2
108,Vinny Del Negro\delnevi01,PG,33,MIL,67,1211,11.7,0.51,0.074,0.12,0.9,9.4,5.2,19.6,1.5,0,12.3,14.3,,1.3,0.2,1.5,0.061,,-1.3,-0.8,-2.1,0
109,Tony Delk\delkto01,PG,26,SAC,46,682,14.1,0.485,0.143,0.211,5.5,8,6.7,12.4,2.5,0.5,9.5,20.6,,0.5,0.7,1.3,0.09,,-0.9,0.6,-0.3,0.3
110,Derrick Dial\dialde01,SG,24,SAS,8,95,12,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,,-0.1,0.1,0.1,0.032,,-1.5,-3.1,-4.6,-0.1
111,Michael Dickerson\dickemi01,SG,24,VAN,82,3103,15.6,0.53,0.229,0.255,3,7.8,5.4,12.2,2,1,10.5,23.1,,4.5,1,5.5,0.085,,1,-1,0,1.6
112,Vlade Divac*\divacvl01,C,31,SAC,82,2374,18,0.552,0.034,0.436,7.6,21.3,14.4,15.4,2.1,2.8,17.3,19.3,,3,4.1,7.2,0.145,,0.4,2.4,2.8,2.9
113,Michael Doleac\doleami01,C,22,ORL,81,1335,13.3,0.49,0.004,0.178,7.3,20,13.6,7.6,1.1,1.8,10.1,20.2,,1.1,1.9,3,0.106,,-2.6,0,-2.6,-0.2
114,Sherman Douglas\douglsh01,PG,33,NJN,20,309,15.4,0.586,0.178,0.311,4.5,6,5.2,18.2,2.9,0,19,18.2,,0.5,0.2,0.6,0.1,,0.1,0.2,0.3,0.2
115,Bryce Drew\drewbr01,PG,25,HOU,72,1293,10.9,0.481,0.395,0.128,2,6.8,4.5,19.7,1.6,0.1,13.1,17.1,,0.9,0.5,1.3,0.05,,-1.2,-0.9,-2.2,-0.1
116,Chris Dudley\dudlech02,C,34,NYK,47,459,6.1,0.349,0,0.403,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10,,-0.2,0.7,0.5,0.056,,-5.3,0.2,-5.2,-0.4
117,Tim Duncan*\duncati01,PF,23,SAS,74,2875,24.8,0.555,0.009,0.471,10.8,24.8,18.1,15.5,1.2,4,13.5,28.7,,6.7,6.4,13,0.218,,3.8,1.8,5.6,5.5
118,Howard Eisley\eisleho01,PG,27,UTA,82,2096,11.5,0.492,0.241,0.151,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,,1.3,1.8,3,0.069,,-1.1,-0.5,-1.7,0.2
119,Obinna Ekezie\ekeziob01,PF,24,VAN,39,351,11.8,0.538,0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,,0.2,0.2,0.5,0.063,,-3.1,-1.7,-4.8,-0.2
120,Mario Elie\eliema01,SF,36,SAS,79,2217,10.4,0.565,0.407,0.326,2.6,9.9,6.4,13.3,1.7,0.3,19.9,13.6,,1.5,3,4.6,0.099,,-1.4,1.2,-0.3,1
121,Sean Elliott\elliose01,SF,31,SAS,19,391,8.8,0.475,0.349,0.302,1.8,11.4,6.8,11.1,1.6,0.4,13.7,16.4,,0,0.6,0.5,0.067,,-2.8,0.2,-2.6,-0.1
122,Dale Ellis\ellisda01,SG,39,TOT,42,564,8.7,0.54,0.629,0.082,2.7,8.7,5.7,3.8,1.2,0,10.8,14.6,,0.3,0.2,0.5,0.046,,-1.1,-2,-3.1,-0.2
122,Dale Ellis\ellisda01,SG,39,MIL,18,324,12.1,0.586,0.644,0.089,2.5,9.7,6.1,2.8,1,0,6.3,15.4,,0.6,0,0.6,0.087,,1.3,-2.6,-1.3,0.1
122,Dale Ellis\ellisda01,SG,39,CHH,24,240,4.2,0.46,0.603,0.069,2.9,7.3,5.2,5,1.5,0,17.9,13.6,,-0.2,0.2,0,-0.01,,-4.4,-1.3,-5.7,-0.2
123,LaPhonso Ellis\ellisla01,PF,29,ATL,58,1309,13.9,0.481,0.045,0.205,8.2,16.1,12.1,7.6,1.3,1.3,9.3,18.9,,1.1,0.8,1.9,0.07,,-1,-0.9,-1.9,0
124,Pervis Ellison\ellispe01,C,32,BOS,30,269,9,0.507,0,0.488,11.7,17,14.2,6.9,1.9,2.2,19.9,10.5,,0.2,0.3,0.5,0.088,,-4.8,0.2,-4.6,-0.2
125,Evan Eschmeyer\eschmev01,C,24,NJN,31,373,11.8,0.534,0,0.417,11.5,21,16.1,8.7,1.1,3.9,19.8,12.7,,0.3,0.4,0.7,0.095,,-4.2,0.6,-3.5,-0.1
126,Patrick Ewing*\ewingpa01,C,37,NYK,62,2035,16.9,0.516,0.003,0.365,8.4,26.2,17.6,5.2,1,3.1,13.6,24.3,,0.9,3.9,4.8,0.113,,-0.6,0.4,-0.2,0.9
127,Tony Farmer\farmeto01,PF,30,GSW,74,1199,15.7,0.542,0.141,0.849,9.7,16.5,12.9,9.5,2.8,0.9,16.1,17.9,,1.9,1,2.9,0.114,,-0.6,0.1,-0.5,0.5
128,Jamie Feick\feickja01,C,25,NJN,81,2241,12.3,0.477,0.007,0.314,12.6,25.2,18.7,4.5,1,1.2,10.9,10.8,,2.6,2.3,4.8,0.103,,-0.9,-1.4,-2.3,-0.2
129,Danny Ferry\ferryda01,PF,33,CLE,63,1326,11.8,0.571,0.197,0.15,4.6,15.6,10,8.3,0.8,1.3,12,15.1,,1.6,1.1,2.7,0.099,,-1.1,-0.2,-1.4,0.2
130,Michael Finley\finlemi01,SF,26,DAL,82,3464,19.2,0.522,0.151,0.194,3.8,12.2,8,21.3,1.6,0.6,9.9,25.1,,6.4,1.9,8.3,0.114,,3,-0.9,2.1,3.6
131,Derek Fisher\fishede01,PG,25,LAL,78,1803,9.6,0.449,0.344,0.3,1.3,7.1,4.2,17.1,2.3,0.1,12.1,15.1,,0.5,2.6,3.1,0.083,,-2.9,1.3,-1.6,0.2
132,Danny Fortson\fortsda01,PF,23,BOS,55,856,20.1,0.602,0,0.713,17.8,31.7,24.4,5.6,1.2,0.4,16.1,21,,2.5,1,3.5,0.194,,0.6,-1.9,-1.2,0.2
133,Greg Foster\fostegr01,PF,31,SEA,60,718,6.9,0.43,0.067,0.125,2.4,14.1,8.2,8.7,0.7,1.8,10.6,16.3,,-0.4,0.5,0.1,0.007,,-5.2,-0.3,-5.5,-0.6
134,Jeff Foster\fosteje01,C,23,IND,19,86,25.6,0.632,0.043,1.087,16.3,25.1,20.9,9.4,3,0.8,5.6,19,,0.5,0.2,0.6,0.345,,2.8,1.7,4.4,0.1
135,Rick Fox\foxri01,SF,30,LAL,82,1473,11.7,0.502,0.363,0.157,4.6,9.7,7.2,14.4,1.8,1.2,14,18.5,,0.9,2.3,3.2,0.104,,-1.6,0.9,-0.6,0.5
136,Adonal Foyle\foylead01,C,24,GSW,76,1654,12.3,0.5,0,0.237,10.4,16.9,13.5,4,0.8,5.8,14.5,12.5,,0.7,1.2,1.9,0.055,,-2.8,-0.1,-2.9,-0.4
137,Steve Francis\francst01,PG,22,HOU,77,2776,18.4,0.543,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25,,4.4,2,6.4,0.111,,2.7,-0.6,2,2.8
138,Todd Fuller\fulleto02,C,25,CHH,41,399,9.6,0.461,0,0.434,10.4,20.4,15.5,2,1.2,1.4,15.7,19.4,,-0.3,0.5,0.2,0.029,,-4.7,-1.6,-6.3,-0.4
139,Lawrence Funderburke\fundela01,PF,29,SAC,75,1026,18,0.57,0.006,0.463,9.9,13.9,11.9,5,1.5,1.3,8.6,18.8,,2.5,1.2,3.7,0.172,,1.2,-0.2,1,0.8
140,Kevin Garnett*\garneke01,PF,23,MIN,81,3243,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,,6.1,5.6,11.6,0.172,,4.6,1.7,6.3,6.8
141,Dean Garrett\garrede01,C,33,MIN,56,604,9,0.477,0,0.241,7.8,19.3,13.5,4.3,0.7,4.8,15,10.5,,0.2,0.8,1,0.077,,-4,0.9,-3,-0.2
142,Kiwane Lemorris Garris\garriki01,SG,25,ORL,3,23,-3.9,0.2,0.1,0,0,4.7,2.4,12.2,0,0,9.1,20.1,,-0.1,0,-0.1,-0.223,,-7.8,-6.4,-14.3,-0.1
143,Pat Garrity\garripa01,SF,23,ORL,82,1479,11.9,0.532,0.337,0.19,3.2,12.2,7.7,6.2,1,0.9,11.8,20.4,,1.4,1.4,2.8,0.091,,-1,-0.6,-1.6,0.2
144,Chris Gatling\gatlich01,PF,32,TOT,85,1811,17.3,0.525,0.087,0.465,9.2,21,15.1,6.7,2.3,0.9,14.9,26.7,,1.3,2.6,4,0.105,,-0.7,-0.2,-1,0.5
144,Chris Gatling\gatlich01,PF,32,ORL,45,1041,17.4,0.525,0.05,0.53,9.5,21.5,15.5,6.4,2.3,0.7,15.6,27.2,,0.8,1.7,2.5,0.115,,-0.8,-0.1,-0.9,0.3
144,Chris Gatling\gatlich01,PF,32,DEN,40,770,17.1,0.525,0.138,0.376,8.8,20.2,14.5,7.1,2.2,1.2,13.9,26,,0.6,0.9,1.5,0.092,,-0.6,-0.4,-1,0.2
145,Matt Geiger\geigema01,C,30,PHI,65,1406,13.9,0.483,0.007,0.238,11.9,18.6,15.2,4.9,1.1,1.1,12.3,23.1,,0.6,2,2.6,0.088,,-2.1,-1.4,-3.5,-0.5
146,Devean George\georgde01,SF,22,LAL,49,345,12.1,0.478,0.326,0.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,,0.1,0.6,0.7,0.093,,-2.5,-1,-3.5,-0.1
147,Kendall Gill\gillke01,SF,31,NJN,76,2355,15.2,0.465,0.082,0.267,3.7,9.8,6.7,15.3,3.1,1.2,7.7,21.9,,1.6,2.1,3.7,0.076,,-0.7,0.7,0,1.2
148,Armen Gilliam\gilliar01,PF,35,UTA,50,782,14,0.486,0.003,0.282,11.5,20.9,16.3,9.3,0.8,1.6,13.8,23.5,,0.3,1,1.2,0.075,,-1.7,-1.4,-3.1,-0.2
149,Dion Glover\glovedi01,SG,21,ATL,30,446,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,,0.2,0.1,0.3,0.029,,-1,-1.6,-2.6,-0.1
150,Brian Grant\grantbr01,PF,27,POR,63,1322,14,0.54,0.006,0.472,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,,1.5,2,3.5,0.128,,-1.1,0.2,-0.8,0.4
151,Gary Grant\grantga01,PG,34,POR,3,24,8,0.429,0,0,0,14,7.4,8.1,2.2,0,12.5,30.8,,-0.1,0,0,-0.07,,-8.3,0,-8.3,0
152,Horace Grant\grantho01,PF,34,SEA,76,2688,11.7,0.472,0.007,0.185,6.7,17.5,12,10.2,1.1,1.6,8.6,11.6,,2.7,2.5,5.2,0.093,,-1,0.3,-0.7,0.9
153,Devin Gray\grayde01,SF,27,HOU,21,124,14,0.492,0,0.784,10.2,12.4,11.3,6.3,2.1,1.6,7.4,19,,0.2,0.1,0.3,0.123,,-2.4,-0.1,-2.6,0
154,A.C. Green\greenac01,PF,36,LAL,82,1929,11.2,0.482,0.01,0.245,9,17.9,13.5,5.9,1.4,0.7,11,11,,1.7,3.3,5,0.124,,-1.1,0.8,-0.3,0.8
155,Adrian Griffin\griffad01,SG,25,BOS,72,1927,12.6,0.503,0.138,0.383,7.2,15.2,11,13.4,3.1,0.6,16.2,13,,1.8,2.1,3.9,0.098,,-0.9,1.4,0.6,1.3
156,Tom Gugliotta\guglito01,PF,30,PHO,54,1767,16.4,0.519,0.012,0.234,9.1,17.5,13.4,11.6,2.3,1.3,13,20.4,,1.9,3.3,5.2,0.14,,0.2,1.2,1.4,1.5
157,Darvin Ham\hamda01,SF,26,MIL,35,792,12.8,0.545,0.008,0.609,12.6,12.8,12.7,7.5,1.9,2.8,15.2,10.7,,1.2,0.5,1.7,0.101,,-0.5,0.5,0,0.4
158,Richard Hamilton\hamilri01,SG,21,WAS,71,1373,11.6,0.482,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,,0.4,0.3,0.7,0.024,,-1.4,-2.2,-3.7,-0.6
159,Thomas Hamilton\hamilth01,C,24,HOU,22,273,11.4,0.46,0,0.291,13,23.7,18.5,8.7,0.7,3.3,23.9,18.8,,-0.3,0.3,0,0.002,,-3.5,-0.5,-4,-0.1
160,Tom Hammonds\hammoto01,PF,32,MIN,56,372,9.9,0.481,0,0.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,,0.1,0.4,0.5,0.061,,-3.8,-1.7,-5.5,-0.3
161,Anfernee Hardaway\hardaan01,SG,28,PHO,60,2253,17.9,0.549,0.128,0.358,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,,4.2,3.6,7.8,0.165,,1.9,1.6,3.5,3.1
162,Tim Hardaway\hardati01,PG,33,MIA,52,1672,16.4,0.5,0.401,0.208,1.8,8.3,5.2,38.2,1.6,0.2,14.6,22.8,,2.6,1.6,4.3,0.123,,2.9,-1.1,1.8,1.6
163,Ron Harper\harpero01,PG,36,LAL,80,2042,12,0.468,0.2,0.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,,0.4,3.5,4,0.093,,-1.2,1.9,0.6,1.3
164,Matt Harpring\harprma01,SF,23,ORL,4,63,14.2,0.398,0.118,0.412,8.7,12.1,10.4,17.2,3.9,1.1,4.7,14.1,,0.1,0.1,0.2,0.146,,0.2,3,3.2,0.1
165,Al Harrington\harrial01,PF,19,IND,50,854,10.8,0.524,0.129,0.42,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,,0.1,0.9,1,0.057,,-3.3,-0.1,-3.4,-0.3
166,Othella Harrington\harriot01,PF,26,VAN,82,2677,13.3,0.56,0.002,0.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20,,2,1,3,0.054,,-1.7,-1.8,-3.5,-1
167,Lucious Harris\harrilu01,SG,29,NJN,77,1510,13.3,0.506,0.248,0.214,3.8,10.2,6.9,10.7,2.2,0.3,7.7,16.2,,1.9,0.9,2.8,0.089,,-0.4,0,-0.5,0.6
168,Antonio Harvey\harvean01,PF,29,POR,19,137,10.1,0.581,0,0.4,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,,0,0.2,0.2,0.067,,-3.9,0.5,-3.4,0
169,Hersey Hawkins\hawkihe01,SG,33,CHI,61,1622,11.4,0.562,0.376,0.317,2.2,10.6,6.3,15,2.4,0.7,19,14.9,,1.1,1.5,2.6,0.077,,-2.1,0.8,-1.3,0.3
170,Michael Hawkins\hawkimi01,PG,27,CHH,12,36,8.8,0.288,0.385,0.154,0,21.4,10.9,54.8,0,0,17.8,21,,-0.1,0,0,-0.063,,-3.5,-3,-6.5,0
171,Alan Henderson\hendeal01,PF,27,ATL,82,2775,14.7,0.503,0.011,0.359,10.5,12.1,11.3,4.6,1.5,1.3,11.4,19.4,,2.9,1.4,4.3,0.074,,-0.4,-1.2,-1.6,0.3
172,Cedric Henderson\hendece02,SF,24,CLE,61,1107,7.3,0.441,0.046,0.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,,-1.2,0.9,-0.2,-0.01,,-4.5,-0.4,-4.9,-0.8
173,Mark Hendrickson\hendrma01,PF,25,TOT,15,71,10.4,0.666,0,0.5,4.6,16,10.2,12.2,1.4,1,23.5,7.8,,0.1,0.1,0.1,0.098,,-1.7,1.2,-0.6,0
173,Mark Hendrickson\hendrma01,PF,25,CLE,10,47,12.9,0.761,0,0.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,,0.1,0.1,0.1,0.132,,-1.7,3,1.3,0
173,Mark Hendrickson\hendrma01,PF,25,NJN,5,24,5.5,0.266,0,2,4.5,4.8,4.6,16.6,0,0,0,3.5,,0,0,0,0.03,,-1.8,-2.3,-4.2,0
174,Chris Herren\herrech01,PG,24,DEN,45,597,8.9,0.498,0.54,0.323,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,,0.3,0.2,0.5,0.041,,-2.4,-1.6,-4,-0.3
175,Grant Hill*\hillgr01,SF,27,DET,74,2776,24.5,0.565,0.069,0.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,,8.1,2.6,10.7,0.185,,5.4,0.1,5.4,5.2
176,Tyrone Hill\hillty01,PF,31,PHI,68,2155,14.6,0.529,0.002,0.395,11.1,21.1,16,4,1.5,0.9,13.9,18.2,,2.2,3.5,5.7,0.128,,-1,-0.4,-1.4,0.3
177,Fred Hoiberg\hoibefr01,SG,27,CHI,31,845,13,0.53,0.409,0.33,1,14.5,7.6,18.6,2.5,0.2,14,16.6,,0.9,0.9,1.8,0.1,,-1.1,0.7,-0.4,0.3
178,Derek Hood\hoodde01,PF,23,CHH,2,4,-24.2,0,0,0,0,27.5,14.1,0,0,0,0,33.6,,-0.1,0,-0.1,-0.738,,-18.9,-10.6,-29.5,0
179,Jeff Hornacek\hornaje01,SG,36,UTA,77,2133,16.3,0.59,0.19,0.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,,4.7,1.8,6.5,0.147,,2,-0.1,1.9,2.1
180,Robert Horry\horryro01,PF,29,LAL,76,1685,14.3,0.528,0.259,0.311,8.6,14.3,11.5,10,2.6,3.3,15,12.7,,2.1,3.6,5.7,0.161,,-0.1,3.1,3,2.2
181,Allan Houston\houstal01,SG,28,NYK,82,3169,16.5,0.569,0.191,0.263,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24,,5.5,3.1,8.6,0.13,,1.8,-0.2,1.7,2.9
182,Juwan Howard\howarju01,PF,26,WAS,82,2909,12.3,0.496,0.006,0.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,,0.5,1.3,1.9,0.031,,-1.4,-1.4,-2.8,-0.6
183,Troy Hudson\hudsotr01,PG,23,LAC,62,1592,11.6,0.468,0.357,0.176,1.9,8.7,5.2,25.3,1.4,0,15.6,19.2,,0.1,-0.2,-0.2,-0.005,,-0.9,-2.5,-3.4,-0.6
184,Larry Hughes\hughela01,SG,21,TOT,82,2324,14.7,0.467,0.109,0.329,5,11.4,8.1,15.8,2.5,0.9,12.9,27.8,,-0.5,2.2,1.7,0.036,,-0.3,-0.6,-0.9,0.7
184,Larry Hughes\hughela01,SG,21,PHI,50,1018,13.9,0.479,0.111,0.308,5.6,11.8,8.6,13,2.7,0.9,15.4,26.7,,-0.5,1.6,1.1,0.05,,-0.9,0.7,-0.2,0.5
184,Larry Hughes\hughela01,SG,21,GSW,32,1306,15.4,0.459,0.108,0.343,4.6,11.1,7.6,18,2.3,0.9,11.2,28.7,,0.1,0.6,0.7,0.025,,0.2,-1.6,-1.4,0.2
185,Rick Hughes\hugheri02,PF,26,DAL,21,224,10.9,0.491,0.014,0.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,,0.1,0.1,0.1,0.029,,-2.4,-2.6,-5,-0.2
186,Lindsey Hunter\hunteli01,PG,29,DET,82,2919,13.2,0.543,0.436,0.173,1.4,8.5,5,17.6,2.2,0.5,13.1,16.6,,3.6,2,5.6,0.093,,0.6,0.2,0.7,2
187,Allen Iverson*\iversal01,SG,24,PHI,70,2853,20,0.496,0.151,0.358,2.7,7.7,5.2,23,2.6,0.1,10.3,34.4,,3.3,3.6,6.9,0.116,,3.4,-0.2,3.2,3.8
188,Bobby Jackson\jacksbo01,PG,26,MIN,73,1034,14.6,0.474,0.133,0.283,5.6,11.7,8.6,24.6,2.4,0.5,13,19.5,,1,1.1,2.2,0.101,,-0.5,0.9,0.3,0.6
189,Jaren Jackson\jacksja01,SG,32,SAS,81,1691,9.7,0.503,0.627,0.105,2.4,9.5,6.1,11,1.7,0.3,11.4,15.7,,0.8,2.3,3.1,0.087,,-1.3,0.8,-0.5,0.6
190,Jermaine Jackson\jacksje01,SG,23,DET,7,73,-1.5,0.241,0.091,0.727,1.6,15.8,8.7,7.3,2.1,0,32.5,13,,-0.3,0.1,-0.2,-0.15,,-8.6,-0.3,-8.9,-0.1
191,Jim Jackson\jacksji01,SF,29,ATL,79,2767,14.3,0.496,0.245,0.172,4,11.6,7.8,14.5,1.1,0.2,12.2,24.2,,2.1,0.7,2.8,0.049,,1,-1.8,-0.8,0.8
192,Mark Jackson\jacksma01,PG,34,IND,81,2190,17.7,0.538,0.388,0.172,3.4,11.5,7.6,45,1.8,0.3,22.1,16.3,,4.6,2,6.7,0.146,,3.5,-0.4,3.1,2.8
193,Randell Jackson\jacksra02,PF,24,DAL,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,-0.025,,-3.3,-3.1,-6.3,0
194,Sam Jacobson\jacobsa01,PG,24,TOT,52,681,11.1,0.554,0.113,0.193,3.6,7.6,5.5,7.9,2.2,0.3,12.5,16.3,,0.7,0.2,0.9,0.063,,-3.4,-0.5,-3.9,-0.3
194,Sam Jacobson\jacobsa01,PG,24,LAL,3,18,14.1,0.506,0,0.222,0,5.9,3,21.6,2.9,0,16.8,29,,0,0,0,-0.006,,-3.5,-0.5,-4,0
194,Sam Jacobson\jacobsa01,PG,24,GSW,49,663,11.1,0.556,0.118,0.192,3.7,7.6,5.5,7.5,2.2,0.3,12.3,15.9,,0.7,0.2,0.9,0.065,,-3.4,-0.5,-3.9,-0.3
195,Tim James\jamesti01,SF,23,MIA,4,23,12.6,0.359,0,0.214,15.9,4.8,10.1,16.3,0,9.5,11.5,35.1,,-0.1,0,-0.1,-0.105,,-2.5,-2.5,-5,0
196,Antawn Jamison\jamisan01,SF,23,GSW,43,1556,16.7,0.496,0.009,0.275,10.9,13.5,12.1,10.9,1,0.7,11.8,26,,1.1,0.3,1.4,0.043,,1.2,-2.8,-1.6,0.2
197,Harold Jamison\jamisha01,PF,23,MIA,12,74,6.6,0.322,0,0.9,26.3,7.5,16.4,8.2,1.4,1,12.5,20.1,,-0.1,0.1,0,-0.017,,-5.5,-2.8,-8.3,-0.1
198,Anthony Johnson\johnsan02,PG,25,TOT,56,637,9.1,0.425,0.067,0.238,3.6,5.1,4.4,16.8,2.7,0.4,15,14.6,,-0.1,0.4,0.3,0.02,,-3.5,0.6,-2.9,-0.1
198,Anthony Johnson\johnsan02,PG,25,ATL,38,423,9.2,0.405,0.058,0.233,3.9,6.2,5,20.8,2.8,0.3,17.4,14.4,,-0.2,0.2,0.1,0.006,,-3.7,0.6,-3.1,-0.1
198,Anthony Johnson\johnsan02,PG,25,ORL,18,214,8.9,0.459,0.082,0.246,3.1,3,3.1,8.9,2.3,0.7,10.6,14.8,,0,0.2,0.2,0.049,,-3.2,0.7,-2.4,0
199,Avery Johnson\johnsav01,PG,34,SAS,82,2571,14.8,0.5,0.011,0.182,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19,,3.3,3,6.3,0.117,,0.4,-0.1,0.3,1.5
200,DeMarco Johnson\johnsde02,PF,24,NYK,5,37,0.5,0.333,0,0,9.9,12.4,11.2,0,1.5,0,25,15.4,,-0.1,0,-0.1,-0.091,,-9.6,-0.7,-10.3,-0.1
201,Ervin Johnson\johnser02,C,32,MIL,80,2129,12.7,0.55,0.004,0.563,12.8,22.7,17.8,2.8,2,4.5,18.7,8.9,,2.4,2.6,4.9,0.111,,-1.3,0.9,-0.4,0.9
202,Kevin Johnson\johnske02,PG,33,PHO,6,113,17.3,0.644,0.036,0.25,0,15.5,7.9,33.2,0.9,0,18.4,14.8,,0.3,0.1,0.5,0.195,,2.2,1.6,3.8,0.2
203,Larry Johnson\johnsla02,PF,30,NYK,70,2281,12.4,0.517,0.267,0.256,4.7,14.8,9.9,12.6,1,0.2,11.5,17,,2.3,2.7,5.1,0.107,,0.3,0.4,0.7,1.6
204,Charles Jones\jonesch03,PG,24,LAC,56,662,11.4,0.445,0.587,0.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16,,0.3,0.1,0.4,0.025,,-1.3,-1.5,-2.8,-0.1
205,Damon Jones\jonesda01,PG,23,TOT,55,612,13.1,0.508,0.548,0.231,2.1,7.6,4.8,23.9,1.5,0.1,14.9,19.2,,0.6,0.1,0.7,0.053,,0.8,-1.8,-0.9,0.2
205,Damon Jones\jonesda01,PG,23,GSW,13,196,14,0.587,0.426,0.167,0,9.1,4.3,31.5,1.5,0,20.6,15.7,,0.3,0,0.3,0.08,,0.8,-1,-0.2,0.1
205,Damon Jones\jonesda01,PG,23,DAL,42,416,12.7,0.482,0.591,0.253,3.1,6.9,5,20.2,1.5,0.2,12.7,20.8,,0.3,0.1,0.3,0.04,,0.8,-2.1,-1.3,0.1
206,Eddie Jones\jonesed02,SG,28,CHH,72,2807,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19,3.5,1.2,10.9,23.4,,5.7,4.4,10.1,0.172,,2.9,2,4.9,4.9
207,Jumaine Jones\jonesju01,SF,20,PHI,33,138,12.6,0.432,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,,-0.2,0.3,0,0.008,,-2.7,-0.7,-3.4,0
208,Popeye Jones\jonespo01,PF,29,DEN,40,330,12.4,0.463,0.029,0.183,13.4,20.6,17,9,0.5,1.2,10.4,16.5,,0.3,0.2,0.6,0.082,,-1.8,-1.5,-3.4,-0.1
209,Reggie Jordan\jordare01,PG,32,WAS,36,243,6.7,0.349,0.019,0.245,7.5,12,9.7,19.1,2.6,0.6,24.4,14.2,,-0.4,0.2,-0.2,-0.035,,-3.9,0.9,-3,-0.1
210,Adam Keefe\keefead01,C,29,UTA,62,604,7.6,0.463,0.008,0.277,9.3,18,13.7,8.5,1.5,1.7,24,14.7,,-0.4,0.8,0.4,0.03,,-4.4,0.4,-4,-0.3
211,Shawn Kemp\kempsh01,C,30,CLE,82,2492,17.2,0.508,0.005,0.547,10.2,22.4,16.3,10,2,2.8,16.8,30.2,,0.2,3.8,4,0.077,,-1.8,-0.3,-2.1,0
212,Steve Kerr\kerrst01,PG,34,SAS,32,268,10.6,0.564,0.419,0.149,1.3,6.5,4,7.2,0.8,0,8.2,14.8,,0.4,0.3,0.6,0.111,,0,-0.6,-0.7,0.1
213,Jerome Kersey\kerseje01,SF,37,SAS,72,1310,10,0.431,0.025,0.116,5.3,13.9,9.8,8.3,2.7,2.5,12.1,14.9,,-0.5,2.6,2.1,0.077,,-3.2,2.9,-0.3,0.6
214,Lari Ketner\ketnela01,PF,22,TOT,22,132,7.1,0.456,0,0.375,10,19.2,14.5,1.4,1.5,1.7,21.2,15.8,,-0.1,0.2,0,0.004,,-5.6,-1.4,-7,-0.2
214,Lari Ketner\ketnela01,PF,22,CHI,6,41,3.6,0.46,0,0.2,0,20.4,10,4.4,1.3,1.8,21.6,15.5,,-0.1,0,0,-0.026,,-8,-0.5,-8.4,-0.1
214,Lari Ketner\ketnela01,PF,22,CLE,16,91,8.7,0.455,0,0.455,14.6,18.6,16.6,0,1.7,1.6,21,16,,-0.1,0.1,0,0.018,,-4.5,-1.9,-6.4,-0.1
215,Jason Kidd*\kiddja01,PG,26,PHO,67,2616,18.4,0.498,0.194,0.287,4.2,16.1,10.3,40.1,2.6,0.8,19,20,,3.7,4.8,8.5,0.156,,2.3,2,4.3,4.2
