Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marko Milic,KK Union Olimpija,6,129,17,45,0.378,0,0,,17,45,0.378,0.378,20,28,0.714,10,12,22,8,7,0,11,12,54
Marko Tomas,Real Madrid,17,228,29,66,0.439,10,32,0.313,19,34,0.559,0.515,22,26,0.846,11,18,29,10,10,1,11,23,90
Marko Tusek,Air Avellino,10,215,20,66,0.303,12,46,0.261,8,20,0.4,0.394,8,10,0.8,14,22,36,3,5,0,14,12,60
Marques Green,Fenerbahçe,16,437,31,87,0.356,19,54,0.352,12,33,0.364,0.466,12,17,0.706,2,30,32,43,32,0,23,41,93
Mason Rocca,Armani Jeans Milano,12,235,30,54,0.556,0,0,,30,54,0.556,0.556,22,41,0.537,25,32,57,5,7,2,13,39,82
Massimo Bulleri,Armani Jeans Milano,9,113,13,31,0.419,2,12,0.167,11,19,0.579,0.452,5,5,1,0,4,4,10,4,0,8,10,33
Matias Nocedal,TAU Ceramica,2,18,2,6,0.333,0,2,0,2,4,0.5,0.333,0,0,,2,2,4,2,1,0,1,1,4
Matic Sirnik,KK Union Olimpija,1,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Matjaz Smodis,CSKA Moscow,15,342,49,129,0.38,17,44,0.386,32,85,0.376,0.446,40,49,0.816,15,33,48,21,8,1,21,39,155
Maurice Taylor,Armani Jeans Milano,4,56,7,21,0.333,0,4,0,7,17,0.412,0.333,1,2,0.5,6,7,13,1,1,0,6,9,15
Michalis Kakiouzis,Efes Pilsen,10,210,23,47,0.489,8,21,0.381,15,26,0.577,0.574,10,11,0.909,12,18,30,7,7,0,6,13,64
Michel Morandais,SLUC Nancy,10,193,21,50,0.42,11,31,0.355,10,19,0.526,0.53,6,8,0.75,7,17,24,8,6,2,9,21,59
Miha Zupan,KK Union Olimpija,10,219,26,62,0.419,11,31,0.355,15,31,0.484,0.508,5,10,0.5,20,26,46,8,7,1,8,21,68
Michalis Pelekanos,Olympiacos,12,96,6,21,0.286,2,11,0.182,4,10,0.4,0.333,4,7,0.571,5,12,17,2,6,3,5,13,18
Mike Batiste,Panathinaikos,22,499,108,170,0.635,1,8,0.125,107,162,0.66,0.638,59,81,0.728,36,72,108,6,19,9,45,38,276
Mike Hall,Armani Jeans Milano,16,474,48,119,0.403,21,59,0.356,27,60,0.45,0.492,17,17,1,26,40,66,15,18,0,23,43,134
Mike Nardi,Air Avellino,4,27,3,7,0.429,1,4,0.25,2,3,0.667,0.5,3,3,1,0,1,1,0,0,0,2,5,10
Milenko Tepic,Partizan,19,580,61,157,0.389,29,73,0.397,32,84,0.381,0.481,33,49,0.673,10,56,66,62,16,4,46,39,184
Milos Teodosic,Olympiacos,17,248,18,54,0.333,12,34,0.353,6,20,0.3,0.444,8,8,1,3,13,16,29,9,0,16,38,56
Milos Vujanic,Efes Pilsen,10,254,36,71,0.507,13,36,0.361,23,35,0.657,0.599,24,30,0.8,0,18,18,17,10,1,27,20,109
Mindaugas Katelynas,Armani Jeans Milano,16,234,24,53,0.453,4,14,0.286,20,39,0.513,0.491,13,21,0.619,20,35,55,13,6,3,11,36,65
Miroslav Raicevic,Panionios On Telecoms,10,148,22,38,0.579,6,18,0.333,16,20,0.8,0.658,8,11,0.727,7,12,19,2,5,1,12,20,58
Mirsad Turkcan,Fenerbahçe,14,384,70,143,0.49,20,39,0.513,50,104,0.481,0.559,55,66,0.833,37,84,121,15,8,5,38,23,215
Mirza Begic,KK Union Olimpija,10,221,42,80,0.525,0,0,,42,80,0.525,0.525,27,39,0.692,28,33,61,3,6,17,11,25,111
Mirza Sarajlija,KK Union Olimpija,6,118,12,35,0.343,5,18,0.278,7,17,0.412,0.414,10,13,0.769,4,6,10,7,9,0,13,18,39
Mirza Teletovic,TAU Ceramica,21,552,100,187,0.535,51,121,0.421,49,66,0.742,0.671,21,28,0.75,21,56,77,13,8,7,22,52,272
Morris Finley,Montepaschi Siena,14,146,21,53,0.396,9,27,0.333,12,26,0.462,0.481,12,12,1,3,6,9,14,13,0,7,9,63
Mustafa Shakur,TAU Ceramica,10,137,17,40,0.425,2,12,0.167,15,28,0.536,0.45,19,25,0.76,6,7,13,13,8,0,15,19,55
Nihad Djedovic,Regal FC Barcelona,3,10,0,3,0,0,2,0,0,1,0,0,0,0,,0,1,1,0,0,0,1,0,0
Nika Metreveli,Montepaschi Siena,1,4,0,3,0,0,1,0,0,2,0,0,0,0,,1,0,1,0,0,0,0,1,0
Nikola Mirotic,Real Madrid,1,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Nikola Pekovic,Panathinaikos,21,380,90,142,0.634,0,0,,90,142,0.634,0.634,93,120,0.775,38,41,79,7,7,14,49,59,273
Nikola Prkacin,Cibona Zagreb,16,344,63,110,0.573,3,5,0.6,60,105,0.571,0.586,33,44,0.75,17,50,67,31,12,1,36,48,162
Nikola Radulovic,Air Avellino,10,158,18,38,0.474,9,25,0.36,9,13,0.692,0.592,10,11,0.909,4,12,16,8,4,1,7,23,55
Nikola Vujcic,Olympiacos,21,464,94,170,0.553,2,8,0.25,92,162,0.568,0.559,49,76,0.645,21,59,80,54,16,10,34,28,239
Nikos Hatzivrettas,Panathinaikos,15,125,9,26,0.346,6,17,0.353,3,9,0.333,0.462,5,6,0.833,1,8,9,4,3,0,5,23,29
Nikos Zisis,CSKA Moscow,21,344,43,83,0.518,7,20,0.35,36,63,0.571,0.56,18,20,0.9,5,23,28,36,5,0,17,30,111
Novica Velickovic,Partizan,19,496,77,180,0.428,22,68,0.324,55,112,0.491,0.489,42,56,0.75,37,59,96,34,15,7,34,50,218
Oguz Savas,Fenerbahçe,16,320,54,101,0.535,5,17,0.294,49,84,0.583,0.559,45,51,0.882,18,38,56,19,9,7,17,25,158
Omar Cook,Unicaja Malaga,16,376,27,74,0.365,18,46,0.391,9,28,0.321,0.486,18,24,0.75,4,26,30,82,20,0,34,32,90
Omer Onan,Fenerbahçe,12,270,33,82,0.402,10,35,0.286,23,47,0.489,0.463,14,22,0.636,5,7,12,7,19,0,19,31,90
Omri Casspi,Maccabi Tel Aviv,16,280,52,103,0.505,9,20,0.45,43,83,0.518,0.549,27,35,0.771,17,33,50,7,13,3,18,38,140
Pablo Prigioni,TAU Ceramica,21,559,45,104,0.433,32,75,0.427,13,29,0.448,0.587,12,22,0.545,9,44,53,91,31,0,23,49,134
Panagiotis Vasilopoulos,Olympiacos,15,284,22,52,0.423,13,30,0.433,9,22,0.409,0.548,11,18,0.611,10,29,39,10,8,16,15,37,68
Pape Badiane,Le Mans Sarthe Basket,10,136,14,32,0.438,0,1,0,14,31,0.452,0.438,15,17,0.882,13,18,31,4,5,6,11,15,43
Pape Sow,Armani Jeans Milano,12,230,40,78,0.513,0,3,0,40,75,0.533,0.513,20,28,0.714,25,34,59,4,12,6,23,45,100
Pat Burke,Asseco Prokom Sopot,15,359,66,130,0.508,3,11,0.273,63,119,0.529,0.519,25,36,0.694,31,72,103,9,8,7,34,31,160
Patrick Femerling,Alba Berlin,3,38,2,5,0.4,0,0,,2,5,0.4,0.4,4,6,0.667,2,2,4,0,0,3,2,4,8
Pau Ribas,DKV Joventut,10,198,23,60,0.383,10,32,0.313,13,28,0.464,0.467,14,18,0.778,3,11,14,23,12,0,13,29,70
Paul Shirley,Unicaja Malaga,3,41,5,13,0.385,1,3,0.333,4,10,0.4,0.423,0,0,,1,7,8,2,0,1,2,1,11
Paulius Jankunas,BC Zalgiris,9,280,44,100,0.44,8,27,0.296,36,73,0.493,0.48,28,36,0.778,22,50,72,11,9,5,27,28,124
Paulo Prestes,Unicaja Malaga,1,23,5,5,1,0,0,,5,5,1,1,0,0,,3,5,8,0,0,0,0,2,10
Pepe Sanchez,Real Madrid,13,205,5,20,0.25,3,10,0.3,2,10,0.2,0.325,4,6,0.667,3,16,19,32,9,0,14,26,17
Pere Tomas,DKV Joventut,9,79,7,14,0.5,5,8,0.625,2,6,0.333,0.679,2,6,0.333,4,7,11,3,4,1,4,6,21
Petar Bozic,Partizan,19,188,15,42,0.357,13,40,0.325,2,2,1,0.512,4,5,0.8,4,12,16,12,7,1,17,47,47
Pete Mickeal,TAU Ceramica,19,483,67,141,0.475,9,25,0.36,58,116,0.5,0.507,60,67,0.896,21,86,107,19,21,4,31,46,203
Peter Lisicky,Air Avellino,1,13,1,4,0.25,0,2,0,1,2,0.5,0.25,0,0,,1,1,2,0,0,0,1,2,2
Phillip Zwiener,Alba Berlin,3,11,0,1,0,0,1,0,0,0,,0,0,0,,0,2,2,0,0,0,1,2,0
Piotr Szczotka,Asseco Prokom Sopot,12,106,3,6,0.5,0,2,0,3,4,0.75,0.5,1,5,0.2,2,12,14,2,3,0,4,12,7
Pops Mensah Bonsu,DKV Joventut,2,55,11,29,0.379,0,0,,11,29,0.379,0.379,15,16,0.938,16,7,23,4,4,5,3,7,37
Predrag Drobnjak,Efes Pilsen,4,33,4,11,0.364,1,4,0.25,3,7,0.429,0.409,0,1,0,1,3,4,0,0,2,2,2,9
Preston Shumpert,Efes Pilsen,8,152,15,38,0.395,1,10,0.1,14,28,0.5,0.408,11,12,0.917,4,8,12,5,2,0,10,9,42
Primoz Brezec,Lottomatica Roma,14,265,57,105,0.543,1,4,0.25,56,101,0.554,0.548,17,26,0.654,34,28,62,5,9,3,15,42,132
Prodomos Dreliozis,Panionios On Telecoms,2,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,3,0
Przemyslaw Zamojski,Asseco Prokom Sopot,14,157,15,45,0.333,7,27,0.259,8,18,0.444,0.411,8,12,0.667,7,9,16,5,4,2,9,13,45
Quinton Hosley,Real Madrid,13,212,38,82,0.463,8,23,0.348,30,59,0.508,0.512,28,39,0.718,17,25,42,7,10,6,19,21,112
Qyntel Woods,Asseco Prokom Sopot,5,122,21,43,0.488,8,14,0.571,13,29,0.448,0.581,11,15,0.733,3,12,15,1,6,1,10,10,61
Rai Lopez,Unicaja Malaga,1,5,2,2,1,1,1,1,1,1,1,1.25,0,0,,0,0,0,1,0,0,2,2,5
Ramunas Siskauskas,CSKA Moscow,18,511,66,148,0.446,23,66,0.348,43,82,0.524,0.524,63,73,0.863,15,39,54,31,14,6,26,31,218
Rashad Wright,Alba Berlin,16,397,50,116,0.431,16,46,0.348,34,70,0.486,0.5,25,44,0.568,8,33,41,38,15,2,30,31,141
Rasim Basak,Fenerbahçe,14,174,14,43,0.326,11,35,0.314,3,8,0.375,0.453,6,7,0.857,6,19,25,3,6,2,8,17,45
Ratko Varda,BC Zalgiris,2,19,2,4,0.5,1,2,0.5,1,2,0.5,0.625,0,2,0,2,3,5,0,0,0,3,3,5
Raul Lopez,Real Madrid,17,383,35,104,0.337,13,44,0.295,22,60,0.367,0.399,26,28,0.929,8,22,30,50,15,0,28,30,109
Rawle Marshall,Cibona Zagreb,8,200,31,83,0.373,17,39,0.436,14,44,0.318,0.476,26,31,0.839,4,25,29,10,9,3,12,14,105
Ricardo Greer,SLUC Nancy,10,331,44,114,0.386,8,26,0.308,36,88,0.409,0.421,28,53,0.528,19,30,49,30,13,0,47,28,124
Ricky Rubio,DKV Joventut,5,66,3,10,0.3,1,3,0.333,2,7,0.286,0.35,5,8,0.625,3,9,12,14,9,0,12,7,12
Rimantas Kaukenas,Montepaschi Siena,18,518,101,195,0.518,14,38,0.368,87,157,0.554,0.554,50,59,0.847,21,21,42,30,19,0,38,43,266
Robert Archibald,Unicaja Malaga,15,276,37,68,0.544,0,0,,37,68,0.544,0.544,43,63,0.683,29,38,67,12,13,17,28,48,117
Robert Hite,TAU Ceramica,2,17,1,3,0.333,1,2,0.5,0,1,0,0.5,3,4,0.75,1,1,2,1,1,0,1,3,6
Robert Troha,Cibona Zagreb,13,155,14,29,0.483,6,17,0.353,8,12,0.667,0.586,0,1,0,1,10,11,1,6,1,3,8,34
Roberto Gabini,Lottomatica Roma,15,240,29,62,0.468,17,42,0.405,12,20,0.6,0.605,7,9,0.778,3,31,34,8,15,2,18,47,82
Rod Benson,SLUC Nancy,6,49,2,8,0.25,0,0,,2,8,0.25,0.25,6,6,1,6,9,15,2,2,0,4,9,10
Rodney White,Maccabi Tel Aviv,1,10,0,2,0,0,1,0,0,1,0,0,0,0,,1,1,2,0,0,0,1,4,0
Rodrigo De La Fuente,Lottomatica Roma,14,399,34,78,0.436,8,26,0.308,26,52,0.5,0.487,26,30,0.867,14,51,65,15,8,0,15,27,102
Roger Grimau,Regal FC Barcelona,23,370,53,103,0.515,7,23,0.304,46,80,0.575,0.549,31,38,0.816,17,39,56,17,20,4,23,50,144
Rokas Cepanonis,BC Zalgiris,1,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Rolandas Alijevas,BC Zalgiris,3,26,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,0,3,0,5,2,2
Romain Sato,Montepaschi Siena,20,516,67,145,0.462,20,50,0.4,47,95,0.495,0.531,48,59,0.814,33,44,77,13,35,2,21,58,202
Ronnie Burrell,Asseco Prokom Sopot,16,434,64,116,0.552,8,20,0.4,56,96,0.583,0.586,30,40,0.75,37,62,99,18,12,11,26,40,166
Ruben Douglas,Lottomatica Roma,3,68,11,27,0.407,4,14,0.286,7,13,0.538,0.481,6,10,0.6,2,7,9,0,4,1,7,5,32
Saidou Njoya,SLUC Nancy,2,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0
Sani Becirovic,Lottomatica Roma,13,335,45,113,0.398,12,31,0.387,33,82,0.402,0.451,90,101,0.891,11,34,45,50,14,1,36,25,192
Sarunas Jasikevicius,Panathinaikos,22,440,72,160,0.45,28,72,0.389,44,88,0.5,0.538,39,44,0.886,4,30,34,65,13,2,44,50,211
Sarunas Vasiliauskas,BC Zalgiris,5,39,4,10,0.4,2,2,1,2,8,0.25,0.5,6,8,0.75,2,4,6,4,2,0,1,7,16
Sasha Kaun,CSKA Moscow,10,51,3,7,0.429,0,0,,3,7,0.429,0.429,5,12,0.417,7,8,15,1,0,3,4,9,11
Saso Ozbolt,KK Union Olimpija,9,244,21,50,0.42,12,36,0.333,9,14,0.643,0.54,23,24,0.958,6,17,23,12,10,1,15,25,77
Semih Erden,Fenerbahçe,12,229,29,59,0.492,0,1,0,29,58,0.5,0.492,21,37,0.568,18,31,49,8,3,6,13,28,79
Sergi Vidal,TAU Ceramica,19,475,50,102,0.49,24,45,0.533,26,57,0.456,0.608,39,45,0.867,9,51,60,36,15,2,26,23,163
Sergio Llull,Real Madrid,19,361,44,94,0.468,19,50,0.38,25,44,0.568,0.569,25,27,0.926,8,12,20,42,10,4,15,43,132
Serhat Cetin,Fenerbahçe,1,7,1,4,0.25,1,2,0.5,0,2,0,0.375,0,0,,0,0,0,0,0,0,0,2,3
Shaun Stonerook,Montepaschi Siena,20,524,41,113,0.363,21,76,0.276,20,37,0.541,0.456,24,36,0.667,19,90,109,38,48,5,40,76,127
Simas Jasaitis,DKV Joventut,10,215,31,69,0.449,13,38,0.342,18,31,0.581,0.543,18,22,0.818,10,18,28,10,8,2,5,19,93
Simone Centanni,Montepaschi Siena,1,2,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
Sinan Guler,Efes Pilsen,5,16,1,4,0.25,0,3,0,1,1,1,0.25,1,1,1,0,3,3,2,1,0,1,2,3
Slavko Vranes,Partizan,19,276,28,55,0.509,0,0,,28,55,0.509,0.509,10,21,0.476,29,62,91,5,3,16,24,47,66
Slawomir Sikora,Asseco Prokom Sopot,1,15,2,3,0.667,1,1,1,1,2,0.5,0.833,0,0,,0,2,2,1,0,0,1,2,5
Sofoklis Schortsanitis,Olympiacos,13,109,21,37,0.568,0,1,0,21,36,0.583,0.568,15,24,0.625,7,16,23,4,3,1,20,23,57
Stanko Barac,TAU Ceramica,14,168,20,34,0.588,0,1,0,20,33,0.606,0.588,16,24,0.667,18,33,51,7,6,6,8,31,56
Steed Tchicamboud,SLUC Nancy,10,234,27,65,0.415,6,20,0.3,21,45,0.467,0.462,26,35,0.743,8,20,28,23,11,0,27,25,86
Steffen Hamann,Alba Berlin,15,263,25,55,0.455,8,25,0.32,17,30,0.567,0.527,16,20,0.8,2,19,21,19,16,0,23,29,74
Stephane Lasme,Partizan,19,492,66,133,0.496,2,9,0.222,64,124,0.516,0.504,67,97,0.691,46,79,125,13,17,29,52,71,201
Strahinja Milosevic,Partizan,17,128,11,22,0.5,2,4,0.5,9,18,0.5,0.545,6,12,0.5,13,8,21,7,2,1,8,25,30
Stratos Perperoglou,Panathinaikos,21,382,42,92,0.457,13,40,0.325,29,52,0.558,0.527,18,23,0.783,7,43,50,20,21,7,19,47,115
Tadas Klimavicius,BC Zalgiris,10,130,17,37,0.459,0,6,0,17,31,0.548,0.459,3,8,0.375,16,16,32,3,4,6,12,13,37
Tal Burstein,Maccabi Tel Aviv,16,285,21,59,0.356,3,19,0.158,18,40,0.45,0.381,19,23,0.826,6,25,31,31,13,2,25,40,64
Tamar Slay,Air Avellino,10,274,36,106,0.34,9,38,0.237,27,68,0.397,0.382,11,13,0.846,7,37,44,10,13,4,21,36,92
Terence Morris,CSKA Moscow,21,435,55,105,0.524,22,44,0.5,33,61,0.541,0.629,9,17,0.529,34,68,102,24,11,21,16,35,141
Terrell McIntyre,Montepaschi Siena,19,574,106,207,0.512,49,124,0.395,57,83,0.687,0.63,67,74,0.905,12,35,47,84,33,0,43,37,328
Theodoros Papaloukas,Olympiacos,22,552,71,116,0.612,14,38,0.368,57,78,0.731,0.672,21,33,0.636,4,56,60,114,25,1,58,46,177
Thomas Kelati,Unicaja Malaga,16,365,63,147,0.429,39,99,0.394,24,48,0.5,0.561,23,28,0.821,7,23,30,21,19,6,24,29,188
Tiago Splitter,TAU Ceramica,17,420,91,139,0.655,0,1,0,91,138,0.659,0.655,56,93,0.602,23,69,92,27,11,27,36,53,238
Tomas Masiulis,BC Zalgiris,4,51,0,2,0,0,1,0,0,1,0,0,0,0,,2,7,9,3,1,0,4,7,0
Tomas Ress,Montepaschi Siena,16,117,9,24,0.375,3,11,0.273,6,13,0.462,0.438,4,6,0.667,5,17,22,3,2,0,8,11,25
Tomas Van Den Spiegel,Real Madrid,12,166,26,39,0.667,0,0,,26,39,0.667,0.667,21,39,0.538,28,15,43,3,4,3,12,27,73
Tomasz Swietonski,Asseco Prokom Sopot,2,20,1,7,0.143,1,4,0.25,0,3,0,0.214,2,2,1,0,1,1,2,0,0,2,5,5
Tomislav Zubcic,Cibona Zagreb,3,18,0,4,0,0,2,0,0,2,0,0,3,4,0.75,1,3,4,0,2,0,2,2,3
Trajan Langdon,CSKA Moscow,21,605,76,154,0.494,35,81,0.432,41,73,0.562,0.607,36,41,0.878,9,47,56,28,21,0,23,42,223
Travis Best,Air Avellino,10,233,35,84,0.417,10,25,0.4,25,59,0.424,0.476,16,19,0.842,4,19,23,29,9,2,20,21,96
Tre Simmons,Maccabi Tel Aviv,9,112,14,38,0.368,6,17,0.353,8,21,0.381,0.447,5,6,0.833,5,15,20,7,7,0,12,12,39
Tyrone Brazelton,Asseco Prokom Sopot,6,96,8,31,0.258,3,10,0.3,5,21,0.238,0.306,3,3,1,3,6,9,10,5,1,7,10,22
Uros Tripkovic,Partizan,19,445,60,167,0.359,41,106,0.387,19,61,0.311,0.482,30,37,0.811,2,30,32,14,8,0,31,48,191
Vassilis Xanthopoulos,Panionios On Telecoms,10,170,5,21,0.238,1,13,0.077,4,8,0.5,0.262,6,9,0.667,2,12,14,20,5,0,13,28,17
Vassilis Spanoulis,Panathinaikos,19,486,62,139,0.446,17,55,0.309,45,84,0.536,0.507,58,66,0.879,6,40,46,67,22,0,43,47,199
Vedran Princ,Cibona Zagreb,13,107,6,19,0.316,3,11,0.273,3,8,0.375,0.395,4,6,0.667,3,6,9,5,2,0,4,12,19
Vedran Vukusic,Cibona Zagreb,15,335,33,70,0.471,12,35,0.343,21,35,0.6,0.557,15,20,0.75,19,40,59,11,13,3,22,47,93
Venson Hamilton,Real Madrid,5,38,3,10,0.3,0,0,,3,10,0.3,0.3,2,2,1,4,5,9,1,0,1,1,5,8
Victor Sada,Regal FC Barcelona,21,353,12,42,0.286,5,24,0.208,7,18,0.389,0.345,13,15,0.867,15,31,46,56,22,1,22,42,42
Victor Samnick,SLUC Nancy,9,172,21,61,0.344,1,7,0.143,20,54,0.37,0.352,5,10,0.5,12,26,38,4,7,6,14,28,48
Viktor Keirou,CSKA Moscow,5,46,8,13,0.615,4,8,0.5,4,5,0.8,0.769,0,0,,0,6,6,1,1,0,2,5,20
Viktor Khryapa,CSKA Moscow,21,410,44,79,0.557,14,35,0.4,30,44,0.682,0.646,36,50,0.72,26,76,102,30,28,20,33,62,138
Vitor Faverani,Unicaja Malaga,7,55,9,19,0.474,0,4,0,9,15,0.6,0.474,7,9,0.778,5,7,12,0,0,2,6,6,25
Vladimir Golubovic,KK Union Olimpija,10,161,30,49,0.612,0,0,,30,49,0.612,0.612,16,34,0.471,21,23,44,3,5,4,10,26,76
Vlado Ilievski,KK Union Olimpija,6,207,26,69,0.377,13,41,0.317,13,28,0.464,0.471,16,21,0.762,0,10,10,13,7,0,24,15,81
Vukasin Aleksic,Partizan,5,10,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,1,0,0,2,1,0
Will McDonald,TAU Ceramica,21,443,77,133,0.579,5,14,0.357,72,119,0.605,0.598,30,48,0.625,38,51,89,19,14,21,27,53,189
Willie Deane,BC Zalgiris,5,83,6,27,0.222,1,4,0.25,5,23,0.217,0.241,3,5,0.6,2,3,5,5,1,0,13,14,16
Xavier Rey,Regal FC Barcelona,2,4,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,0,0,0,0,1,2
Yaniv Green,Maccabi Tel Aviv,11,160,19,34,0.559,0,0,,19,34,0.559,0.559,15,25,0.6,8,27,35,9,9,5,6,29,53
Ioannis Bourousis,Olympiacos,22,469,104,176,0.591,7,27,0.259,97,149,0.651,0.611,60,96,0.625,49,113,162,16,16,11,28,61,275
Yohann Sangare,Armani Jeans Milano,15,231,17,51,0.333,7,25,0.28,10,26,0.385,0.402,4,6,0.667,5,19,24,14,11,1,21,18,45
Yotam Halperin,Olympiacos,22,482,55,102,0.539,22,48,0.458,33,54,0.611,0.647,31,39,0.795,3,32,35,34,22,2,12,34,163
Zarko Rakocevic,Partizan,17,255,32,59,0.542,0,0,,32,59,0.542,0.542,9,22,0.409,21,31,52,10,4,6,14,42,73
Zoran Erceg,Olympiacos,20,236,35,60,0.583,10,22,0.455,25,38,0.658,0.667,19,34,0.559,12,31,43,5,10,1,15,43,99
Zoran Planinic,CSKA Moscow,19,355,42,94,0.447,15,44,0.341,27,50,0.54,0.527,34,50,0.68,6,28,34,39,9,5,11,52,133
Zygimantas Janavicius,BC Zalgiris,10,160,16,37,0.432,5,12,0.417,11,25,0.44,0.5,3,9,0.333,4,12,16,15,4,0,16,18,40
