Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antonio Granger,Efes Pilsen,7,134,20,41,0.488,15,32,0.469,5,9,0.556,0.671,2,3,0.667,3,10,13,2,1,0,4,5,57
Antonis Fotsis,Dynamo Moscow,22,671,98,203,0.483,35,79,0.443,63,124,0.508,0.569,72,85,0.847,55,100,155,15,23,14,45,34,303
Ariel Eslava,TAU Ceramica,5,19,1,9,0.111,0,1,0,1,8,0.125,0.111,1,2,0.5,0,1,1,0,0,0,0,5,3
Arvydas Macijauskas,Olympiacos,2,30,5,11,0.455,1,7,0.143,4,4,1,0.5,4,4,1,1,4,5,2,2,0,8,5,15
Baris Ermis,Efes Pilsen,5,35,4,10,0.4,1,5,0.2,3,5,0.6,0.45,3,3,1,2,2,4,5,1,0,2,5,12
Baris Hersek,Efes Pilsen,4,46,5,10,0.5,2,6,0.333,3,4,0.75,0.6,3,6,0.5,2,5,7,2,3,1,3,8,15
Barisa Krasic,Cibona Zagreb,13,192,21,60,0.35,10,29,0.345,11,31,0.355,0.433,20,23,0.87,8,23,31,3,5,3,14,33,72
Berni Rodriguez,Unicaja Malaga,24,679,83,182,0.456,31,77,0.403,52,105,0.495,0.541,61,75,0.813,7,50,57,64,16,3,57,64,258
Bojan Popovic,Dynamo Moscow,22,568,64,144,0.444,13,48,0.271,51,96,0.531,0.49,94,112,0.839,12,52,64,42,38,1,41,64,235
Bora Hun Pacun,Efes Pilsen,1,4,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,0,1,0,1,0,0,0,2
Boris Bakic,Partizan,8,17,1,3,0.333,1,2,0.5,0,1,0,0.5,2,2,1,0,0,0,1,2,1,2,5,5
Brent Wright,Cibona Zagreb,14,419,53,104,0.51,2,6,0.333,51,98,0.52,0.519,64,85,0.753,44,68,112,17,20,7,44,54,172
Britton Johnsen,Elan Bearnais Pau-Orthez,20,490,77,156,0.494,19,61,0.311,58,95,0.611,0.554,49,62,0.79,22,62,84,22,21,7,43,67,222
Bryant Smith,Benetton Treviso,16,186,17,41,0.415,8,19,0.421,9,22,0.409,0.512,10,15,0.667,10,17,27,5,13,1,11,19,52
Carlos Cabezas,Unicaja Malaga,23,605,70,149,0.47,24,61,0.393,46,88,0.523,0.55,42,54,0.778,20,30,50,50,18,1,44,42,206
Carlos Jimenez,Unicaja Malaga,25,520,51,107,0.477,17,50,0.34,34,57,0.596,0.556,40,57,0.702,31,87,118,38,32,3,39,72,159
Cedric Ferchaud,Elan Bearnais Pau-Orthez,19,306,34,80,0.425,25,62,0.403,9,18,0.5,0.581,3,4,0.75,3,21,24,7,11,1,14,37,96
Cenk Akyol,Efes Pilsen,14,333,28,77,0.364,14,40,0.35,14,37,0.378,0.455,12,16,0.75,3,36,39,11,14,2,14,25,82
Charles Gaines,DKV Joventut,20,498,75,146,0.514,0,0,,75,146,0.514,0.514,56,85,0.659,52,74,126,10,26,7,30,40,206
Chris Warren,Cibona Zagreb,14,434,64,144,0.444,24,58,0.414,40,86,0.465,0.528,40,53,0.755,13,55,68,18,17,2,32,39,192
Christian Dalmau,Prokom Trefl Sopot,20,472,75,176,0.426,28,79,0.354,47,97,0.485,0.506,26,46,0.565,8,30,38,43,26,2,44,57,204
Christian Maraker,KK Union Olimpija,5,52,7,20,0.35,0,3,0,7,17,0.412,0.35,3,4,0.75,8,11,19,1,1,2,2,6,17
Christos Harissis,Olympiacos,19,190,16,44,0.364,4,20,0.2,12,24,0.5,0.409,14,16,0.875,4,15,19,16,5,1,17,22,50
Clint Harrison,Elan Bearnais Pau-Orthez,17,462,56,134,0.418,23,70,0.329,33,64,0.516,0.504,38,47,0.809,12,30,42,31,31,1,32,60,173
Kostas Vasileiadis,Unicaja Malaga,21,296,39,104,0.375,22,66,0.333,17,38,0.447,0.481,32,43,0.744,15,34,49,7,9,1,16,25,132
Cuneyt Erden,Efes Pilsen,18,329,29,76,0.382,22,56,0.393,7,20,0.35,0.526,6,7,0.857,7,20,27,22,15,0,15,41,86
Damir Mrsic,Fenerbahçe,14,377,53,112,0.473,38,86,0.442,15,26,0.577,0.643,10,15,0.667,5,19,24,26,7,0,18,33,154
Damir Mulaomerovic,Olympiacos,6,59,4,14,0.286,1,6,0.167,3,8,0.375,0.321,6,10,0.6,1,7,8,4,1,0,7,5,15
Dan Gay,Climamio Fortitudo Bologna,2,10,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,1,2,0
Daniel Santiago,Unicaja Malaga,22,495,89,148,0.601,0,0,,89,148,0.601,0.601,67,122,0.549,23,85,108,25,20,20,52,65,245
Daniele Cavaliero,Climamio Fortitudo Bologna,13,163,13,36,0.361,9,24,0.375,4,12,0.333,0.486,11,14,0.786,1,9,10,17,9,0,11,22,46
Daniele Cinciarini,Lottomatica Roma,8,78,8,16,0.5,5,7,0.714,3,9,0.333,0.656,2,2,1,1,2,3,3,5,0,6,16,23
Darius Silinskis,BC Zalgiris,8,26,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,0,4,4,1,0,0,0,2,6
David Andersen,CSKA Moscow,25,560,87,188,0.463,18,37,0.486,69,151,0.457,0.511,52,67,0.776,30,94,124,22,13,10,30,50,244
David Bluthenthal,Climamio Fortitudo Bologna,14,444,84,171,0.491,32,60,0.533,52,111,0.468,0.585,24,29,0.828,15,44,59,17,8,1,18,38,224
David Hawkins,Lottomatica Roma,17,536,74,213,0.347,24,93,0.258,50,120,0.417,0.404,59,75,0.787,26,26,52,27,40,4,36,51,231
David Vanterpool,CSKA Moscow,12,295,26,68,0.382,3,15,0.2,23,53,0.434,0.404,31,35,0.886,7,32,39,39,19,0,22,31,86
Davis Martens,RheinEnergie Koln,1,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Davor Kus,Cibona Zagreb,14,483,47,113,0.416,22,56,0.393,25,57,0.439,0.513,75,82,0.915,6,22,28,44,15,3,42,33,191
Dejan Bodiroga,Lottomatica Roma,19,553,97,196,0.495,17,41,0.415,80,155,0.516,0.538,48,66,0.727,19,59,78,47,26,1,32,49,259
Dejan Borovnjak,Partizan,10,16,1,4,0.25,0,0,,1,4,0.25,0.25,1,3,0.333,1,0,1,2,0,0,2,6,3
Dejan Hohler,KK Union Olimpija,6,24,2,4,0.5,2,3,0.667,0,1,0,0.75,0,0,,0,3,3,1,0,0,7,4,6
Dejan Tomasevic,Panathinaikos,22,359,56,91,0.615,0,0,,56,91,0.615,0.615,55,80,0.688,41,57,98,18,9,7,23,44,167
DeJuan Collins,BC Zalgiris,2,73,6,14,0.429,0,2,0,6,12,0.5,0.429,5,7,0.714,1,6,7,8,3,0,9,5,17
Demond Mallet,RheinEnergie Koln,13,377,58,143,0.406,33,89,0.371,25,54,0.463,0.521,18,22,0.818,3,32,35,30,10,1,30,39,167
Denis Marconato,Winterthur FC Barcelona,22,433,57,88,0.648,1,3,0.333,56,85,0.659,0.653,27,37,0.73,26,65,91,25,15,14,24,52,142
Derrick Sharp,Maccabi Tel Aviv,23,580,67,144,0.465,38,79,0.481,29,65,0.446,0.597,68,77,0.883,12,42,54,30,28,1,26,71,240
Devin Green,RheinEnergie Koln,5,178,22,59,0.373,4,13,0.308,18,46,0.391,0.407,14,23,0.609,4,18,22,12,14,3,15,17,62
Diego Fajardo,TAU Ceramica,2,23,4,9,0.444,2,3,0.667,2,6,0.333,0.556,3,4,0.75,3,2,5,0,0,0,2,5,13
Dimitrios Marmarinos,Lottomatica Roma,6,44,7,7,1,0,0,,7,7,1,1,3,6,0.5,2,9,11,1,4,2,5,10,17
Dimitrios Papanikolaou,Panathinaikos,10,81,3,15,0.2,0,6,0,3,9,0.333,0.2,1,1,1,5,8,13,2,4,3,7,14,7
Dimitrios Tsaldaris,Aris TT Bank,16,240,24,52,0.462,13,32,0.406,11,20,0.55,0.587,5,10,0.5,4,19,23,12,9,1,11,27,66
Dimitris Diamantidis,Panathinaikos,24,698,69,141,0.489,29,63,0.46,40,78,0.513,0.592,46,59,0.78,22,71,93,94,52,15,54,62,213
Dimitriy Khvostov,Dynamo Moscow,16,149,13,33,0.394,3,17,0.176,10,16,0.625,0.439,16,22,0.727,6,9,15,10,10,0,21,15,45
Dimos Dikoudis,Panathinaikos,23,345,68,116,0.586,10,23,0.435,58,93,0.624,0.629,36,59,0.61,28,58,86,10,6,0,25,42,182
Dmitry Domani,Dynamo Moscow,22,510,39,75,0.52,10,24,0.417,29,51,0.569,0.587,27,42,0.643,7,37,44,23,25,1,20,45,115
Dmitry Flis,DKV Joventut,17,207,21,59,0.356,2,13,0.154,19,46,0.413,0.373,14,27,0.519,15,33,48,5,7,6,16,32,58
Domen Lorbek,KK Union Olimpija,14,440,42,119,0.353,21,57,0.368,21,62,0.339,0.441,21,27,0.778,13,28,41,19,18,1,17,33,126
Domenico Morena,Eldo Napoli,4,44,5,9,0.556,2,5,0.4,3,4,0.75,0.667,1,2,0.5,2,6,8,0,3,0,1,9,13
Donatas Slanina,Prokom Trefl Sopot,20,520,72,167,0.431,31,92,0.337,41,75,0.547,0.524,43,48,0.896,6,30,36,29,16,1,18,54,218
Drew Nicholas,Efes Pilsen,20,688,91,212,0.429,52,130,0.4,39,82,0.476,0.552,45,62,0.726,3,48,51,76,15,4,42,35,279
Dusan Kecman,Partizan,20,484,51,112,0.455,14,45,0.311,37,67,0.552,0.518,26,29,0.897,25,54,79,33,29,6,35,61,142
Dusan Sakota,Panathinaikos,10,91,11,26,0.423,6,20,0.3,5,6,0.833,0.538,4,5,0.8,5,5,10,5,6,0,4,13,32
Eddie Basden,Fenerbahçe,9,204,22,47,0.468,2,9,0.222,20,38,0.526,0.489,7,10,0.7,7,20,27,15,19,1,13,20,53
Eddie Gill,Dynamo Moscow,20,338,36,85,0.424,18,45,0.4,18,40,0.45,0.529,34,41,0.829,3,32,35,28,18,1,38,37,124
Elmer Bennett,DKV Joventut,20,426,50,131,0.382,21,72,0.292,29,59,0.492,0.462,34,41,0.829,9,22,31,53,21,0,45,48,155
Ender Arslan,KK Union Olimpija,8,208,26,76,0.342,13,42,0.31,13,34,0.382,0.428,19,26,0.731,0,12,12,23,9,1,15,10,84
Erazem Lorbek,Unicaja Malaga,7,93,4,19,0.211,2,12,0.167,2,7,0.286,0.263,1,2,0.5,5,22,27,4,1,4,1,7,11
Eric Campbell,Le Mans Sarthe Basket,14,441,76,121,0.628,9,24,0.375,67,97,0.691,0.665,30,45,0.667,36,63,99,21,18,10,21,32,191
Ermal Kuqo,Efes Pilsen,20,382,77,151,0.51,4,13,0.308,73,138,0.529,0.523,23,29,0.793,22,47,69,22,15,1,35,46,181
Ferran Lavina,DKV Joventut,20,286,24,70,0.343,6,27,0.222,18,43,0.419,0.386,24,27,0.889,13,22,35,9,11,1,20,30,78
Fikret Can Akin,Efes Pilsen,6,62,3,12,0.25,2,8,0.25,1,4,0.25,0.333,0,0,,0,3,3,8,2,0,3,8,8
Filip Dylewicz,Prokom Trefl Sopot,18,248,28,64,0.438,4,13,0.308,24,51,0.471,0.469,12,20,0.6,20,35,55,6,11,4,16,24,72
Florent Pietrus,Unicaja Malaga,24,406,28,51,0.549,0,7,0,28,44,0.636,0.549,27,36,0.75,38,48,86,5,13,17,20,56,83
Fragiskos Alvertis,Panathinaikos,11,102,10,31,0.323,7,23,0.304,3,8,0.375,0.435,9,11,0.818,1,4,5,5,1,0,6,18,36
Fran Vazquez,Winterthur FC Barcelona,23,400,68,127,0.535,0,0,,68,127,0.535,0.535,16,24,0.667,28,45,73,18,12,27,15,56,152
Fred House,TAU Ceramica,20,464,45,130,0.346,11,62,0.177,34,68,0.5,0.388,29,38,0.763,30,59,89,24,46,2,27,32,130
Frederic Adjiwanou,Le Mans Sarthe Basket,9,71,3,11,0.273,0,0,,3,11,0.273,0.273,6,12,0.5,5,13,18,6,3,1,9,16,12
Frederic Fauthoux,Elan Bearnais Pau-Orthez,11,84,2,12,0.167,2,11,0.182,0,1,0,0.25,2,2,1,0,3,3,12,3,0,11,11,8
Georgios Kalaitzis,Aris TT Bank,18,295,7,34,0.206,2,13,0.154,5,21,0.238,0.235,12,16,0.75,4,31,35,16,16,0,16,60,28
Gerry McNamara,Olympiacos,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Gianluca Basile,Winterthur FC Barcelona,22,585,74,159,0.465,44,100,0.44,30,59,0.508,0.604,20,27,0.741,10,46,56,35,24,2,26,44,212
Giannis Giannoulis,Aris TT Bank,12,130,14,32,0.438,0,0,,14,32,0.438,0.438,7,11,0.636,15,17,32,6,7,2,9,25,35
Giorgos Sigalas,Aris TT Bank,20,302,22,72,0.306,9,33,0.273,13,39,0.333,0.368,6,13,0.462,2,42,44,25,23,4,23,56,59
Goran Jeretin,Maccabi Tel Aviv,10,169,16,38,0.421,7,22,0.318,9,16,0.563,0.513,16,20,0.8,1,14,15,10,9,0,21,27,55
Goran Jurak,KK Union Olimpija,2,56,7,13,0.538,1,3,0.333,6,10,0.6,0.577,6,10,0.6,4,10,14,4,4,0,3,9,21
Goran Vrbanc,Cibona Zagreb,7,103,14,37,0.378,8,21,0.381,6,16,0.375,0.486,8,10,0.8,2,7,9,6,3,0,8,15,44
Guido Grunheid,RheinEnergie Koln,13,178,14,42,0.333,2,18,0.111,12,24,0.5,0.357,8,9,0.889,8,20,28,11,6,2,18,23,38
Hakan Demirel,Fenerbahçe,5,39,3,4,0.75,2,3,0.667,1,1,1,1,0,0,,3,1,4,1,0,0,4,3,8
Hanno Mottola,BC Zalgiris,12,272,47,88,0.534,12,24,0.5,35,64,0.547,0.602,25,31,0.806,10,37,47,16,6,6,25,38,131
Hasan Rizvic,KK Union Olimpija,14,293,26,50,0.52,0,0,,26,50,0.52,0.52,4,9,0.444,25,39,64,3,12,16,18,39,56
Henry Domercant,Olympiacos,22,537,90,190,0.474,40,90,0.444,50,100,0.5,0.579,27,38,0.711,15,32,47,12,23,2,26,52,247
Horace Jenkins,Efes Pilsen,14,386,67,162,0.414,25,80,0.313,42,82,0.512,0.491,44,58,0.759,8,29,37,38,11,4,33,33,203
Huseyin Besok,Prokom Trefl Sopot,20,368,72,151,0.477,5,13,0.385,67,138,0.486,0.493,42,57,0.737,32,56,88,28,10,8,32,55,191
Ian Mahinmi,Elan Bearnais Pau-Orthez,18,203,26,39,0.667,0,0,,26,39,0.667,0.667,15,23,0.652,16,34,50,1,5,3,17,43,67
Ibrahim Kutluay,Fenerbahçe,14,454,51,130,0.392,29,87,0.333,22,43,0.512,0.504,31,39,0.795,4,22,26,20,13,1,19,25,162
Ignacio De Miguel,Unicaja Malaga,21,229,30,64,0.469,1,8,0.125,29,56,0.518,0.477,20,26,0.769,11,34,45,7,11,3,19,38,81
Igor Rakocevic,TAU Ceramica,22,601,116,236,0.492,66,139,0.475,50,97,0.515,0.631,59,70,0.843,8,45,53,37,31,2,50,35,357
Immanuel McElroy,RheinEnergie Koln,13,400,59,98,0.602,0,4,0,59,94,0.628,0.602,13,24,0.542,21,30,51,37,13,0,24,38,131
Ira Clark,Fenerbahçe,14,169,18,42,0.429,4,16,0.25,14,26,0.538,0.476,7,12,0.583,9,38,47,3,8,3,17,34,47
Ivan Tomas,Cibona Zagreb,1,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,2,1,0
Ivica Jurkovic,KK Union Olimpija,12,268,38,86,0.442,15,50,0.3,23,36,0.639,0.529,21,37,0.568,12,25,37,7,17,1,17,33,112
Jacopo Giachetti,Lottomatica Roma,20,264,19,44,0.432,1,8,0.125,18,36,0.5,0.443,21,24,0.875,7,17,24,22,20,0,25,53,60
Jaka Lakovic,Winterthur FC Barcelona,23,568,75,175,0.429,45,113,0.398,30,62,0.484,0.557,43,56,0.768,10,30,40,81,20,1,50,44,238
James Thomas,Climamio Fortitudo Bologna,13,355,52,88,0.591,0,1,0,52,87,0.598,0.591,32,52,0.615,45,83,128,12,19,9,23,51,136
Jamie Arnold,Maccabi Tel Aviv,23,363,60,115,0.522,1,8,0.125,59,107,0.551,0.526,52,63,0.825,33,69,102,13,8,9,32,42,173
Janar Talts,RheinEnergie Koln,13,211,13,46,0.283,5,29,0.172,8,17,0.471,0.337,7,11,0.636,10,32,42,6,4,8,10,41,38
Jasmin Hukic,Prokom Trefl Sopot,19,443,47,123,0.382,22,60,0.367,25,63,0.397,0.472,19,28,0.679,6,57,63,25,16,2,16,33,135
Jay Larranaga,Eldo Napoli,14,242,24,65,0.369,14,39,0.359,10,26,0.385,0.477,9,9,1,14,23,37,6,11,2,12,31,71
Jeff Nordgaard,Prokom Trefl Sopot,8,80,7,19,0.368,2,11,0.182,5,8,0.625,0.421,2,2,1,4,10,14,4,2,1,1,12,18
Jeff Trepagnier,Eldo Napoli,13,330,47,121,0.388,18,53,0.34,29,68,0.426,0.463,14,20,0.7,12,30,42,11,15,8,15,25,126
Jeremiah Massey,Aris TT Bank,20,602,87,185,0.47,3,14,0.214,84,171,0.491,0.478,70,88,0.795,51,97,148,27,37,16,26,44,247
Jerome Moiso,Lottomatica Roma,2,33,2,9,0.222,0,0,,2,9,0.222,0.222,1,2,0.5,4,4,8,0,2,3,2,3,5
Jerry McCullough,Cibona Zagreb,10,233,29,69,0.42,5,18,0.278,24,51,0.471,0.457,31,36,0.861,9,17,26,21,18,0,17,24,94
Jesus Cilla,TAU Ceramica,8,34,0,6,0,0,1,0,0,5,0,0,2,6,0.333,4,4,8,1,1,0,2,7,2
Jiri Welsch,Unicaja Malaga,25,580,74,156,0.474,17,45,0.378,57,111,0.514,0.529,48,77,0.623,25,47,72,29,31,3,62,57,213
Joey Beard,Benetton Treviso,14,175,22,42,0.524,0,0,,22,42,0.524,0.524,7,14,0.5,15,27,42,6,15,1,15,45,51
Johannes Strasser,RheinEnergie Koln,9,80,4,13,0.308,3,6,0.5,1,7,0.143,0.423,2,2,1,2,2,4,8,1,0,10,10,13
Jon Stefansson,Lottomatica Roma,6,109,14,39,0.359,2,15,0.133,12,24,0.5,0.385,8,10,0.8,3,8,11,5,6,0,8,17,38
Jonas Maciulis,BC Zalgiris,14,419,66,153,0.431,14,58,0.241,52,95,0.547,0.477,32,49,0.653,29,41,70,22,34,6,31,50,178
Jordi Trias,Winterthur FC Barcelona,23,534,74,105,0.705,1,3,0.333,73,102,0.716,0.71,22,41,0.537,46,74,120,51,19,16,29,31,171
JR Holden,CSKA Moscow,25,748,94,217,0.433,41,112,0.366,53,105,0.505,0.528,22,33,0.667,6,52,58,57,29,0,33,38,251
Juan Carlos Navarro,Winterthur FC Barcelona,22,629,128,258,0.496,51,125,0.408,77,133,0.579,0.595,62,74,0.838,4,41,45,65,19,0,46,37,369
Jurica Zuza,Cibona Zagreb,10,88,13,28,0.464,0,0,,13,28,0.464,0.464,12,17,0.706,6,10,16,3,1,0,10,19,38
Justin Hamilton,Prokom Trefl Sopot,15,359,27,75,0.36,7,28,0.25,20,47,0.426,0.407,16,20,0.8,4,38,42,25,13,3,22,41,77
Kamil Pietras,KK Union Olimpija,2,12,4,5,0.8,0,0,,4,5,0.8,0.8,0,0,,1,0,1,0,0,0,0,1,8
Kaspars Kambala,Fenerbahçe,13,343,74,121,0.612,1,1,1,73,120,0.608,0.616,57,75,0.76,23,43,66,11,11,2,27,42,206
Kaya Peker,TAU Ceramica,22,389,46,88,0.523,0,2,0,46,86,0.535,0.523,32,63,0.508,35,44,79,15,19,13,22,69,124
Kenny Gregory,Le Mans Sarthe Basket,14,462,90,167,0.539,13,25,0.52,77,142,0.542,0.578,16,27,0.593,15,60,75,31,6,4,35,33,209
Kerem Gonlum,Efes Pilsen,20,302,41,71,0.577,0,2,0,41,69,0.594,0.577,25,38,0.658,35,51,86,8,13,5,9,19,107
Kevin Fletcher,Aris TT Bank,10,71,7,23,0.304,2,8,0.25,5,15,0.333,0.348,9,10,0.9,6,9,15,0,1,1,6,13,25
Kirk Penney,BC Zalgiris,13,244,37,77,0.481,19,42,0.452,18,35,0.514,0.604,3,6,0.5,10,16,26,11,2,0,14,18,96
Klemen Lorbek,KK Union Olimpija,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Kosta Perovic,Partizan,20,528,78,156,0.5,0,0,,78,156,0.5,0.5,61,85,0.718,48,79,127,27,24,23,40,66,217
Kostas Tsartsaris,Panathinaikos,23,442,54,119,0.454,10,41,0.244,44,78,0.564,0.496,34,49,0.694,28,76,104,30,14,11,36,61,152
Kristaps Janicenoks,Climamio Fortitudo Bologna,2,21,3,6,0.5,2,3,0.667,1,3,0.333,0.667,2,2,1,1,0,1,2,1,0,1,3,10
Laron Profit,Efes Pilsen,7,115,7,16,0.438,2,7,0.286,5,9,0.556,0.5,6,7,0.857,1,21,22,9,8,2,4,11,22
Lazaros Papadopoulos,Dynamo Moscow,17,502,94,177,0.531,0,0,,94,177,0.531,0.531,64,96,0.667,37,86,123,30,22,15,46,35,252
Lior Eliyahu,Maccabi Tel Aviv,22,469,88,159,0.553,0,6,0,88,153,0.575,0.553,62,95,0.653,40,76,116,29,19,10,31,48,238
Loukas Mavrokefalidis,Lottomatica Roma,14,272,38,90,0.422,2,10,0.2,36,80,0.45,0.433,23,29,0.793,28,42,70,7,12,4,21,53,101
Lubos Barton,DKV Joventut,13,317,52,131,0.397,21,61,0.344,31,70,0.443,0.477,21,28,0.75,25,37,62,19,23,8,19,27,146
Luca Garri,Lottomatica Roma,19,338,38,117,0.325,12,59,0.203,26,58,0.448,0.376,21,30,0.7,36,55,91,7,32,4,14,49,109
Ludovic Vaty,Elan Bearnais Pau-Orthez,7,49,7,14,0.5,0,1,0,7,13,0.538,0.5,0,0,,4,5,9,0,2,2,3,1,14
Luis Scola,TAU Ceramica,23,610,141,246,0.573,0,1,0,141,245,0.576,0.573,75,106,0.708,38,97,135,50,21,8,41,68,357
Luka Bogdanovic,Partizan,20,296,36,81,0.444,19,40,0.475,17,41,0.415,0.562,26,30,0.867,7,55,62,17,9,0,16,27,117
Luksa Andric,Cibona Zagreb,12,136,20,35,0.571,2,4,0.5,18,31,0.581,0.6,10,11,0.909,6,25,31,1,7,3,13,38,52
Mahmoud Abdul Rauf,Aris TT Bank,17,194,34,89,0.382,10,29,0.345,24,60,0.4,0.438,1,2,0.5,2,12,14,12,11,0,15,21,79
Manolis Papamakarios,Olympiacos,18,232,18,42,0.429,10,25,0.4,8,17,0.471,0.548,9,14,0.643,6,19,25,18,13,0,8,37,55
Mantas Kalnietis,BC Zalgiris,13,166,23,41,0.561,4,12,0.333,19,29,0.655,0.61,2,4,0.5,5,11,16,17,11,1,22,15,52
Manuchar Markoishvili,KK Union Olimpija,14,428,56,131,0.427,16,54,0.296,40,77,0.519,0.489,20,29,0.69,7,34,41,20,20,0,20,53,148
Marcelinho Machado,BC Zalgiris,12,318,30,95,0.316,15,57,0.263,15,38,0.395,0.395,17,17,1,8,27,35,21,11,0,21,30,92
Marcelo Huertas,DKV Joventut,20,250,40,106,0.377,5,30,0.167,35,76,0.461,0.401,21,24,0.875,10,19,29,27,17,0,23,25,106
