Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Haluk Yildirim,Fenerbahçe,18,454,52,122,0.426,23,72,0.319,29,50,0.58,0.52,22,29,0.759,10,22,32,50,13,2,30,41,149
Haris Mujezinovic,KK Union Olimpija,20,470,85,155,0.548,5,15,0.333,80,140,0.571,0.565,49,70,0.7,38,61,99,17,31,6,41,72,224
Harold Mrazek,Adecco ASVEL Villeurbanne,10,192,23,47,0.489,16,33,0.485,7,14,0.5,0.66,15,15,1,3,15,18,15,14,0,16,31,77
Henrik Rodl,Alba Berlin,10,239,21,41,0.512,4,13,0.308,17,28,0.607,0.561,18,23,0.783,8,14,22,18,10,3,15,24,64
Herve Toure,Adecco ASVEL Villeurbanne,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Hrvoje Perincic,KK Zadar,14,332,35,92,0.38,14,42,0.333,21,50,0.42,0.457,14,19,0.737,7,36,43,11,14,0,11,40,98
Hugo Sconochini,TAU Ceramica,12,196,24,54,0.444,5,20,0.25,19,34,0.559,0.491,12,19,0.632,8,22,30,13,7,2,19,27,65
Huseyin Besok,Maccabi Tel Aviv,18,230,38,76,0.5,2,2,1,36,74,0.486,0.513,27,36,0.75,21,45,66,9,5,7,16,39,105
Ibrahim Diarra,Opel Skyliners,14,234,3,18,0.167,0,1,0,3,17,0.176,0.167,1,4,0.25,7,21,28,12,7,0,14,27,7
Ibrahim Kutluay,Panathinaikos,18,463,56,141,0.397,25,74,0.338,31,67,0.463,0.486,55,79,0.696,7,26,33,17,18,0,25,53,192
Ignacio De Miguel,Olympiacos,20,314,45,80,0.563,0,0,,45,80,0.563,0.563,41,52,0.788,25,51,76,7,12,2,25,73,131
Ignacio Rodriguez,FC Barcelona,19,363,32,72,0.444,11,28,0.393,21,44,0.477,0.521,34,43,0.791,12,42,54,54,22,0,20,36,109
Igor Ivaskovic,KK Krka,1,3,0,0,,0,0,,0,0,,,2,2,1,0,0,0,0,0,0,0,0,2
Igor Rakocevic,KK Buducnost,14,414,86,179,0.48,19,55,0.345,67,124,0.54,0.534,57,87,0.655,6,17,23,29,18,0,42,25,248
Iker Iturbe,Real Madrid,16,251,34,63,0.54,17,34,0.5,17,29,0.586,0.675,15,19,0.789,14,32,46,16,10,3,21,39,100
Ingmar Janke,Opel Skyliners,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Inyang Ime Oduok,KK Zadar,13,371,42,97,0.433,0,0,,42,97,0.433,0.433,42,70,0.6,29,51,80,5,17,10,34,37,126
Isaac Austin,Fenerbahçe,1,24,2,7,0.286,2,6,0.333,0,1,0,0.429,1,2,0.5,0,3,3,7,0,1,5,3,7
Ivan Grgat,KK Zadar,14,283,54,108,0.5,1,1,1,53,107,0.495,0.505,38,52,0.731,33,23,56,5,8,5,18,54,147
Ivan Vujic,Spirou Charleroi,10,112,8,19,0.421,0,0,,8,19,0.421,0.421,4,14,0.286,6,20,26,3,1,0,11,24,20
Ivica Skalabrin,KK Zadar,3,22,1,2,0.5,0,1,0,1,1,1,0.5,2,2,1,1,0,1,1,0,0,1,6,4
Jacques Stas,Spirou Charleroi,13,387,33,97,0.34,17,50,0.34,16,47,0.34,0.428,37,49,0.755,5,10,15,34,4,0,33,35,120
Jaka Lakovic,KK Krka,14,455,85,173,0.491,34,78,0.436,51,95,0.537,0.59,89,100,0.89,7,23,30,53,28,0,35,41,293
Jakov Vladovic,KK Zadar,3,32,3,6,0.5,1,3,0.333,2,3,0.667,0.583,1,2,0.5,0,2,2,2,1,0,0,4,8
James Brewer,KK Krka,5,84,15,38,0.395,4,18,0.222,11,20,0.55,0.447,5,8,0.625,3,5,8,8,4,2,10,20,34
James Forrest,Olympiacos,20,494,95,181,0.525,1,2,0.5,94,179,0.525,0.528,59,85,0.694,37,83,120,10,13,5,33,74,250
Jasmin Hukic,KK Union Olimpija,17,243,32,81,0.395,15,44,0.341,17,37,0.459,0.488,7,10,0.7,17,16,33,8,10,1,16,31,86
Jean Marc Jaumin,Real Madrid,5,79,10,15,0.667,5,6,0.833,5,9,0.556,0.833,7,7,1,1,9,10,10,1,0,9,11,32
Jeff Kent,London Towers,11,307,26,59,0.441,10,28,0.357,16,31,0.516,0.525,7,17,0.412,17,47,64,13,21,4,28,31,69
Jim Bilba,AEK Athens,18,418,22,51,0.431,8,23,0.348,14,28,0.5,0.51,11,18,0.611,27,47,74,19,19,9,16,48,63
Jim Potter,Spirou Charleroi,12,274,36,88,0.409,22,45,0.489,14,43,0.326,0.534,18,24,0.75,10,23,33,7,3,4,7,31,112
Jiri Welsch,KK Union Olimpija,20,622,105,235,0.447,24,74,0.324,81,161,0.503,0.498,84,99,0.848,22,42,64,45,25,2,49,53,318
John Celestand,Skipper Fortitudo Bologna,5,107,7,21,0.333,4,11,0.364,3,10,0.3,0.429,4,7,0.571,2,8,10,14,1,0,9,13,22
John Celestand,Adecco ASVEL Villeurbanne,8,207,26,61,0.426,7,23,0.304,19,38,0.5,0.484,25,30,0.833,0,10,10,48,5,1,20,24,82
John Jerome,Spirou Charleroi,14,337,73,144,0.507,10,24,0.417,63,120,0.525,0.542,29,40,0.725,44,48,92,18,16,2,30,54,185
John White,London Towers,10,275,42,114,0.368,16,46,0.348,26,68,0.382,0.439,20,27,0.741,11,30,41,8,9,2,30,32,120
Johnny Rogers,Panathinaikos,22,374,38,74,0.514,14,30,0.467,24,44,0.545,0.608,25,30,0.833,4,41,45,14,8,2,18,59,115
Jon Cortaberria,Unicaja Malaga,1,7,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,2,0,2,1,0,0,0,1,3
Jonathan Kerner,CSKA Moscow,1,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Jordi Grimau,FC Barcelona,1,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Jorg Lutcke,Alba Berlin,14,321,28,66,0.424,8,33,0.242,20,33,0.606,0.485,18,23,0.783,9,23,32,16,9,0,16,54,82
Jorge Garbajosa,Benetton Treviso,20,528,76,163,0.466,27,77,0.351,49,86,0.57,0.549,51,62,0.823,37,81,118,21,39,12,28,62,230
Jorge Komadinic,Adecco ASVEL Villeurbanne,1,1,0,2,0,0,0,,0,2,0,0,0,0,,0,0,0,0,0,0,0,1,0
Joseph Blair,Scavolini Pesaro,14,479,89,141,0.631,0,1,0,89,140,0.636,0.631,41,66,0.621,55,112,167,10,28,9,26,43,219
Josip Sesar,Cibona Zagreb,9,242,55,109,0.505,21,49,0.429,34,60,0.567,0.601,13,23,0.565,0,10,10,31,6,0,17,23,144
Josko Poljak,CSKA Moscow,5,37,5,7,0.714,0,0,,5,7,0.714,0.714,0,0,,6,2,8,0,1,1,2,10,10
Jovo Stanojevic,Partizan,14,435,90,156,0.577,0,0,,90,156,0.577,0.577,50,71,0.704,41,73,114,28,13,4,46,54,230
JR Holden,AEK Athens,20,714,115,318,0.362,45,149,0.302,70,169,0.414,0.432,69,112,0.616,12,36,48,56,28,0,34,39,344
Juan Carlos Navarro,FC Barcelona,17,323,58,134,0.433,20,60,0.333,38,74,0.514,0.507,40,49,0.816,3,23,26,33,17,0,24,16,176
Juan Lopez,Real Madrid,1,3,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,2
Julien Defosse,Spirou Charleroi,4,53,1,10,0.1,1,6,0.167,0,4,0,0.15,0,0,,3,8,11,2,1,0,4,3,3
Jurica Golemac,KK Union Olimpija,19,382,66,141,0.468,14,34,0.412,52,107,0.486,0.518,26,31,0.839,23,44,67,26,17,8,41,63,172
Jurica Ruzic,KK Zadar,2,71,5,18,0.278,1,7,0.143,4,11,0.364,0.306,4,4,1,2,5,7,1,1,0,2,7,15
Jurij Zdovc,KK Union Olimpija,17,456,36,101,0.356,23,70,0.329,13,31,0.419,0.47,17,21,0.81,5,30,35,36,17,5,23,48,112
Juris Umbrasko,CSKA Moscow,1,10,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,2,0,0,0,0,0
Kai Nurnberger,Opel Skyliners,9,174,10,35,0.286,6,16,0.375,4,19,0.211,0.371,7,10,0.7,1,10,11,20,4,1,10,26,33
Kaspars Kambala,Efes Pilsen,20,606,129,230,0.561,0,0,,129,230,0.561,0.561,80,111,0.721,51,87,138,8,12,6,28,67,338
Kaya Peker,Efes Pilsen,16,219,10,32,0.313,0,0,,10,32,0.313,0.313,12,25,0.48,27,37,64,7,9,10,12,45,32
Kenneth Inge,BC Zalgiris,3,68,3,8,0.375,0,0,,3,8,0.375,0.375,1,4,0.25,6,4,10,1,4,0,2,5,7
Kerem Gonlum,Fenerbahçe,18,319,49,96,0.51,0,0,,49,96,0.51,0.51,13,20,0.65,29,40,69,10,9,5,26,39,111
Kerem Tunceri,Efes Pilsen,19,509,30,104,0.288,6,34,0.176,24,70,0.343,0.317,15,23,0.652,5,28,33,53,18,5,27,56,81
Kestutis Marciulonis,BC Zalgiris,5,97,12,30,0.4,2,9,0.222,10,21,0.476,0.433,8,10,0.8,2,9,11,6,2,0,13,12,34
Kostas Paschalis,AEK Athens,9,40,0,3,0,0,0,,0,3,0,0,0,2,0,3,5,8,0,1,0,6,11,0
Kostas Tsartsaris,Peristeri,14,413,50,111,0.45,3,21,0.143,47,90,0.522,0.464,40,62,0.645,24,64,88,24,14,9,34,44,143
Kyle Hill,Adecco ASVEL Villeurbanne,14,419,67,154,0.435,38,91,0.418,29,63,0.46,0.558,16,21,0.762,10,16,26,25,13,4,16,27,188
Kyle Milling,Elan Bearnais Pau-Orthez,14,134,7,16,0.438,0,0,,7,16,0.438,0.438,5,11,0.455,6,20,26,8,4,3,9,27,19
Larry Middleton,Scavolini Pesaro,19,401,53,127,0.417,33,90,0.367,20,37,0.541,0.547,12,15,0.8,2,39,41,20,14,2,27,66,151
Laurent Foirest,TAU Ceramica,18,479,53,140,0.379,28,79,0.354,25,61,0.41,0.479,46,57,0.807,5,48,53,28,31,4,23,56,180
Lazaros Papadopoulos,Panathinaikos,19,293,51,80,0.638,0,0,,51,80,0.638,0.638,24,31,0.774,29,48,77,18,7,9,30,49,126
Louis Rowe,Spirou Charleroi,13,391,63,152,0.414,17,56,0.304,46,96,0.479,0.47,34,43,0.791,8,32,40,25,17,2,35,49,177
Lucio Angulo,Real Madrid,19,416,48,97,0.495,6,32,0.188,42,65,0.646,0.526,48,54,0.889,13,36,49,29,25,6,38,56,150
Luis Scola,TAU Ceramica,20,474,126,183,0.689,1,3,0.333,125,180,0.694,0.691,65,97,0.67,40,52,92,23,25,6,40,66,318
Maciej Lampe,Real Madrid,3,22,4,8,0.5,1,2,0.5,3,6,0.5,0.563,0,0,,0,2,2,0,0,0,0,7,9
Maciej Zielinski,Slask Wroclaw,11,319,40,97,0.412,11,37,0.297,29,60,0.483,0.469,17,23,0.739,8,35,43,18,18,1,18,28,108
Manolis Papamakarios,Peristeri,8,203,18,46,0.391,9,26,0.346,9,20,0.45,0.489,22,27,0.815,1,14,15,16,13,1,14,28,67
Manu Ginobili,Kinder Bologna,22,627,113,251,0.45,32,94,0.34,81,157,0.516,0.514,91,117,0.778,23,61,84,66,56,7,53,71,349
Marcelo Nicola,Benetton Treviso,20,472,78,182,0.429,50,132,0.379,28,50,0.56,0.566,36,47,0.766,10,81,91,23,21,11,30,52,242
Marco Samanic,KK Krka,14,235,39,69,0.565,7,21,0.333,32,48,0.667,0.616,24,31,0.774,16,27,43,15,1,6,23,45,109
Marcus Brown,Efes Pilsen,19,663,97,214,0.453,44,104,0.423,53,110,0.482,0.556,95,108,0.88,6,49,55,64,34,2,34,55,333
Marcus Goree,Opel Skyliners,14,494,95,205,0.463,15,47,0.319,80,158,0.506,0.5,48,73,0.658,40,73,113,20,20,21,30,32,253
Marijan Mance,Cibona Zagreb,12,216,31,62,0.5,4,11,0.364,27,51,0.529,0.532,14,21,0.667,14,17,31,6,4,0,12,24,80
Marin Vrsaljko,KK Zadar,5,23,2,6,0.333,0,1,0,2,5,0.4,0.333,0,1,0,0,2,2,0,0,0,1,3,4
Mario Bennett,Unicaja Malaga,3,34,4,8,0.5,0,0,,4,8,0.5,0.5,1,1,1,3,3,6,0,0,2,1,7,9
Mario Stojic,Benetton Treviso,14,266,31,74,0.419,14,37,0.378,17,37,0.459,0.514,8,13,0.615,10,20,30,14,14,2,19,37,84
Mark Brisker,Maccabi Tel Aviv,11,130,19,37,0.514,16,29,0.552,3,8,0.375,0.73,8,9,0.889,0,8,8,2,2,0,1,17,62
Marko Jaric,Kinder Bologna,21,592,108,224,0.482,19,71,0.268,89,153,0.582,0.525,47,79,0.595,23,67,90,53,47,3,42,55,282
Marko Milic,Skipper Fortitudo Bologna,18,382,68,137,0.496,4,15,0.267,64,122,0.525,0.511,27,41,0.659,36,28,64,25,32,2,35,50,167
Marko Pesic,Alba Berlin,10,269,30,81,0.37,14,41,0.341,16,40,0.4,0.457,20,27,0.741,5,15,20,22,7,1,18,28,94
Marko Popovic,KK Zadar,11,334,47,117,0.402,20,67,0.299,27,50,0.54,0.487,39,48,0.813,3,17,20,44,18,0,19,36,153
Marko Tusek,Scavolini Pesaro,20,544,77,155,0.497,20,44,0.455,57,111,0.514,0.561,32,49,0.653,44,60,104,13,10,1,30,50,206
Massimo Bulleri,Benetton Treviso,21,275,33,77,0.429,10,30,0.333,23,47,0.489,0.494,14,16,0.875,3,31,34,19,18,1,25,33,90
Mate Skelin,KK Krka,14,458,78,129,0.605,0,0,,78,129,0.605,0.605,84,120,0.7,46,91,137,24,7,10,32,44,240
Matej Mamic,Cibona Zagreb,12,376,46,99,0.465,14,47,0.298,32,52,0.615,0.535,15,31,0.484,30,37,67,24,13,2,14,43,121
Matjaz Smodis,Kinder Bologna,22,484,93,161,0.578,25,60,0.417,68,101,0.673,0.655,44,49,0.898,32,79,111,10,17,13,32,61,255
Matteo Panichi,Scavolini Pesaro,2,7,0,1,0,0,1,0,0,0,,0,0,0,,2,1,3,0,0,1,0,1,0
Matteo Pecchia,Skipper Fortitudo Bologna,1,4,1,1,1,0,0,,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,2
Maurice Carter,Peristeri,4,74,7,21,0.333,0,3,0,7,18,0.389,0.333,3,4,0.75,2,5,7,0,5,0,7,6,17
Mehmet Okur,Efes Pilsen,20,544,81,180,0.45,14,36,0.389,67,144,0.465,0.489,65,87,0.747,48,83,131,18,20,16,33,62,241
Melvin Booker,Scavolini Pesaro,20,676,118,268,0.44,45,116,0.388,73,152,0.48,0.524,62,75,0.827,6,48,54,75,31,0,43,55,343
Michael Andersen,Peristeri,12,289,48,74,0.649,1,1,1,47,73,0.644,0.655,31,46,0.674,22,42,64,6,9,5,29,33,128
Michael Hawkins,Slask Wroclaw,14,447,53,127,0.417,24,73,0.329,29,54,0.537,0.512,34,42,0.81,7,24,31,70,19,0,52,37,164
Michael Wright,Slask Wroclaw,8,220,41,88,0.466,0,0,,41,88,0.466,0.466,33,38,0.868,20,49,69,4,7,1,24,14,115
Michalis Kakiouzis,AEK Athens,20,626,97,195,0.497,13,47,0.277,84,148,0.568,0.531,91,118,0.771,61,104,165,18,22,2,41,53,298
Michele Ferri,Scavolini Pesaro,2,2,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Michele Maggioli,Scavolini Pesaro,19,310,34,68,0.5,3,8,0.375,31,60,0.517,0.522,1,1,1,26,46,72,15,7,13,13,52,72
Mickael Pietrus,Elan Bearnais Pau-Orthez,14,272,30,83,0.361,14,48,0.292,16,35,0.457,0.446,19,30,0.633,14,33,47,16,10,11,22,36,93
Michalis Pelekanos,Peristeri,14,304,21,52,0.404,6,25,0.24,15,27,0.556,0.462,17,25,0.68,7,37,44,10,13,3,14,53,65
Mikhail Mikhailov,Ural Great Perm,19,485,104,172,0.605,1,2,0.5,103,170,0.606,0.608,27,60,0.45,39,92,131,26,19,31,27,57,236
Milan Gurovic,Unicaja Malaga,11,249,35,104,0.337,16,50,0.32,19,54,0.352,0.413,38,46,0.826,11,32,43,7,3,0,13,21,124
Milan Tomic,Olympiacos,19,391,32,123,0.26,18,82,0.22,14,41,0.341,0.333,31,39,0.795,7,17,24,33,14,1,12,40,113
Miljan Goljovic,Fenerbahçe,19,433,77,181,0.425,30,77,0.39,47,104,0.452,0.508,33,38,0.868,10,37,47,16,20,2,32,49,217
Milos Mirkovic,KK Krka,2,12,2,8,0.25,0,0,,2,8,0.25,0.25,0,0,,2,3,5,0,0,0,0,1,4
Milos Vujanic,Partizan,12,334,55,121,0.455,22,57,0.386,33,64,0.516,0.545,30,40,0.75,4,32,36,34,10,1,22,48,162
Mindaugas Timinskas,TAU Ceramica,10,224,26,54,0.481,4,15,0.267,22,39,0.564,0.519,18,22,0.818,8,20,28,11,16,3,11,32,74
Miroslav Beric,Scavolini Pesaro,16,458,56,141,0.397,29,75,0.387,27,66,0.409,0.5,67,83,0.807,5,20,25,30,10,0,29,43,208
Mirsad Turkcan,CSKA Moscow,17,571,107,207,0.517,13,39,0.333,94,168,0.56,0.548,73,103,0.709,71,146,217,35,21,21,62,55,300
Mithat Demirel,Alba Berlin,8,75,3,14,0.214,2,8,0.25,1,6,0.167,0.286,7,10,0.7,1,2,3,8,2,0,6,16,15
Moustapha Sonko,Unicaja Malaga,13,338,43,102,0.422,14,41,0.341,29,61,0.475,0.49,38,44,0.864,6,25,31,23,12,3,21,39,138
Muratcan Guler,Fenerbahçe,15,134,7,22,0.318,3,12,0.25,4,10,0.4,0.386,5,8,0.625,8,9,17,12,7,1,9,13,22
Mustafa Abi,Fenerbahçe,11,110,9,19,0.474,4,6,0.667,5,13,0.385,0.579,7,14,0.5,1,12,13,8,3,0,5,21,29
Nadav Henefeld,Maccabi Tel Aviv,20,454,37,66,0.561,0,1,0,37,65,0.569,0.561,8,22,0.364,18,43,61,49,27,3,27,72,82
Nate Huffman,Maccabi Tel Aviv,20,528,97,181,0.536,6,16,0.375,91,165,0.552,0.552,79,105,0.752,41,107,148,19,13,10,37,53,279
Nedim Dal,KK Union Olimpija,3,16,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,1,2,3,0,1,0,2,3,4
Nemanja Jelesijevic,KK Krka,7,42,5,14,0.357,0,3,0,5,11,0.455,0.357,5,8,0.625,1,6,7,1,1,3,7,6,15
Nenad Canak,Partizan,14,361,46,102,0.451,23,41,0.561,23,61,0.377,0.564,25,32,0.781,8,36,44,7,18,0,21,48,140
Nenad Krstic,Partizan,13,256,20,52,0.385,0,1,0,20,51,0.392,0.385,22,37,0.595,26,31,57,2,7,8,13,48,62
Nikita Morgunov,CSKA Moscow,8,204,23,55,0.418,4,17,0.235,19,38,0.5,0.455,9,15,0.6,7,30,37,7,5,10,8,18,59
Niklas Lutcke,Opel Skyliners,6,32,3,10,0.3,3,10,0.3,0,0,,0.45,1,2,0.5,3,3,6,1,0,0,1,6,10
Nikola Jestratijevic,KK Buducnost,9,202,43,67,0.642,0,0,,43,67,0.642,0.642,27,42,0.643,21,36,57,4,8,7,19,39,113
Nikola Prkacin,Cibona Zagreb,14,356,51,103,0.495,0,2,0,51,101,0.505,0.495,38,57,0.667,23,59,82,32,18,10,37,50,140
Nikola Radulovic,Adecco ASVEL Villeurbanne,12,346,40,104,0.385,15,47,0.319,25,57,0.439,0.457,30,37,0.811,22,36,58,23,14,7,19,44,125
Nikola Vujcic,Maccabi Tel Aviv,2,12,2,5,0.4,0,2,0,2,3,0.667,0.4,0,0,,1,0,1,0,2,0,1,1,4
Nikola Vujcic,Adecco ASVEL Villeurbanne,12,354,78,150,0.52,10,36,0.278,68,114,0.596,0.553,50,70,0.714,18,71,89,23,18,10,26,29,216
Nikolai Alexeev,CSKA Moscow,4,69,2,7,0.286,0,0,,2,7,0.286,0.286,4,4,1,2,8,10,2,1,1,3,11,8
Nikolaos Bountouris,Olympiacos,12,137,6,14,0.429,3,11,0.273,3,3,1,0.536,1,4,0.25,3,6,9,12,11,0,8,27,16
Nikolaos Oikonomou,FC Barcelona,12,154,14,45,0.311,9,20,0.45,5,25,0.2,0.411,15,20,0.75,12,13,25,9,5,1,9,22,52
Nikolay Padius,CSKA Moscow,3,27,3,5,0.6,0,0,,3,5,0.6,0.6,2,4,0.5,0,1,1,3,1,2,3,6,8
Nikoloz Tskitishvili,Benetton Treviso,6,36,3,8,0.375,0,2,0,3,6,0.5,0.375,0,2,0,4,3,7,2,1,1,1,6,6
Nikos Hatzis,AEK Athens,17,281,30,75,0.4,12,36,0.333,18,39,0.462,0.48,41,58,0.707,12,22,34,13,4,0,18,38,113
Nikos Zisis,AEK Athens,19,272,28,56,0.5,9,20,0.45,19,36,0.528,0.58,20,34,0.588,7,10,17,20,8,0,16,42,85
Omer Onan,Efes Pilsen,20,438,73,144,0.507,27,59,0.458,46,85,0.541,0.601,19,46,0.413,7,16,23,12,14,2,23,53,192
Paco Vazquez,Unicaja Malaga,13,216,23,62,0.371,15,39,0.385,8,23,0.348,0.492,6,8,0.75,5,10,15,13,13,0,17,28,67
Panagiotis Liadelis,Ural Great Perm,9,273,57,112,0.509,6,18,0.333,51,94,0.543,0.536,55,61,0.902,9,17,26,18,9,0,14,19,175
Panagiotis Mantzanas,Olympiacos,1,2,0,0,,0,0,,0,0,,,2,2,1,0,0,0,1,1,0,1,0,2
Paolo Barlera,Kinder Bologna,8,35,2,5,0.4,0,0,,2,5,0.4,0.4,5,10,0.5,2,6,8,0,2,1,6,9,9
Pascal Roller,Opel Skyliners,14,463,55,136,0.404,32,82,0.39,23,54,0.426,0.522,24,33,0.727,10,28,38,41,17,0,34,39,166
Patrick Femerling,Olympiacos,14,248,27,57,0.474,1,1,1,26,56,0.464,0.482,28,31,0.903,28,36,64,6,10,8,14,37,83
Pawel Wiekiera,Slask Wroclaw,9,101,12,31,0.387,6,21,0.286,6,10,0.6,0.484,0,0,,4,13,17,2,1,3,3,16,30
Pepe Sanchez,Panathinaikos,19,342,31,68,0.456,6,22,0.273,25,46,0.543,0.5,20,27,0.741,1,33,34,42,32,0,32,58,88
Periklis Dorkofikis,Olympiacos,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,2,0,0
Pero Antic,AEK Athens,7,32,3,6,0.5,0,1,0,3,5,0.6,0.5,0,0,,6,2,8,1,1,0,2,10,6
Petar Arsic,KK Buducnost,3,21,2,9,0.222,0,0,,2,9,0.222,0.222,4,4,1,2,3,5,1,0,0,5,5,8
Peter Cornell,Partizan,2,8,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,1,1,0,0
Peter Hoffman,Adecco ASVEL Villeurbanne,3,26,0,6,0,0,5,0,0,1,0,0,1,2,0.5,0,3,3,1,0,0,1,4,1
Peter Van paassen,BC Oostende,14,217,21,48,0.438,0,0,,21,48,0.438,0.438,19,26,0.731,16,35,51,6,2,2,9,44,61
Phil Hickey,London Towers,14,336,36,80,0.45,1,3,0.333,35,77,0.455,0.456,13,37,0.351,20,58,78,9,6,5,22,48,86
Piotr Szybilski,Slask Wroclaw,3,53,7,16,0.438,0,2,0,7,14,0.5,0.438,5,7,0.714,3,6,9,0,1,1,2,14,19
Predrag Materic,Partizan,14,190,10,23,0.435,6,11,0.545,4,12,0.333,0.565,20,24,0.833,4,18,22,5,2,0,16,33,46
Quadre Michael Lollis,Fenerbahçe,18,497,75,143,0.524,1,5,0.2,74,138,0.536,0.528,38,69,0.551,67,86,153,41,28,5,35,69,189
Radisav Curcic,Maccabi Tel Aviv,6,60,9,20,0.45,0,0,,9,20,0.45,0.45,6,10,0.6,3,13,16,0,0,1,5,13,24
Rafal Bigus,Slask Wroclaw,9,85,6,20,0.3,0,0,,6,20,0.3,0.3,5,14,0.357,9,16,25,2,0,3,6,15,17
Raimonds Miglieniks,CSKA Moscow,14,172,9,30,0.3,6,23,0.261,3,7,0.429,0.4,6,10,0.6,2,9,11,29,10,0,13,18,30
Ralph Biggs,BC Oostende,14,515,87,177,0.492,10,32,0.313,77,145,0.531,0.52,60,75,0.8,14,71,85,45,30,4,31,47,244
Ramunas Petraitis,Ural Great Perm,7,44,3,7,0.429,2,2,1,1,5,0.2,0.571,1,6,0.167,1,0,1,1,1,0,4,3,9
Rashard Griffith,Kinder Bologna,13,339,46,75,0.613,0,0,,46,75,0.613,0.613,20,49,0.408,28,61,89,13,14,8,35,45,112
Raul Lopez,Real Madrid,4,87,13,30,0.433,4,13,0.308,9,17,0.529,0.5,10,12,0.833,1,7,8,13,9,0,3,9,40
Raul Mena,Real Madrid,2,12,2,4,0.5,1,2,0.5,1,2,0.5,0.625,1,4,0.25,0,2,2,0,0,0,1,4,6
Reggie Freeman,Cibona Zagreb,12,301,41,94,0.436,15,51,0.294,26,43,0.605,0.516,31,39,0.795,11,40,51,20,11,5,24,42,128
Remon Van de Hare,FC Barcelona,1,9,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0,0,0,0,0,0,1,2,4
Riccardo Pittis,Benetton Treviso,21,500,54,94,0.574,0,3,0,54,91,0.593,0.574,23,57,0.404,15,58,73,61,37,4,16,55,131
Riste Stefanov,KK Union Olimpija,1,3,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,0,1,1,0,0,0,0,0,3
Robert Maras,Opel Skyliners,12,253,32,59,0.542,0,1,0,32,58,0.552,0.542,10,15,0.667,26,38,64,3,9,5,17,33,74
Robert Skibniewski,Slask Wroclaw,3,22,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,4,0,0,4,4,0
Robert Wintermantel,Opel Skyliners,5,14,2,2,1,1,1,1,1,1,1,1.25,2,2,1,0,2,2,0,0,0,1,3,7
Robert Youngblood,London Towers,9,142,12,39,0.308,0,0,,12,39,0.308,0.308,10,14,0.714,14,15,29,5,1,0,15,36,34
Roberto Duenas,FC Barcelona,19,352,61,106,0.575,0,0,,61,106,0.575,0.575,33,55,0.6,53,64,117,10,13,10,44,45,155
Roberto Graziano,Kinder Bologna,1,1,2,2,1,0,0,,2,2,1,1,0,0,,0,0,0,0,0,0,0,0,4
Roberts Stelmahers,Fenerbahçe,19,382,38,93,0.409,14,41,0.341,24,52,0.462,0.484,34,43,0.791,6,25,31,29,18,0,16,37,124
Rod Sellers,Elan Bearnais Pau-Orthez,14,426,77,144,0.535,0,2,0,77,142,0.542,0.535,54,72,0.75,27,64,91,12,7,5,26,42,208
Rodrigo De La Fuente,FC Barcelona,16,344,46,84,0.548,2,13,0.154,44,71,0.62,0.56,24,36,0.667,10,35,45,22,22,0,21,28,118
Roger Esteller,Elan Bearnais Pau-Orthez,14,435,78,167,0.467,22,53,0.415,56,114,0.491,0.533,47,68,0.691,11,27,38,38,7,1,23,31,225
Roger Huggins,Spirou Charleroi,14,417,60,156,0.385,4,12,0.333,56,144,0.389,0.397,59,87,0.678,22,68,90,16,32,9,30,49,183
Rolandas Matulis,BC Zalgiris,9,120,10,25,0.4,0,0,,10,25,0.4,0.4,5,9,0.556,10,13,23,2,4,1,6,22,25
Ronald Ellis,Spirou Charleroi,13,386,58,112,0.518,18,46,0.391,40,66,0.606,0.598,27,37,0.73,21,40,61,18,12,4,28,34,161
Ronnie Baker,London Towers,12,144,10,19,0.526,5,12,0.417,5,7,0.714,0.658,5,8,0.625,1,4,5,14,1,0,10,16,30
Roy Rogers,CSKA Moscow,6,61,3,11,0.273,0,0,,3,11,0.273,0.273,2,4,0.5,5,9,14,1,2,1,2,8,8
Ruben Wolkowyski,CSKA Moscow,7,206,31,57,0.544,3,7,0.429,28,50,0.56,0.57,16,17,0.941,13,40,53,5,6,3,15,22,81
