Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex Acker,Armani Jeans Milano,4,110,15,33,0.455,2,9,0.222,13,24,0.542,0.485,3,8,0.375,5,6,11,6,6,1,9,8,35
Alexey Shved,CSKA Moscow,2,4,0,1,0,0,0,,0,1,0,0,1,2,0.5,0,1,1,1,0,0,0,0,1
Ali Traore,ASVEL Villeurbanne,10,248,62,108,0.574,0,0,,62,108,0.574,0.574,21,28,0.75,11,43,54,6,5,5,26,31,145
Andre Hutson,Lottomatica Roma,10,274,36,77,0.468,0,0,,36,77,0.468,0.468,32,40,0.8,13,23,36,11,8,2,19,30,104
Andrea Crosariol,Lottomatica Roma,10,161,28,40,0.7,0,0,,28,40,0.7,0.7,10,18,0.556,9,25,34,3,5,7,18,23,66
Andreas Glyniadakis,Olympiacos,4,20,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,0,2,2,0,1,1,4,9,4
Andrew Wisniewski,Maccabi Tel Aviv,20,544,59,137,0.431,21,55,0.382,38,82,0.463,0.507,36,50,0.72,14,41,55,51,18,1,25,52,175
Andrey Vorontsevich,CSKA Moscow,20,254,34,73,0.466,9,29,0.31,25,44,0.568,0.527,23,29,0.793,11,31,42,11,7,3,9,26,100
Angelo Gigli,Lottomatica Roma,6,138,12,19,0.632,4,8,0.5,8,11,0.727,0.737,3,3,1,9,20,29,1,6,1,9,17,31
Ante Tomic,Real Madrid,9,196,45,73,0.616,0,0,,45,73,0.616,0.616,9,14,0.643,16,16,32,8,2,10,15,25,99
Anthony Dobbins,Orleans Loiret Basket,10,245,17,54,0.315,4,22,0.182,13,32,0.406,0.352,4,9,0.444,10,26,36,15,18,5,11,10,42
Anton Ponkrashov,CSKA Moscow,20,164,21,55,0.382,2,14,0.143,19,41,0.463,0.4,12,23,0.522,5,18,23,12,2,1,14,13,56
Antonio Graves,Cibona Zagreb,4,80,7,26,0.269,2,8,0.25,5,18,0.278,0.308,2,2,1,1,5,6,4,2,1,8,9,18
Antonis Fotsis,Panathinaikos,16,374,35,69,0.507,10,32,0.313,25,37,0.676,0.58,19,23,0.826,27,61,88,10,7,11,11,18,99
Aron Baynes,Lietuvos rytas,10,133,23,45,0.511,0,0,,23,45,0.511,0.511,9,14,0.643,15,15,30,2,4,9,15,40,55
Artem Zabelin,CSKA Moscow,2,6,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,0,0
Arturas Jomantas,Lietuvos rytas,10,321,33,66,0.5,5,17,0.294,28,49,0.571,0.538,24,33,0.727,11,36,47,28,15,1,24,31,95
Arturas Milaknis,BC Zalgiris,11,89,9,18,0.5,8,16,0.5,1,2,0.5,0.722,1,2,0.5,0,4,4,0,3,0,3,12,27
Augusto Lima,Unicaja Malaga,8,106,15,27,0.556,1,6,0.167,14,21,0.667,0.574,8,15,0.533,5,17,22,1,5,2,6,18,39
Austin Nichols,Orleans Loiret Basket,10,233,34,89,0.382,11,40,0.275,23,49,0.469,0.444,32,37,0.865,3,19,22,5,4,0,17,23,111
Aymeric Jeanneau,ASVEL Villeurbanne,10,150,6,18,0.333,3,9,0.333,3,9,0.333,0.417,3,4,0.75,2,9,11,16,1,0,13,23,18
Bangaly Fofana,ASVEL Villeurbanne,9,89,6,11,0.545,0,0,,6,11,0.545,0.545,4,11,0.364,13,11,24,1,1,5,13,24,16
Benjamin Dewar,ASVEL Villeurbanne,9,167,12,31,0.387,6,20,0.3,6,11,0.545,0.484,8,8,1,2,11,13,6,5,1,4,21,38
Benjamin Eze,Montepaschi Siena,16,368,52,82,0.634,0,0,,52,82,0.634,0.634,20,38,0.526,25,35,60,4,16,14,16,36,124
Berni Rodriguez,Unicaja Malaga,13,221,26,59,0.441,12,31,0.387,14,28,0.5,0.542,20,25,0.8,6,12,18,21,11,0,19,24,84
Billy Keys,Maroussi B.C.,16,466,54,128,0.422,32,88,0.364,22,40,0.55,0.547,19,23,0.826,7,21,28,42,17,0,32,37,159
Bo McCalebb,Partizan,22,662,100,219,0.457,13,56,0.232,87,163,0.534,0.486,82,108,0.759,21,42,63,75,43,0,53,69,295
Bobby Dixon,ASVEL Villeurbanne,10,280,41,91,0.451,18,51,0.353,23,40,0.575,0.549,15,20,0.75,4,22,26,31,14,0,29,21,115
Bojan Bogdanovic,Cibona Zagreb,15,350,44,101,0.436,24,62,0.387,20,39,0.513,0.554,10,23,0.435,13,30,43,8,11,2,18,27,122
Bojan Popovic,Efes Pilsen,6,83,6,17,0.353,0,5,0,6,12,0.5,0.353,8,9,0.889,1,11,12,8,4,0,5,9,20
Bojan Popovic,Lietuvos rytas,10,330,29,82,0.354,9,34,0.265,20,48,0.417,0.409,45,54,0.833,4,20,24,54,24,2,40,31,112
Boniface N'Dong,Regal FC Barcelona,21,344,72,120,0.6,0,1,0,72,119,0.605,0.6,38,49,0.776,28,48,76,7,8,18,17,49,182
Bootsy Thornton,Efes Pilsen,16,454,47,127,0.37,9,49,0.184,38,78,0.487,0.406,40,48,0.833,14,47,61,44,18,1,22,42,143
Bostjan Nachbar,Efes Pilsen,15,246,31,65,0.477,11,31,0.355,20,34,0.588,0.562,27,32,0.844,3,25,28,11,4,8,14,26,100
Brad Oleson,Caja Laboral,12,164,20,49,0.408,14,35,0.4,6,14,0.429,0.551,6,7,0.857,3,8,11,5,3,1,3,23,60
Branislav Djekic,Partizan,22,209,17,42,0.405,10,26,0.385,7,16,0.438,0.524,14,20,0.7,4,18,22,13,4,3,15,42,58
Bryan Bailey,EWE Oldenburg,4,84,13,23,0.565,4,9,0.444,9,14,0.643,0.652,3,6,0.5,2,4,6,7,2,0,7,10,33
Carl English,Caja Laboral,20,454,58,151,0.384,37,92,0.402,21,59,0.356,0.507,11,16,0.688,8,43,51,22,8,1,32,50,164
Carlos Cabezas,BC Khimki,16,363,39,91,0.429,12,34,0.353,27,57,0.474,0.495,26,31,0.839,4,30,34,39,10,0,37,33,116
Carlos Jimenez,Unicaja Malaga,15,363,31,70,0.443,17,36,0.472,14,34,0.412,0.564,26,28,0.929,15,51,66,16,14,8,10,40,105
Cedrick Banks,Orleans Loiret Basket,10,278,41,94,0.436,24,58,0.414,17,36,0.472,0.564,13,15,0.867,7,22,29,16,13,2,25,15,119
Charles Smith,Efes Pilsen,16,426,75,160,0.469,32,92,0.348,43,68,0.632,0.569,20,28,0.714,7,34,41,32,31,7,19,45,202
Cheick Samb,Real Madrid,1,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Chris Lofton,Caja Laboral,1,8,2,5,0.4,2,4,0.5,0,1,0,0.6,0,0,,0,0,0,0,0,0,1,1,6
Chuck Eidson,Maccabi Tel Aviv,20,652,74,186,0.398,24,73,0.329,50,113,0.442,0.462,68,86,0.791,16,75,91,53,24,3,37,43,240
Courtney Sims,CSKA Moscow,1,13,3,3,1,0,0,,3,3,1,1,0,0,,1,0,1,0,0,0,1,3,6
Curtis Borchardt,ASVEL Villeurbanne,1,32,7,11,0.636,0,1,0,7,10,0.7,0.636,6,11,0.545,3,4,7,2,0,2,2,2,20
Curtis Millage,KK Union Olimpija,4,42,4,10,0.4,0,2,0,4,8,0.5,0.4,2,2,1,2,2,4,3,4,0,3,4,10
Dainius Salenga,BC Zalgiris,16,442,57,139,0.41,23,56,0.411,34,83,0.41,0.493,28,37,0.757,14,34,48,19,21,2,22,27,165
Dalibor Bagaric,Cibona Zagreb,10,127,11,21,0.524,0,0,,11,21,0.524,0.524,10,12,0.833,12,18,30,3,2,7,11,15,32
Damir Mrsic,Fenerbahçe,8,160,14,34,0.412,11,31,0.355,3,3,1,0.574,3,3,1,1,6,7,11,3,0,8,14,42
Daniel Ewing,Asseco Prokom,19,557,67,174,0.385,33,84,0.393,34,90,0.378,0.48,53,67,0.791,9,23,32,54,23,5,53,45,220
Daniel Hain,EWE Oldenburg,9,116,3,12,0.25,0,4,0,3,8,0.375,0.25,1,4,0.25,7,6,13,3,0,1,11,21,7
Daniel Santiago,Efes Pilsen,15,159,28,43,0.651,0,2,0,28,41,0.683,0.651,29,35,0.829,16,22,38,5,2,10,16,32,85
Daniel Strauch,EWE Oldenburg,3,12,1,5,0.2,0,4,0,1,1,1,0.2,1,1,1,0,0,0,0,0,0,0,1,3
Dario D'Alessio,Lottomatica Roma,1,1,0,0,,0,0,,0,0,,,1,2,0.5,0,0,0,0,0,0,0,1,1
Darjus Lavrinovic,Real Madrid,20,400,75,130,0.577,7,17,0.412,68,113,0.602,0.604,65,88,0.739,31,59,90,24,19,17,34,40,222
David Bluthenthal,Maccabi Tel Aviv,19,448,61,149,0.409,33,91,0.363,28,58,0.483,0.52,22,25,0.88,16,41,57,21,9,1,19,44,177
David Hawkins,Montepaschi Siena,16,384,61,134,0.455,14,37,0.378,47,97,0.485,0.507,43,56,0.768,17,23,40,40,22,1,23,57,179
David Logan,Asseco Prokom,20,728,115,254,0.453,41,124,0.331,74,130,0.569,0.533,35,56,0.625,8,45,53,67,31,3,53,34,306
Dejan Borovnjak,Lietuvos rytas,10,143,21,37,0.568,0,3,0,21,34,0.618,0.568,9,15,0.6,12,23,35,2,3,6,14,25,51
Denis Marconato,Montepaschi Siena,12,106,9,15,0.6,1,1,1,8,14,0.571,0.633,5,5,1,6,20,26,2,4,3,4,13,24
Derrick Sharp,Maccabi Tel Aviv,10,15,2,6,0.333,2,6,0.333,0,0,,0.5,2,2,1,2,1,3,1,2,0,0,5,8
Dimitri Sokolov,CSKA Moscow,17,121,12,23,0.522,0,0,,12,23,0.522,0.522,9,22,0.409,10,12,22,1,3,4,12,34,33
Dimitrios Mavroeidis,Maroussi B.C.,16,280,49,88,0.557,0,0,,49,88,0.557,0.557,48,61,0.787,26,48,74,8,11,14,23,28,146
Dimitris Diamantidis,Panathinaikos,12,320,33,59,0.559,16,31,0.516,17,28,0.607,0.695,31,42,0.738,6,29,35,40,18,4,24,26,113
Dimitris Verginis,Panathinaikos,2,10,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,1,1,0,0,0,0,2,3
Donatas Zavackas,Lietuvos rytas,10,249,22,58,0.379,16,40,0.4,6,18,0.333,0.517,19,23,0.826,13,18,31,11,9,2,15,28,79
D'or Fischer,Maccabi Tel Aviv,20,398,70,106,0.66,0,1,0,70,105,0.667,0.66,22,26,0.846,34,66,100,30,11,36,16,53,162
Doron Perkins,Maccabi Tel Aviv,20,434,61,125,0.488,13,38,0.342,48,87,0.552,0.54,50,77,0.649,23,77,100,67,23,4,47,61,185
Drew Nicholas,Panathinaikos,16,443,61,141,0.433,32,78,0.41,29,63,0.46,0.546,14,21,0.667,2,26,28,35,14,3,24,34,168
Dusan Djordjevic,KK Union Olimpija,10,213,7,27,0.259,5,18,0.278,2,9,0.222,0.352,12,12,1,2,11,13,11,8,1,14,29,31
Dusan Kecman,Partizan,22,528,68,141,0.482,37,82,0.451,31,59,0.525,0.613,39,51,0.765,27,45,72,29,13,3,37,66,212
Edin Bavcic,KK Union Olimpija,10,231,16,45,0.356,6,25,0.24,10,20,0.5,0.422,14,20,0.7,15,25,40,5,3,0,14,29,52
Elio Sadiku,Orleans Loiret Basket,2,4,1,1,1,1,1,1,0,0,,1.5,0,0,,0,1,1,2,0,0,0,0,3
Emir Preldzic,Fenerbahçe,10,252,25,69,0.362,6,32,0.188,19,37,0.514,0.406,12,18,0.667,9,32,41,23,9,1,18,20,68
Ender Arslan,Efes Pilsen,14,204,19,51,0.373,10,30,0.333,9,21,0.429,0.471,6,8,0.75,2,11,13,20,4,0,14,12,54
Erazem Lorbek,Regal FC Barcelona,22,541,74,138,0.536,11,26,0.423,63,112,0.563,0.576,31,46,0.674,26,70,96,27,18,17,25,44,190
Eric Campbell,ASVEL Villeurbanne,9,211,21,42,0.5,7,19,0.368,14,23,0.609,0.583,4,6,0.667,8,17,25,11,10,3,11,28,53
Ermal Kuqo,Efes Pilsen,9,99,15,21,0.714,0,1,0,15,20,0.75,0.714,4,6,0.667,10,12,22,1,1,0,12,19,34
Evaldas Dainys,Lietuvos rytas,1,1,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,1,0,0
Fanis Koumpouras,Maroussi B.C.,3,6,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,1,1,0,0,0,0
Fedor Dmitriev,BC Khimki,14,181,12,36,0.333,6,25,0.24,6,11,0.545,0.417,3,4,0.75,5,15,20,10,4,1,2,20,33
Felipe Reyes,Real Madrid,14,249,35,81,0.432,0,1,0,35,80,0.438,0.432,32,41,0.78,15,55,70,12,11,1,23,37,102
Fernando San Emeterio,Caja Laboral,20,560,84,153,0.549,29,68,0.426,55,85,0.647,0.644,40,50,0.8,28,48,76,46,15,0,28,47,237
Fran Vazquez,Regal FC Barcelona,22,387,70,103,0.68,0,0,,70,103,0.68,0.68,24,38,0.632,22,54,76,17,15,25,9,60,164
Gal Mekel,Maccabi Tel Aviv,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Gasper Vidmar,KK Union Olimpija,10,165,24,41,0.585,0,0,,24,41,0.585,0.585,9,22,0.409,15,16,31,3,4,1,14,28,57
Giacomo Cacace,Armani Jeans Milano,2,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Gianluca Basile,Regal FC Barcelona,18,311,24,83,0.289,20,68,0.294,4,15,0.267,0.41,6,8,0.75,4,30,34,15,8,0,17,24,74
Giorgi Shermadini,Panathinaikos,12,110,18,27,0.667,0,1,0,18,26,0.692,0.667,18,24,0.75,16,10,26,0,6,4,9,23,54
Giorgos Bogris,Panathinaikos,1,3,1,1,1,0,0,,1,1,1,1,2,2,1,0,1,1,0,0,0,0,2,4
Giorgos Diamantopoulos,Maroussi B.C.,1,7,1,1,1,1,1,1,0,0,,1.5,1,2,0.5,0,0,0,0,0,0,0,0,4
Giorgos Printezis,Unicaja Malaga,12,292,60,116,0.517,8,19,0.421,52,97,0.536,0.552,12,16,0.75,20,31,51,10,8,2,16,19,140
Gordan Giriček,Fenerbahçe,10,212,28,71,0.394,11,30,0.367,17,41,0.415,0.472,15,18,0.833,6,23,29,8,3,0,20,23,82
Guillem Rubio,Unicaja Malaga,11,89,6,19,0.316,1,3,0.333,5,16,0.313,0.342,9,14,0.643,8,7,15,5,0,0,12,20,22
Guy Pnini,Maccabi Tel Aviv,20,304,29,70,0.414,18,45,0.4,11,25,0.44,0.543,17,25,0.68,5,31,36,17,9,1,13,51,93
Henry Domercant,Montepaschi Siena,16,275,55,115,0.478,28,55,0.509,27,60,0.45,0.6,30,32,0.938,7,17,24,10,7,1,15,38,168
Herve Toure,Lottomatica Roma,9,163,18,45,0.4,8,18,0.444,10,27,0.37,0.489,12,17,0.706,8,30,38,4,5,5,8,18,56
Ibrahim Jaaber,Lottomatica Roma,10,310,40,107,0.374,9,40,0.225,31,67,0.463,0.416,15,24,0.625,14,30,44,25,22,1,27,27,104
Ignacio De Miguel,Real Madrid,3,15,0,2,0,0,0,,0,2,0,0,2,2,1,0,1,1,1,2,1,3,3,2
Igor Milosevic,Maroussi B.C.,9,135,8,24,0.333,3,13,0.231,5,11,0.455,0.396,8,12,0.667,3,9,12,17,1,0,8,18,27
Igor Rakocevic,Efes Pilsen,16,336,42,119,0.353,16,56,0.286,26,63,0.413,0.42,60,72,0.833,3,24,27,37,7,0,31,22,160
Ivan Radenovic,CSKA Moscow,6,61,6,12,0.5,0,0,,6,12,0.5,0.5,3,4,0.75,2,4,6,2,0,1,4,11,15
Jacopo Giachetti,Lottomatica Roma,10,129,7,26,0.269,1,11,0.091,6,15,0.4,0.288,9,10,0.9,1,12,13,7,2,0,9,23,24
Jaka Klobucar,KK Union Olimpija,9,100,7,20,0.35,5,12,0.417,2,8,0.25,0.475,2,6,0.333,1,7,8,5,7,0,9,20,21
Jaka Lakovic,Regal FC Barcelona,19,258,32,77,0.416,25,57,0.439,7,20,0.35,0.578,29,33,0.879,1,14,15,25,9,0,19,18,118
Jamon Gordon,Maroussi B.C.,16,482,78,171,0.456,7,30,0.233,71,141,0.504,0.477,16,29,0.552,16,40,56,49,29,4,41,30,179
Jamont Gordon,Cibona Zagreb,15,456,72,167,0.431,16,51,0.314,56,116,0.483,0.479,49,67,0.731,15,58,73,57,27,13,45,46,209
Jan Jagla,Asseco Prokom,20,364,49,115,0.426,17,64,0.266,32,51,0.627,0.5,16,21,0.762,27,60,87,12,12,5,15,49,131
Jan Vesely,Partizan,22,546,66,120,0.55,12,30,0.4,54,90,0.6,0.6,40,64,0.625,33,75,108,31,16,10,31,92,184
Jared Homan,Maroussi B.C.,16,355,65,140,0.464,0,0,,65,140,0.464,0.464,32,58,0.552,28,56,84,14,9,12,22,34,162
Jasmin Perkovic,EWE Oldenburg,8,192,25,52,0.481,4,13,0.308,21,39,0.538,0.519,22,25,0.88,15,18,33,6,6,1,17,24,76
Jason Gardner,EWE Oldenburg,4,99,9,32,0.281,3,20,0.15,6,12,0.5,0.328,4,4,1,2,7,9,8,2,0,11,12,25
Jeffrey Viggiano,Armani Jeans Milano,7,86,9,17,0.529,5,8,0.625,4,9,0.444,0.676,7,8,0.875,3,11,14,10,4,3,8,8,30
Je'Kel Foster,EWE Oldenburg,10,330,44,111,0.396,15,53,0.283,29,58,0.5,0.464,19,30,0.633,7,23,30,32,16,1,24,32,122
Jiri Welsch,Unicaja Malaga,16,378,34,91,0.374,12,28,0.429,22,63,0.349,0.44,30,48,0.625,14,39,53,31,16,2,22,34,110
Joel Freeland,Unicaja Malaga,14,276,61,126,0.484,4,19,0.211,57,107,0.533,0.5,16,24,0.667,26,46,72,10,5,5,9,32,142
Joey Beard,Armani Jeans Milano,2,19,0,2,0,0,0,,0,2,0,0,0,0,,1,4,5,0,1,1,2,5,0
Johwe Casseus,Orleans Loiret Basket,2,4,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Jonas Maciulis,Armani Jeans Milano,10,240,35,88,0.398,11,35,0.314,24,53,0.453,0.46,21,29,0.724,16,22,38,17,13,0,21,32,102
Jordi Trias,Regal FC Barcelona,13,75,10,22,0.455,2,8,0.25,8,14,0.571,0.5,6,9,0.667,6,10,16,6,1,1,1,6,28
Jorge Garbajosa,Real Madrid,20,438,56,123,0.455,19,51,0.373,37,72,0.514,0.533,33,42,0.786,20,60,80,22,11,4,17,35,164
Joseph Gomis,Unicaja Malaga,3,26,0,6,0,0,4,0,0,2,0,0,0,0,,0,0,0,1,0,0,1,0,0
Josh Carter,EWE Oldenburg,10,252,25,72,0.347,14,43,0.326,11,29,0.379,0.444,14,23,0.609,7,18,25,6,5,3,10,15,78
Josh Childress,Olympiacos,20,648,115,220,0.523,19,58,0.328,96,162,0.593,0.566,55,85,0.647,27,69,96,37,23,12,40,39,304
JR Holden,CSKA Moscow,21,649,77,219,0.352,43,120,0.358,34,99,0.343,0.45,19,21,0.905,6,31,37,38,23,1,40,26,216
Juan Carlos Navarro,Regal FC Barcelona,21,533,92,214,0.43,46,132,0.348,46,82,0.561,0.537,66,77,0.857,7,23,30,66,19,0,36,34,296
Juan Dixon,Unicaja Malaga,3,77,17,38,0.447,4,13,0.308,13,25,0.52,0.5,0,0,,1,6,7,3,2,1,9,4,38
Junior Harrington,Asseco Prokom,16,211,10,37,0.27,0,14,0,10,23,0.435,0.27,5,6,0.833,5,19,24,25,17,1,9,29,25
Jurica Golemac,Panathinaikos,5,34,3,5,0.6,1,3,0.333,2,2,1,0.7,2,4,0.5,1,2,3,4,0,0,1,6,9
Justas Sinica,Lietuvos rytas,7,67,3,17,0.176,3,17,0.176,0,0,,0.265,2,2,1,4,2,6,3,0,0,0,8,11
Justin Doellman,Orleans Loiret Basket,9,205,38,80,0.475,11,38,0.289,27,42,0.643,0.544,25,30,0.833,13,26,39,6,16,4,7,25,112
Kaya Peker,Efes Pilsen,16,347,56,106,0.528,2,4,0.5,54,102,0.529,0.538,19,42,0.452,29,55,84,24,20,5,19,44,133
Keith Langford,BC Khimki,15,455,80,156,0.513,20,57,0.351,60,99,0.606,0.577,53,70,0.757,12,41,53,45,16,2,44,33,233
Kelly McCarty,BC Khimki,16,525,73,170,0.429,32,74,0.432,41,96,0.427,0.524,49,55,0.891,19,51,70,22,22,8,27,28,227
Kennedy Winston,Lottomatica Roma,10,314,58,115,0.504,15,38,0.395,43,77,0.558,0.57,12,21,0.571,11,21,32,16,13,2,18,25,143
Kerem Tunceri,Efes Pilsen,15,311,21,65,0.323,13,45,0.289,8,20,0.4,0.423,8,8,1,2,10,12,42,11,1,20,24,63
Kostas Kaimakoglou,Maroussi B.C.,15,360,49,104,0.471,14,43,0.326,35,61,0.574,0.538,32,45,0.711,16,28,44,23,7,3,27,31,144
Kostas Papanikolaou,Olympiacos,6,38,2,8,0.25,0,4,0,2,4,0.5,0.25,1,2,0.5,3,4,7,5,3,0,0,4,5
Kostas Sloukas,Olympiacos,1,5,0,1,0,0,1,0,0,0,,0,1,2,0.5,1,0,1,0,0,0,0,0,1
Kostas Tsartsaris,Panathinaikos,6,79,5,14,0.357,1,3,0.333,4,11,0.364,0.393,5,5,1,3,13,16,5,1,1,5,11,16
Kristjan Kangur,ASVEL Villeurbanne,10,148,18,30,0.6,8,12,0.667,10,18,0.556,0.733,15,18,0.833,10,10,20,7,1,1,15,24,59
Ksistof Lavrinovic,Montepaschi Siena,12,265,45,99,0.455,13,35,0.371,32,64,0.5,0.52,55,72,0.764,4,47,51,13,16,6,14,20,158
Larry Lewis,Unicaja Malaga,4,68,9,21,0.429,2,4,0.5,7,17,0.412,0.476,7,8,0.875,3,9,12,5,4,0,2,3,27
Laurent Foirest,ASVEL Villeurbanne,6,106,11,30,0.367,6,18,0.333,5,12,0.417,0.467,9,10,0.9,1,11,12,6,3,0,7,13,37
Laurent Sciarra,Orleans Loiret Basket,9,184,8,17,0.471,5,13,0.385,3,4,0.75,0.618,19,21,0.905,3,16,19,37,7,0,15,18,40
Lawrence Roberts,Partizan,21,676,58,173,0.335,22,69,0.319,36,104,0.346,0.399,52,79,0.658,46,109,155,48,24,7,70,58,190
Leon Radosevic,Cibona Zagreb,16,312,25,43,0.581,0,1,0,25,42,0.595,0.581,10,19,0.526,20,28,48,6,10,3,19,39,60
Levon Kendall,Maroussi B.C.,4,75,10,20,0.5,3,7,0.429,7,13,0.538,0.575,0,0,,3,7,10,2,0,2,3,9,23
Linas Kleiza,Olympiacos,22,669,132,275,0.48,30,86,0.349,102,189,0.54,0.535,83,104,0.798,40,103,143,28,15,4,36,45,377
Lior Eliyahu,Caja Laboral,15,281,60,95,0.632,0,0,,60,95,0.632,0.632,6,15,0.4,16,35,51,20,10,5,15,16,126
Lorenzo D'Ercole,Montepaschi Siena,3,17,2,4,0.5,2,4,0.5,0,0,,0.75,0,0,,0,0,0,0,0,0,0,1,6
Louis Bullock,Real Madrid,18,270,35,81,0.432,17,44,0.386,18,37,0.486,0.537,37,40,0.925,2,19,21,10,4,0,18,36,124
Loukas Mavrokefalidis,Olympiacos,14,141,30,49,0.612,1,3,0.333,29,46,0.63,0.622,14,25,0.56,12,20,32,9,4,0,15,25,75
Lubos Barton,Regal FC Barcelona,1,4,2,3,0.667,0,1,0,2,2,1,0.667,0,0,,0,0,0,0,0,0,0,0,4
Luca Vitali,Lottomatica Roma,6,120,8,26,0.308,5,17,0.294,3,9,0.333,0.404,10,10,1,0,6,6,6,1,1,12,17,31
Ludovic Vaty,Orleans Loiret Basket,10,164,28,48,0.583,0,0,,28,48,0.583,0.583,14,17,0.824,12,36,48,4,6,3,17,31,70
Luigi Datome,Lottomatica Roma,2,22,4,10,0.4,2,5,0.4,2,5,0.4,0.5,2,2,1,0,4,4,1,0,0,1,2,12
Lukasz Seweryn,Asseco Prokom,8,31,5,7,0.714,4,6,0.667,1,1,1,1,0,0,,0,3,3,1,0,0,0,7,14
Luksa Andric,Cibona Zagreb,16,373,62,110,0.564,3,13,0.231,59,97,0.608,0.577,24,37,0.649,34,38,72,7,24,10,26,68,151
Lynn Greer,Fenerbahçe,8,171,25,70,0.357,6,30,0.2,19,40,0.475,0.4,37,39,0.949,4,4,8,16,9,1,9,9,93
Maciej Lampe,Maccabi Tel Aviv,8,138,24,54,0.444,7,18,0.389,17,36,0.472,0.509,9,10,0.9,10,20,30,7,4,2,6,11,64
Mael Lebrun,Orleans Loiret Basket,1,4,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Mantas Kalnietis,BC Zalgiris,16,482,57,118,0.483,14,51,0.275,43,67,0.642,0.542,16,20,0.8,2,43,45,58,16,3,41,19,144
Marcelo Huertas,Caja Laboral,16,334,51,97,0.526,8,26,0.308,43,71,0.606,0.567,23,27,0.852,6,23,29,62,10,0,34,25,133
Marco Buljevic,EWE Oldenburg,5,7,1,1,1,1,1,1,0,0,,1.5,0,0,,0,2,2,0,0,0,3,3,3
Marco Carraretto,Montepaschi Siena,16,158,9,25,0.36,6,15,0.4,3,10,0.3,0.48,5,6,0.833,1,6,7,3,8,0,6,16,29
Marco Mordente,Armani Jeans Milano,10,236,20,54,0.37,11,24,0.458,9,30,0.3,0.472,12,14,0.857,1,15,16,21,3,0,12,27,63
Marcus Brown,BC Zalgiris,16,406,55,140,0.393,31,78,0.397,24,62,0.387,0.504,44,47,0.936,9,23,32,27,8,2,26,34,185
Marcus Haislip,Panathinaikos,6,105,12,30,0.4,1,8,0.125,11,22,0.5,0.417,9,13,0.692,9,11,20,0,1,0,6,12,34
Marijonas Petravicius,Armani Jeans Milano,8,148,21,31,0.677,0,0,,21,31,0.677,0.677,31,41,0.756,9,17,26,5,3,2,11,22,73
