Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ksistof Lavrinovic,BC Zalgiris,13,228,30,77,0.39,6,26,0.231,24,51,0.471,0.429,28,32,0.875,11,33,44,13,5,5,20,20,94
Kyle Hines,CSKA Moscow,29,571,91,145,0.628,0,1,0,91,144,0.632,0.628,39,57,0.684,52,79,131,33,25,22,22,64,221
Lamar Odom,Laboral Kutxa,1,6,0,1,0,0,1,0,0,0,,0,0,0,,0,2,2,0,0,1,1,2,0
Lamont Hamilton,Laboral Kutxa,12,226,42,102,0.412,14,31,0.452,28,71,0.394,0.48,25,38,0.658,17,27,44,16,13,12,19,18,123
Leo Mainoldi,Laboral Kutxa,22,315,26,79,0.329,20,55,0.364,6,24,0.25,0.456,2,4,0.5,8,34,42,12,10,1,3,37,74
Leo Westermann,Partizan,5,136,11,32,0.344,5,13,0.385,6,19,0.316,0.422,8,8,1,1,6,7,11,2,0,12,12,35
Linas Kleiza,Fenerbahçe,24,511,79,174,0.454,18,59,0.305,61,115,0.53,0.506,67,73,0.918,19,66,85,20,9,2,21,58,243
Louis Campbell,Strasbourg IG,10,277,29,76,0.382,16,42,0.381,13,34,0.382,0.487,6,11,0.545,6,18,24,42,10,1,26,16,80
Loukas Mavrokefalidis,Panathinaikos,26,203,44,79,0.557,1,5,0.2,43,74,0.581,0.563,34,42,0.81,14,22,36,13,6,2,17,38,123
Lucca Staiger,FC Bayern Munich,22,354,42,96,0.438,34,77,0.442,8,19,0.421,0.615,4,6,0.667,12,25,37,14,6,0,18,34,122
Luka Mitrovic,Crvena zvezda / Red Star,7,98,9,22,0.409,1,9,0.111,8,13,0.615,0.432,6,8,0.75,11,16,27,7,4,2,3,7,25
Luka Zoric,Fenerbahçe,24,454,84,151,0.556,0,1,0,84,150,0.56,0.556,30,39,0.769,33,53,86,4,5,14,42,66,198
Lukasz Koszarek,Zielona Góra,10,313,34,90,0.378,11,35,0.314,23,55,0.418,0.439,6,7,0.857,4,34,38,58,4,1,30,27,85
Maciej Kucharek,Zielona Góra,6,29,1,4,0.25,0,3,0,1,1,1,0.25,0,0,,1,1,2,1,1,0,3,6,2
Maciej Lampe,FC Barcelona Regal,19,274,53,104,0.51,6,17,0.353,47,87,0.54,0.538,21,29,0.724,19,44,63,13,4,8,15,34,133
Maik Zirbes,Brose Baskets,10,188,33,65,0.508,0,1,0,33,64,0.516,0.508,15,23,0.652,32,16,48,7,1,2,14,33,81
Malcolm Delaney,FC Bayern Munich,24,679,96,237,0.405,42,109,0.385,54,128,0.422,0.494,100,118,0.847,21,60,81,107,23,3,51,66,334
Malik Hairston,Galatasaray,21,588,69,161,0.429,7,28,0.25,62,133,0.466,0.45,32,47,0.681,26,27,53,34,8,6,32,48,177
Mantas Kalnietis,Lokomotiv Kuban,24,679,91,198,0.46,18,71,0.254,73,127,0.575,0.505,25,38,0.658,13,60,73,118,26,3,62,28,225
Manuchar Markoishvili,Galatasaray,10,256,29,66,0.439,17,41,0.415,12,25,0.48,0.568,4,7,0.571,6,19,25,17,9,1,13,35,79
Maodo Nguirane,Unicaja Malaga,4,3,0,0,,0,0,,0,0,,,0,0,,0,2,2,1,0,0,0,0,0
Marc Judith,JSF Nanterre,10,134,3,8,0.375,0,3,0,3,5,0.6,0.375,6,8,0.75,9,5,14,16,6,0,9,21,12
Marcelo Huertas,FC Barcelona Regal,29,624,92,187,0.492,25,74,0.338,67,113,0.593,0.559,30,37,0.811,12,47,59,109,11,1,50,34,239
Marcin Sroka,Zielona Góra,10,102,9,22,0.409,3,11,0.273,6,11,0.545,0.477,4,7,0.571,5,9,14,3,3,0,6,15,25
Marcus Slaughter,Real Madrid,31,384,42,61,0.689,0,2,0,42,59,0.712,0.689,16,34,0.471,26,47,73,15,18,9,16,66,100
Marcus Williams,Lokomotiv Kuban,24,552,59,176,0.335,27,98,0.276,32,78,0.41,0.412,31,41,0.756,7,46,53,92,8,1,37,35,176
Mardy Collins,Olympiacos,14,118,12,37,0.324,2,6,0.333,10,31,0.323,0.351,3,4,0.75,7,15,22,15,4,1,10,26,29
Mario Hezonja,FC Barcelona Regal,14,85,9,21,0.429,2,8,0.25,7,13,0.538,0.476,3,4,0.75,1,6,7,3,0,0,5,8,23
Marko Simonovic,Crvena zvezda / Red Star,10,194,17,42,0.405,12,32,0.375,5,10,0.5,0.548,2,3,0.667,7,22,29,6,8,2,2,14,48
Marko Tejic,Crvena zvezda / Red Star,1,15,2,3,0.667,0,1,0,2,2,1,0.667,0,0,,0,2,2,1,0,0,1,5,4
Marko Todorovic,FC Barcelona Regal,14,83,6,14,0.429,0,0,,6,14,0.429,0.429,6,7,0.857,5,14,19,1,3,2,3,16,18
MarQuez Haynes,EA7-Emporio Armani Milano,10,135,10,38,0.263,6,22,0.273,4,16,0.25,0.342,4,4,1,2,7,9,4,2,2,6,19,30
Martynas Gecevicius,Lietuvos rytas,10,291,39,88,0.443,27,61,0.443,12,27,0.444,0.597,19,24,0.792,1,26,27,20,12,0,21,18,124
Martynas Pocius,BC Zalgiris,20,464,72,173,0.416,34,95,0.358,38,78,0.487,0.514,40,52,0.769,16,42,58,49,8,2,30,44,218
Matt Lojeski,Olympiacos,29,725,118,229,0.515,43,100,0.43,75,129,0.581,0.609,42,54,0.778,22,93,115,58,18,3,35,42,321
Maxim Grigoryev,Lokomotiv Kuban,12,78,6,23,0.261,1,13,0.077,5,10,0.5,0.283,12,16,0.75,0,3,3,5,3,0,7,10,25
Maxim Kolyushkin,Lokomotiv Kuban,1,2,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,1,0,0,0,0,2
Melih Mahmutoglu,Fenerbahçe,22,319,43,96,0.448,22,53,0.415,21,43,0.488,0.563,12,13,0.923,5,22,27,14,12,0,10,36,120
Micah Downs,BC Budivelnyk,5,124,18,36,0.5,6,15,0.4,12,21,0.571,0.583,10,12,0.833,5,13,18,11,6,5,11,14,52
Michael Bramos,Panathinaikos,28,633,60,154,0.39,41,110,0.373,19,44,0.432,0.523,17,25,0.68,21,67,88,24,14,7,27,52,178
Michailis Anisimovas,BC Budivelnyk,8,132,9,25,0.36,0,0,,9,25,0.36,0.36,9,17,0.529,10,14,24,6,2,1,9,22,27
Miguel Cardoso,JSF Nanterre,1,5,1,2,0.5,0,1,0,1,1,1,0.5,0,0,,0,0,0,0,1,0,1,0,2
Mihajlo Andric,Partizan,16,174,9,21,0.429,4,14,0.286,5,7,0.714,0.524,4,4,1,3,7,10,10,6,0,4,21,26
Mike Batiste,Panathinaikos,27,224,38,82,0.463,1,6,0.167,37,76,0.487,0.47,18,26,0.692,8,33,41,10,4,1,21,32,95
Milan Macvan,Galatasaray,26,507,60,126,0.476,13,40,0.325,47,86,0.547,0.528,44,58,0.759,47,71,118,27,7,7,17,40,177
Milenko Tepic,Lietuvos rytas,9,141,16,46,0.348,4,18,0.222,12,28,0.429,0.391,2,2,1,3,11,14,13,4,0,8,8,38
Milenko Tepic,Partizan,13,385,32,75,0.427,8,25,0.32,24,50,0.48,0.48,8,9,0.889,5,27,32,26,10,0,25,30,80
Milko Bjelica,Anadolu Efes,14,318,50,109,0.459,10,37,0.27,40,72,0.556,0.505,21,23,0.913,13,22,35,17,9,1,21,30,131
Milko Bjelica,Laboral Kutxa,8,170,38,64,0.594,6,17,0.353,32,47,0.681,0.641,20,21,0.952,14,21,35,10,2,3,10,21,102
Milos Teodosic,CSKA Moscow,23,575,82,201,0.408,43,123,0.35,39,78,0.5,0.515,39,42,0.929,2,56,58,91,12,0,52,53,246
Mindaugas Kupsas,BC Zalgiris,15,110,17,31,0.548,0,0,,17,31,0.548,0.548,7,14,0.5,2,13,15,4,1,1,8,23,41
Mindaugas Kuzminskas,Unicaja Malaga,24,343,60,127,0.472,11,35,0.314,49,92,0.533,0.516,19,30,0.633,34,21,55,13,13,6,15,31,150
Mirza Begic,Olympiacos,12,100,19,35,0.543,0,0,,19,35,0.543,0.543,5,8,0.625,8,16,24,2,1,10,8,9,43
Mohamed Toure,EA7-Emporio Armani Milano,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Mouhammadou Jaiteh,JSF Nanterre,10,126,19,34,0.559,0,2,0,19,32,0.594,0.559,8,11,0.727,11,26,37,3,4,4,4,18,46
Nathan Jawai,Galatasaray,2,29,7,8,0.875,0,0,,7,8,0.875,0.875,8,11,0.727,0,5,5,1,1,1,2,2,22
Nemanja Bezbradica,Partizan,15,57,4,10,0.4,1,3,0.333,3,7,0.429,0.45,1,2,0.5,3,6,9,0,2,2,5,4,10
Nemanja Bjelica,Fenerbahçe,24,602,90,190,0.474,37,89,0.416,53,101,0.525,0.571,33,39,0.846,30,117,147,53,25,10,34,63,250
Nenad Krstic,CSKA Moscow,29,563,112,223,0.502,3,5,0.6,109,218,0.5,0.509,51,81,0.63,25,67,92,23,8,16,27,47,278
Nicolo Melli,EA7-Emporio Armani Milano,27,570,55,115,0.478,16,48,0.333,39,67,0.582,0.548,17,22,0.773,34,83,117,22,24,15,15,77,143
Nihad Djedovic,FC Bayern Munich,18,459,77,168,0.458,22,55,0.4,55,113,0.487,0.524,35,38,0.921,19,46,65,41,14,2,46,35,211
Nik Caner-Medley,Unicaja Malaga,20,526,93,188,0.495,24,63,0.381,69,125,0.552,0.559,39,51,0.765,32,67,99,17,14,11,26,16,249
Nikola Milutinov,Partizan,21,426,41,80,0.513,0,0,,41,80,0.513,0.513,16,25,0.64,38,32,70,20,4,12,16,69,98
Nikola Mirotic,Real Madrid,31,747,120,237,0.506,41,89,0.461,79,148,0.534,0.593,103,127,0.811,41,102,143,38,34,25,33,62,384
Nikos Pappas,Panathinaikos,13,111,21,45,0.467,5,13,0.385,16,32,0.5,0.522,15,20,0.75,4,7,11,6,4,1,8,17,62
Novica Velickovic,Brose Baskets,5,100,15,42,0.357,1,12,0.083,14,30,0.467,0.369,5,6,0.833,1,13,14,6,2,0,4,9,36
Oguz Savas,Fenerbahçe,3,40,8,13,0.615,0,0,,8,13,0.615,0.615,6,7,0.857,7,5,12,1,1,0,0,5,22
Oleksandr Nerush,BC Budivelnyk,2,6,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,0,1,1,0,0,0,0,2
Oleksandr Tishchenko,BC Budivelnyk,7,45,4,14,0.286,1,7,0.143,3,7,0.429,0.321,0,0,,6,7,13,3,2,2,3,11,9
Omar Cook,Lietuvos rytas,8,237,15,57,0.263,11,37,0.297,4,20,0.2,0.36,8,11,0.727,3,10,13,47,10,0,18,17,49
Omer Onan,Fenerbahçe,18,173,16,41,0.39,6,20,0.3,10,21,0.476,0.463,7,14,0.5,1,6,7,6,6,0,9,30,45
Othello Hunter,Montepaschi Siena,10,208,30,61,0.492,1,4,0.25,29,57,0.509,0.5,2,4,0.5,25,42,67,6,4,11,12,31,63
Paul Lacombe,Strasbourg IG,10,190,19,43,0.442,3,12,0.25,16,31,0.516,0.477,10,11,0.909,8,19,27,15,13,4,12,19,51
Paul Zipser,FC Bayern Munich,5,38,6,16,0.375,1,3,0.333,5,13,0.385,0.406,8,8,1,2,3,5,3,0,0,2,7,21
Paulius Dambrauskas,Lietuvos rytas,1,3,0,0,,0,0,,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0
Paulius Jankunas,BC Zalgiris,21,548,74,159,0.465,9,35,0.257,65,124,0.524,0.494,26,33,0.788,38,98,136,40,24,7,35,55,183
Petar Aranitovic,Partizan,4,2,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,1,0,2
Philipp Neumann,Brose Baskets,6,54,8,13,0.615,0,1,0,8,12,0.667,0.615,6,8,0.75,5,1,6,1,0,3,5,6,22
Pierre Jackson,Fenerbahçe,6,49,5,15,0.333,0,4,0,5,11,0.455,0.333,10,14,0.714,0,8,8,8,2,0,5,7,20
Pops Mensah Bonsu,Galatasaray,18,385,60,105,0.571,0,2,0,60,103,0.583,0.571,31,53,0.585,44,73,117,9,8,7,18,44,151
Przemyslaw Zamojski,Zielona Góra,9,280,41,100,0.41,20,60,0.333,21,40,0.525,0.51,15,18,0.833,4,15,19,27,6,0,20,25,117
Rafael Hettsheimeir,Unicaja Malaga,17,224,31,64,0.484,10,24,0.417,21,40,0.525,0.563,15,21,0.714,10,21,31,5,5,3,13,24,87
Rakim Sanders,Brose Baskets,10,176,31,62,0.5,9,20,0.45,22,42,0.524,0.573,8,12,0.667,13,19,32,4,8,1,12,24,79
Ramel Curry,Panathinaikos,25,388,63,142,0.444,27,66,0.409,36,76,0.474,0.539,16,19,0.842,13,40,53,21,9,1,19,26,169
Rasko Katic,Crvena zvezda / Red Star,10,167,27,64,0.422,0,0,,27,64,0.422,0.422,22,34,0.647,12,16,28,6,5,2,15,34,76
Renaldas Seibutis,Lietuvos rytas,10,269,38,95,0.4,11,26,0.423,27,69,0.391,0.458,20,22,0.909,11,15,26,32,12,0,19,18,107
Ricardo Greer,Strasbourg IG,10,209,28,58,0.483,7,13,0.538,21,45,0.467,0.543,8,9,0.889,15,15,30,30,5,0,24,20,71
Richard Hendrix,Lokomotiv Kuban,23,550,101,175,0.577,1,4,0.25,100,171,0.585,0.58,39,56,0.696,59,108,167,44,14,26,39,69,242
Ricky Hickman,Maccabi Tel Aviv,30,861,121,275,0.44,30,93,0.323,91,182,0.5,0.495,94,125,0.752,11,67,78,82,24,2,53,73,366
Ricky Minard,BC Budivelnyk,10,233,30,81,0.37,6,12,0.5,24,69,0.348,0.407,17,26,0.654,6,27,33,29,14,1,15,22,83
Rimantas Kaukenas,Laboral Kutxa,5,63,7,17,0.412,0,5,0,7,12,0.583,0.412,4,4,1,5,2,7,4,4,0,5,5,18
Robertas Javtokas,BC Zalgiris,23,570,94,151,0.623,3,11,0.273,91,140,0.65,0.632,30,40,0.75,42,79,121,33,12,25,39,57,221
Robin Benzing,FC Bayern Munich,24,386,50,117,0.427,19,54,0.352,31,63,0.492,0.509,34,39,0.872,8,34,42,14,14,2,18,59,153
Roko Ukic,Panathinaikos,29,650,74,214,0.346,17,69,0.246,57,145,0.393,0.386,18,25,0.72,14,29,43,69,16,2,31,42,183
Romain Duport,Strasbourg IG,10,173,36,59,0.61,0,0,,36,59,0.61,0.61,5,7,0.714,13,25,38,4,3,10,12,18,77
Rudy Fernandez,Real Madrid,31,865,134,311,0.431,60,170,0.353,74,141,0.525,0.527,82,92,0.891,34,100,134,103,46,7,36,54,410
Ryan Toolson,Unicaja Malaga,19,363,50,129,0.388,21,57,0.368,29,72,0.403,0.469,16,17,0.941,2,19,21,19,5,1,19,29,137
Salah Mejri,Real Madrid,26,260,38,64,0.594,2,3,0.667,36,61,0.59,0.609,12,22,0.545,25,50,75,2,11,29,11,39,90
Samardo Samuels,EA7-Emporio Armani Milano,25,555,90,179,0.503,4,9,0.444,86,170,0.506,0.514,54,74,0.73,42,56,98,5,11,8,39,55,238
Sarunas Jasikevicius,BC Zalgiris,20,338,47,115,0.409,19,47,0.404,28,68,0.412,0.491,21,21,1,4,18,22,62,8,1,52,28,134
Sasha Kaun,CSKA Moscow,30,552,101,144,0.701,0,0,,101,144,0.701,0.701,49,83,0.59,40,65,105,14,24,23,18,57,251
Sasha Pavlovic,Partizan,7,185,32,81,0.395,7,21,0.333,25,60,0.417,0.438,9,11,0.818,5,18,23,12,8,0,12,21,80
Scotty Hopson,Anadolu Efes,11,314,65,104,0.625,15,31,0.484,50,73,0.685,0.697,25,34,0.735,11,35,46,12,14,5,25,25,170
Semih Erden,Anadolu Efes,17,366,41,97,0.423,0,0,,41,97,0.423,0.423,31,56,0.554,22,58,80,14,9,17,20,32,113
Sergey Bykov,Lokomotiv Kuban,10,178,24,54,0.444,3,8,0.375,21,46,0.457,0.472,6,11,0.545,2,13,15,25,10,2,15,28,57
Sergey Gladyr,JSF Nanterre,5,131,13,39,0.333,6,24,0.25,7,15,0.467,0.41,0,1,0,3,12,15,6,6,2,12,8,32
Sergi Vidal,Unicaja Malaga,18,209,14,38,0.368,5,20,0.25,9,18,0.5,0.434,10,13,0.769,6,13,19,24,5,0,4,17,43
Sergio Llull,Real Madrid,31,905,132,283,0.466,51,150,0.34,81,133,0.609,0.557,39,49,0.796,10,47,57,125,21,1,32,55,354
Sergio Rodriguez,Real Madrid,31,694,144,285,0.505,69,138,0.5,75,147,0.51,0.626,77,85,0.906,8,53,61,151,36,2,76,53,434
Sergiy Gorbenko,BC Budivelnyk,10,60,2,12,0.167,1,11,0.091,1,1,1,0.208,2,2,1,2,5,7,2,0,0,1,9,7
Sharrod Ford,Brose Baskets,7,158,25,58,0.431,3,17,0.176,22,41,0.537,0.457,8,12,0.667,21,32,53,3,2,4,15,19,61
Shawn James,Maccabi Tel Aviv,10,175,43,63,0.683,1,1,1,42,62,0.677,0.69,11,18,0.611,13,20,33,13,7,13,6,27,98
Siim Sander Vene,BC Zalgiris,5,69,6,13,0.462,1,2,0.5,5,11,0.455,0.5,2,2,1,3,10,13,3,1,1,3,5,15
Simas Jasaitis,Lokomotiv Kuban,23,495,55,123,0.447,24,69,0.348,31,54,0.574,0.545,9,9,1,19,45,64,14,15,3,16,44,143
Sinan Guler,Galatasaray,26,330,35,85,0.412,8,31,0.258,27,54,0.5,0.459,14,18,0.778,6,29,35,26,9,3,18,48,92
Sofoklis Schortsanitis,Maccabi Tel Aviv,29,412,111,181,0.613,0,0,,111,181,0.613,0.613,56,97,0.577,31,44,75,32,21,9,66,95,278
Sonny Weems,CSKA Moscow,29,824,133,301,0.442,35,99,0.354,98,202,0.485,0.5,52,69,0.754,16,85,101,106,24,6,50,56,353
Spencer Nelson,Montepaschi Siena,5,102,13,30,0.433,4,12,0.333,9,18,0.5,0.5,3,3,1,13,21,34,5,3,1,5,7,33
Stanko Barac,Anadolu Efes,6,82,10,20,0.5,0,0,,10,20,0.5,0.5,4,7,0.571,5,9,14,3,1,1,3,14,24
Steffen Hamann,FC Bayern Munich,12,82,1,7,0.143,0,3,0,1,4,0.25,0.143,2,4,0.5,0,6,6,16,0,0,7,14,4
Stephane Lasme,Panathinaikos,28,591,85,165,0.515,0,1,0,85,164,0.518,0.515,80,97,0.825,52,81,133,17,21,28,45,98,250
Steponas Babrauskas,Lietuvos rytas,10,169,12,34,0.353,6,23,0.261,6,11,0.545,0.441,12,15,0.8,5,15,20,9,13,0,10,28,42
Stevan Jelovac,Lietuvos rytas,10,136,24,58,0.414,5,26,0.192,19,32,0.594,0.457,8,13,0.615,4,19,23,3,6,1,12,18,61
Stratos Perperoglou,Olympiacos,22,447,77,168,0.458,30,65,0.462,47,103,0.456,0.548,34,40,0.85,10,51,61,26,16,0,22,40,218
Sylven Landesberg,Maccabi Tel Aviv,19,162,21,46,0.457,4,15,0.267,17,31,0.548,0.5,15,19,0.789,5,18,23,3,4,0,10,16,61
Tadas Klimavicius,BC Zalgiris,22,304,38,88,0.432,2,18,0.111,36,70,0.514,0.443,14,23,0.609,32,49,81,26,6,9,21,24,92
Tadija Dragicevic,Anadolu Efes,10,154,20,47,0.426,10,27,0.37,10,20,0.5,0.532,12,14,0.857,2,17,19,6,4,2,10,10,62
Tarence Kinsey,Partizan,16,506,85,198,0.429,11,31,0.355,74,167,0.443,0.457,55,67,0.821,11,62,73,26,29,6,31,32,236
Tauras Jogela,BC Zalgiris,1,1,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Tautvydas Lydeka,Lietuvos rytas,7,82,7,13,0.538,0,0,,7,13,0.538,0.538,2,7,0.286,8,4,12,1,0,0,4,13,16
Taylor Rochestie,Montepaschi Siena,10,167,25,62,0.403,9,23,0.391,16,39,0.41,0.476,6,7,0.857,4,11,15,17,5,0,14,23,65
Thomas Heurtel,Laboral Kutxa,21,542,67,155,0.432,12,51,0.235,55,104,0.529,0.471,22,28,0.786,7,38,45,112,16,0,49,21,168
Thomas Kelati,Laboral Kutxa,7,129,11,20,0.55,6,13,0.462,5,7,0.714,0.7,2,6,0.333,2,18,20,8,9,0,4,19,30
Tibor Pleiss,Laboral Kutxa,24,504,112,203,0.552,0,0,,112,203,0.552,0.552,63,73,0.863,44,86,130,12,11,22,38,70,287
Tim Abromaitis,Strasbourg IG,10,186,30,62,0.484,8,24,0.333,22,38,0.579,0.548,7,12,0.583,15,17,32,8,5,2,10,21,75
Tomas Dimsa,BC Zalgiris,15,230,19,48,0.396,9,22,0.409,10,26,0.385,0.49,8,11,0.727,11,13,24,9,3,2,9,30,55
Tomas Ress,Montepaschi Siena,10,210,15,46,0.326,10,27,0.37,5,19,0.263,0.435,2,3,0.667,6,23,29,8,4,3,7,18,42
Tremmell Darden,Real Madrid,31,617,67,146,0.459,26,57,0.456,41,89,0.461,0.548,18,25,0.72,13,66,79,25,10,17,12,39,178
Trent Meacham,JSF Nanterre,10,322,33,91,0.363,15,48,0.313,18,43,0.419,0.445,6,6,1,3,24,27,41,8,1,12,20,87
Txemi Urtasun,Unicaja Malaga,9,120,14,42,0.333,7,18,0.389,7,24,0.292,0.417,17,20,0.85,4,8,12,8,1,0,12,8,52
Tyrese Rice,Maccabi Tel Aviv,30,618,96,235,0.409,26,68,0.382,70,167,0.419,0.464,68,80,0.85,5,59,64,95,18,2,35,66,286
Valeri Likhodei,Lokomotiv Kuban,21,313,42,87,0.483,35,64,0.547,7,23,0.304,0.684,5,11,0.455,14,28,42,4,4,8,9,32,124
Vangelis Mantzaris,Olympiacos,29,684,43,111,0.387,28,77,0.364,15,34,0.441,0.514,17,28,0.607,17,82,99,93,20,0,26,76,131
Vassilis Charalampopoulos,Panathinaikos,1,2,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,1,0,0
Vassilis Kavvadas,Olympiacos,5,26,5,9,0.556,0,0,,5,9,0.556,0.556,1,3,0.333,3,4,7,0,0,0,1,5,11
Vassilis Spanoulis,Olympiacos,26,731,132,307,0.43,52,151,0.344,80,156,0.513,0.515,76,103,0.738,7,45,52,119,10,0,81,55,392
Victor Sada,FC Barcelona Regal,28,414,36,73,0.493,2,15,0.133,34,58,0.586,0.507,14,24,0.583,16,52,68,69,10,1,33,30,88
Viktor Khryapa,CSKA Moscow,28,666,70,146,0.479,25,64,0.391,45,82,0.549,0.565,18,27,0.667,18,132,150,119,25,12,49,64,183
Vitaly Fridzon,CSKA Moscow,31,555,78,150,0.52,47,94,0.5,31,56,0.554,0.677,29,34,0.853,9,39,48,33,14,3,20,71,232
Vladimir Dragicevic,Zielona Góra,10,279,66,103,0.641,0,1,0,66,102,0.647,0.641,15,26,0.577,24,43,67,15,6,9,15,25,147
Vladimir Jankovic,Panathinaikos,17,60,3,12,0.25,2,8,0.25,1,4,0.25,0.333,3,6,0.5,2,9,11,4,3,1,2,16,11
Vladimir Micov,CSKA Moscow,31,642,83,180,0.461,39,81,0.481,44,99,0.444,0.569,35,45,0.778,17,72,89,39,15,6,33,48,240
Vladimir Stimac,Unicaja Malaga,23,396,76,126,0.603,0,2,0,76,124,0.613,0.603,22,42,0.524,47,71,118,14,7,9,18,41,174
Vytenis Cizauskas,BC Zalgiris,16,142,15,30,0.5,5,12,0.417,10,18,0.556,0.583,1,4,0.25,3,14,17,19,7,0,16,24,36
Vytenis Lipkevicius,BC Zalgiris,23,488,35,80,0.438,11,25,0.44,24,55,0.436,0.506,26,31,0.839,19,40,59,16,10,0,29,47,107
Walter Hodge,Laboral Kutxa,15,314,42,100,0.42,12,40,0.3,30,60,0.5,0.48,21,23,0.913,4,15,19,46,6,2,25,35,117
Will Daniels,JSF Nanterre,10,213,43,96,0.448,10,26,0.385,33,70,0.471,0.5,19,29,0.655,18,29,47,7,6,5,15,25,115
Xavier Corosine,JSF Nanterre,8,84,6,17,0.353,2,9,0.222,4,8,0.5,0.412,2,4,0.5,0,5,5,1,3,0,4,10,16
Yassin Idbihi,FC Bayern Munich,23,315,51,96,0.531,0,3,0,51,93,0.548,0.531,16,27,0.593,42,38,80,9,5,6,22,49,118
Ioannis Bourousis,Real Madrid,29,612,86,163,0.528,12,34,0.353,74,129,0.574,0.564,58,71,0.817,52,121,173,25,11,23,28,63,242
Yogev Ohayon,Maccabi Tel Aviv,27,551,61,138,0.442,18,47,0.383,43,91,0.473,0.507,14,19,0.737,5,50,55,89,21,3,36,57,154
Zabian Dowdell,Lietuvos rytas,3,69,16,26,0.615,0,3,0,16,23,0.696,0.615,4,4,1,0,8,8,9,4,0,4,3,36
Zack Wright,Brose Baskets,10,189,24,54,0.444,0,0,,24,54,0.444,0.444,18,27,0.667,5,27,32,34,6,3,15,29,66
Zoran Dragic,Unicaja Malaga,22,504,83,201,0.413,28,79,0.354,55,122,0.451,0.483,45,64,0.703,28,31,59,35,16,2,26,43,239
Zoran Erceg,Galatasaray,25,688,90,225,0.4,37,111,0.333,53,114,0.465,0.482,62,67,0.925,24,98,122,41,16,4,19,46,279
Zoran Planinic,Anadolu Efes,23,541,74,188,0.394,17,57,0.298,57,131,0.435,0.439,28,38,0.737,9,47,56,85,20,1,45,70,193
