Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marcus Brown,BC Zalgiris,6,98,8,34,0.235,4,13,0.308,4,21,0.19,0.294,2,2,1,1,6,7,5,1,1,6,15,22
Marcus Haislip,Caja Laboral,5,51,10,18,0.556,3,9,0.333,7,9,0.778,0.639,0,0,,0,6,6,0,2,3,2,7,23
Marcus Johnson,Cibona Zagreb,5,86,4,18,0.222,0,4,0,4,14,0.286,0.222,0,2,0,2,10,12,2,4,2,6,8,8
Marijonas Petravicius,Armani Jeans Milano,5,77,17,27,0.63,0,0,,17,27,0.63,0.63,7,10,0.7,8,8,16,0,2,0,5,15,41
Mario Delas,Cibona Zagreb,6,118,8,27,0.296,4,14,0.286,4,13,0.308,0.37,6,8,0.75,10,9,19,4,1,0,9,15,26
Marko Jaric,Montepaschi Siena,12,150,26,60,0.433,3,19,0.158,23,41,0.561,0.458,6,8,0.75,4,13,17,15,12,0,17,16,61
Marko Keselj,Olympiacos,12,148,16,34,0.471,10,23,0.435,6,11,0.545,0.618,4,8,0.5,1,11,12,2,3,3,7,20,46
Marko Tomas,Fenerbahçe,15,341,41,102,0.402,23,55,0.418,18,47,0.383,0.515,23,34,0.676,14,33,47,20,11,0,21,38,128
Marque Perry,KK Union Olimpija,12,142,6,25,0.24,0,6,0,6,19,0.316,0.24,4,4,1,0,8,8,13,4,0,15,11,16
Martin Buesa,Caja Laboral,1,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Martin Rancik,Caja Laboral,5,89,22,38,0.579,3,6,0.5,19,32,0.594,0.618,1,1,1,4,11,15,0,0,1,3,14,48
Martynas Gecevicius,Lietuvos rytas,15,431,61,132,0.462,28,68,0.412,33,64,0.516,0.568,26,31,0.839,4,41,45,39,8,1,29,23,176
Martynas Pocius,BC Zalgiris,16,382,55,139,0.396,18,60,0.3,37,79,0.468,0.46,46,65,0.708,8,35,43,38,7,2,36,34,174
Mason Rocca,Armani Jeans Milano,10,219,24,53,0.453,0,1,0,24,52,0.462,0.453,16,27,0.593,20,27,47,2,7,0,13,36,64
Mateusz Kostrzewski,Asseco Prokom,2,14,2,3,0.667,0,1,0,2,2,1,0.667,0,0,,0,0,0,1,1,1,2,1,4
Matjaz Smodis,CSKA Moscow,10,195,20,60,0.333,7,23,0.304,13,37,0.351,0.392,21,30,0.7,8,19,27,4,2,0,9,25,68
Matt Nielsen,Olympiacos,14,223,22,57,0.386,2,14,0.143,20,43,0.465,0.404,15,20,0.75,12,28,40,8,8,1,18,25,61
Maurice Stuckey,Brose Baskets,4,18,3,6,0.5,1,4,0.25,2,2,1,0.583,0,0,,0,0,0,0,0,0,2,3,7
Michalis Pelekanos,Olympiacos,6,38,1,12,0.083,0,7,0,1,5,0.2,0.083,2,2,1,1,6,7,2,2,0,2,6,4
Mike Batiste,Panathinaikos,20,530,104,178,0.584,0,3,0,104,175,0.594,0.584,56,77,0.727,30,79,109,16,16,17,41,57,264
Mike Nardi,Armani Jeans Milano,4,6,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,0,2,2,1,0,0,1,3,3
Mike Wilks,Asseco Prokom,9,119,10,34,0.294,2,5,0.4,8,29,0.276,0.324,8,11,0.727,3,5,8,4,8,0,13,13,30
Milan Macvan,Maccabi Tel Aviv,12,108,14,32,0.438,1,5,0.2,13,27,0.481,0.453,13,16,0.813,8,12,20,5,2,3,8,10,42
Milenko Tepic,Panathinaikos,19,182,17,53,0.321,2,14,0.143,15,39,0.385,0.34,12,17,0.706,7,13,20,13,5,0,11,14,48
Milko Bjelica,Lietuvos rytas,16,418,72,135,0.533,12,43,0.279,60,92,0.652,0.578,40,55,0.727,32,43,75,22,11,6,35,56,196
Milos Teodosic,Olympiacos,18,459,56,171,0.327,31,107,0.29,25,64,0.391,0.418,53,59,0.898,5,43,48,65,12,2,27,37,196
Milovan Rakovic,Montepaschi Siena,22,383,81,149,0.544,0,0,,81,149,0.544,0.544,14,25,0.56,38,46,84,8,15,4,30,61,176
Mindaugas Kuzminskas,BC Zalgiris,8,55,5,14,0.357,1,6,0.167,4,8,0.5,0.393,2,3,0.667,3,5,8,1,2,0,4,4,13
Miroslav Raduljica,Efes Pilsen,4,15,2,2,1,0,0,,2,2,1,1,1,1,1,0,0,0,2,1,0,1,5,5
Mirsad Turkcan,Fenerbahçe,12,253,37,78,0.474,13,36,0.361,24,42,0.571,0.558,8,20,0.4,34,54,88,10,9,2,12,14,95
Mirza Begic,Real Madrid,6,32,10,14,0.714,0,0,,10,14,0.714,0.714,1,2,0.5,1,3,4,0,1,1,2,8,21
Mirza Begic,BC Zalgiris,10,216,34,60,0.567,0,0,,34,60,0.567,0.567,29,40,0.725,12,37,49,5,6,23,18,33,97
Mirza Teletovic,Caja Laboral,20,684,112,272,0.412,49,136,0.36,63,136,0.463,0.502,36,53,0.679,26,84,110,16,12,10,24,39,309
Morris Finley,Armani Jeans Milano,10,295,40,74,0.541,13,30,0.433,27,44,0.614,0.628,17,20,0.85,6,11,17,33,12,0,23,19,110
Nando De Colo,Valencia Basket,19,409,54,161,0.335,16,58,0.276,38,103,0.369,0.385,67,70,0.957,14,36,50,31,26,3,47,41,191
Nathan Jawai,Partizan,16,366,51,111,0.459,0,0,,51,111,0.459,0.459,44,56,0.786,25,55,80,14,9,11,27,43,146
Nedzad Sinanovic,Unicaja Malaga,5,89,21,32,0.656,0,0,,21,32,0.656,0.656,12,13,0.923,7,20,27,1,2,6,6,10,54
Nemanja Bjelica,Caja Laboral,13,117,5,20,0.25,2,9,0.222,3,11,0.273,0.3,3,6,0.5,4,18,22,7,3,0,1,27,15
Nemanja Gordic,Lottomatica Roma,6,135,19,47,0.404,14,30,0.467,5,17,0.294,0.553,6,9,0.667,0,2,2,15,1,0,9,21,58
Nemanja Jaramaz,Partizan,2,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Nick Calathes,Panathinaikos,22,341,41,73,0.562,6,17,0.353,35,56,0.625,0.603,18,26,0.692,7,28,35,33,15,3,27,41,106
Nicolo Melli,Armani Jeans Milano,10,111,12,32,0.375,3,10,0.3,9,22,0.409,0.422,6,9,0.667,9,15,24,2,3,4,9,20,33
Nihad Djedovic,Lottomatica Roma,15,410,55,129,0.426,7,36,0.194,48,93,0.516,0.453,23,31,0.742,5,42,47,31,25,5,38,34,140
Nikita Kurbanov,CSKA Moscow,7,40,4,6,0.667,0,2,0,4,4,1,0.667,2,2,1,1,6,7,2,2,1,5,5,10
Nikola Mirotic,Real Madrid,20,300,48,96,0.5,12,31,0.387,36,65,0.554,0.563,24,28,0.857,21,44,65,12,9,10,13,26,132
Nikola Vujcic,Efes Pilsen,15,272,37,90,0.411,0,1,0,37,89,0.416,0.411,23,33,0.697,18,29,47,30,9,3,28,24,97
Nikos Zisis,Montepaschi Siena,22,480,42,120,0.35,9,35,0.257,33,85,0.388,0.388,39,46,0.848,9,31,40,58,20,0,23,49,132
Novica Velickovic,Real Madrid,19,230,25,60,0.417,2,6,0.333,23,54,0.426,0.433,12,26,0.462,20,33,53,9,3,4,20,23,64
Oguz Savas,Fenerbahçe,16,283,41,77,0.532,1,2,0.5,40,75,0.533,0.539,47,56,0.839,21,39,60,17,10,5,20,33,130
Oleksiy Pecherov,Armani Jeans Milano,3,58,12,26,0.462,6,17,0.353,6,9,0.667,0.577,5,5,1,2,6,8,0,1,2,1,7,35
Oliver Lafayette,Partizan,6,154,15,68,0.221,4,26,0.154,11,42,0.262,0.25,17,26,0.654,8,14,22,20,8,0,18,11,51
Omar Cook,Valencia Basket,21,630,54,140,0.386,26,72,0.361,28,68,0.412,0.479,34,43,0.791,7,43,50,116,38,1,42,54,168
Omar Samhan,BC Zalgiris,3,23,0,1,0,0,0,,0,1,0,0,2,2,1,1,2,3,0,0,1,1,4,2
Omer Onan,Fenerbahçe,16,397,53,106,0.5,18,44,0.409,35,62,0.565,0.585,13,20,0.65,1,16,17,14,14,0,11,42,137
Pablo Almazan,Unicaja Malaga,4,43,3,6,0.5,2,4,0.5,1,2,0.5,0.667,4,4,1,1,7,8,3,2,0,3,3,12
Pablo Prigioni,Real Madrid,18,459,30,81,0.37,22,64,0.344,8,17,0.471,0.506,16,21,0.762,9,38,47,61,25,0,21,38,98
Panagiotis Vasilopoulos,Olympiacos,2,8,0,1,0,0,0,,0,1,0,0,0,2,0,0,1,1,0,0,1,0,1,0
Pape Sow,Caja Laboral,6,69,6,9,0.667,0,0,,6,9,0.667,0.667,8,11,0.727,6,13,19,2,3,3,5,16,20
Pau Ribas,Caja Laboral,20,258,20,45,0.444,8,25,0.32,12,20,0.6,0.533,1,5,0.2,11,22,33,20,9,0,11,28,49
Paulius Jankunas,BC Zalgiris,16,421,59,124,0.476,5,33,0.152,54,91,0.593,0.496,27,33,0.818,29,81,110,16,9,6,34,37,150
Petar Bozic,Partizan,14,169,11,36,0.306,8,29,0.276,3,7,0.429,0.417,5,8,0.625,4,12,16,11,5,0,13,41,35
Pete Mickeal,Regal FC Barcelona,4,129,19,44,0.432,3,10,0.3,16,34,0.471,0.466,15,18,0.833,3,15,18,6,1,2,2,8,56
Philip Neumann,Brose Baskets,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Pietro Aradori,Montepaschi Siena,14,151,20,46,0.435,9,18,0.5,11,28,0.393,0.533,19,25,0.76,5,17,22,10,5,0,6,10,68
Piotr Szczotka,Asseco Prokom,10,138,9,19,0.474,1,2,0.5,8,17,0.471,0.5,1,3,0.333,7,12,19,5,4,0,2,20,20
Predrag Suput,Brose Baskets,9,193,37,76,0.487,7,23,0.304,30,53,0.566,0.533,9,12,0.75,4,15,19,15,8,1,21,24,90
Rafa Freire,Unicaja Malaga,13,159,11,33,0.333,1,13,0.077,10,20,0.5,0.348,3,8,0.375,4,14,18,22,9,0,19,27,26
Rafael Martinez,Valencia Basket,21,609,74,178,0.416,36,96,0.375,38,82,0.463,0.517,40,52,0.769,6,39,45,32,16,1,41,46,224
Ramunas Siskauskas,CSKA Moscow,7,175,19,45,0.422,8,23,0.348,11,22,0.5,0.511,3,6,0.5,3,25,28,6,9,1,7,6,49
Randal Falker,Cholet Basket,9,192,25,48,0.521,0,0,,25,48,0.521,0.521,9,18,0.5,24,29,53,11,5,12,11,28,59
Rasho Nesterovic,Olympiacos,20,416,94,141,0.667,0,2,0,94,139,0.676,0.667,30,46,0.652,51,57,108,11,7,20,26,48,218
Rasko Katic,Partizan,16,272,44,90,0.489,0,0,,44,90,0.489,0.489,23,31,0.742,35,32,67,5,6,4,18,51,111
Ratko Varda,Asseco Prokom,10,207,45,88,0.511,9,17,0.529,36,71,0.507,0.563,34,48,0.708,19,26,45,8,2,3,19,33,133
Raul Lopez,BC Khimki,10,220,27,55,0.491,21,40,0.525,6,15,0.4,0.682,7,8,0.875,4,17,21,30,15,0,10,28,82
Reyshawn Terry,Brose Baskets,10,181,22,58,0.379,6,24,0.25,16,34,0.471,0.431,21,25,0.84,7,36,43,6,5,0,16,27,71
Richard Hendrix,Maccabi Tel Aviv,21,294,52,92,0.565,0,0,,52,92,0.565,0.565,13,24,0.542,37,63,100,4,12,18,13,51,117
Ricky Rubio,Regal FC Barcelona,20,456,31,100,0.31,11,49,0.224,20,51,0.392,0.365,56,67,0.836,17,48,65,71,33,1,36,48,129
Rimantas Kaukenas,Montepaschi Siena,20,506,89,200,0.445,16,52,0.308,73,148,0.493,0.485,46,51,0.902,12,28,40,38,20,2,40,50,240
Robert Archibald,Unicaja Malaga,13,202,38,71,0.535,0,0,,38,71,0.535,0.535,30,56,0.536,25,28,53,5,5,4,19,30,106
Robert Witka,Asseco Prokom,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Robertas Javtokas,Valencia Basket,21,521,74,129,0.574,1,2,0.5,73,127,0.575,0.578,24,58,0.414,43,69,112,14,13,15,34,55,173
Roderick Blakney,Unicaja Malaga,12,268,29,72,0.403,12,34,0.353,17,38,0.447,0.486,18,21,0.857,5,14,19,42,11,1,15,26,88
Roger Grimau,Regal FC Barcelona,20,296,38,76,0.5,4,13,0.308,34,63,0.54,0.526,9,14,0.643,3,24,27,15,11,3,15,45,89
Rok Stipcevic,Cibona Zagreb,9,307,33,82,0.402,16,42,0.381,17,40,0.425,0.5,11,16,0.688,5,20,25,37,9,0,24,23,93
Roko Ukic,Fenerbahçe,14,391,70,145,0.483,18,43,0.419,52,102,0.51,0.545,27,33,0.818,8,27,35,49,13,2,16,25,185
Romain Duport,Cholet Basket,3,15,2,7,0.286,0,2,0,2,5,0.4,0.286,0,0,,0,0,0,0,0,0,1,4,4
Romain Sato,Panathinaikos,21,548,60,145,0.414,19,49,0.388,41,96,0.427,0.479,52,64,0.813,22,61,83,24,15,3,25,47,191
Ronald Murray,Efes Pilsen,6,77,9,32,0.281,2,13,0.154,7,19,0.368,0.313,5,6,0.833,0,5,5,6,5,0,10,9,25
Ronnie Burrell,Asseco Prokom,9,156,13,34,0.382,1,5,0.2,12,29,0.414,0.397,6,8,0.75,11,20,31,4,1,0,13,19,33
Sammy Mejia,Cholet Basket,10,324,57,124,0.46,12,34,0.353,45,90,0.5,0.508,25,32,0.781,21,34,55,27,11,1,26,19,151
Samo Udrih,KK Union Olimpija,3,68,1,13,0.077,0,6,0,1,7,0.143,0.077,1,2,0.5,3,2,5,8,0,0,8,8,3
Sarunas Jasikevicius,Fenerbahçe,6,92,11,27,0.407,3,8,0.375,8,19,0.421,0.463,4,5,0.8,1,5,6,9,1,0,19,9,29
Saso Ozbolt,KK Union Olimpija,16,506,44,117,0.376,21,61,0.344,23,56,0.411,0.466,32,43,0.744,9,31,40,37,27,1,34,48,141
Sasu Salin,KK Union Olimpija,11,61,6,17,0.353,4,12,0.333,2,5,0.4,0.471,4,6,0.667,3,6,9,1,4,0,4,13,20
Saul Blanco,Unicaja Malaga,13,299,38,96,0.396,12,33,0.364,26,63,0.413,0.458,21,22,0.955,16,23,39,12,12,3,13,24,109
Sava Lesic,Partizan,1,21,0,3,0,0,0,,0,3,0,0,4,4,1,4,2,6,0,0,0,0,3,4
Sean May,Fenerbahçe,8,97,13,32,0.406,0,3,0,13,29,0.448,0.406,8,11,0.727,6,16,22,4,4,2,3,16,34
Sergei Lishouk,Valencia Basket,21,340,47,106,0.443,1,3,0.333,46,103,0.447,0.448,37,69,0.536,45,57,102,9,6,18,17,67,132
Sergei Monia,BC Khimki,10,254,24,58,0.414,16,41,0.39,8,17,0.471,0.552,5,7,0.714,7,27,34,7,10,9,16,26,69
Sergey Bykov,CSKA Moscow,5,51,4,6,0.667,0,2,0,4,4,1,0.667,6,8,0.75,2,9,11,2,2,0,3,12,14
Sergi Vidal,Real Madrid,11,72,5,16,0.313,2,9,0.222,3,7,0.429,0.375,4,6,0.667,3,8,11,2,3,0,5,1,16
Sergio Llull,Real Madrid,23,644,91,224,0.406,34,99,0.343,57,125,0.456,0.482,58,69,0.841,16,37,53,68,18,2,48,47,274
Sergio Rodriguez,Real Madrid,18,338,38,92,0.413,4,20,0.2,34,72,0.472,0.435,30,32,0.938,11,23,34,55,9,0,35,32,110
Shaun Stonerook,Montepaschi Siena,20,478,27,68,0.397,14,38,0.368,13,30,0.433,0.5,15,22,0.682,9,79,88,34,31,2,22,76,83
Simas Buterlevicius,Lietuvos rytas,2,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Simas Jasaitis,Lietuvos rytas,6,105,12,34,0.353,4,16,0.25,8,18,0.444,0.412,5,6,0.833,4,10,14,7,2,1,7,9,33
Sinan Guler,Efes Pilsen,15,234,24,56,0.429,5,22,0.227,19,34,0.559,0.473,5,7,0.714,12,17,29,13,15,3,16,30,58
Sofoklis Schortsanitis,Maccabi Tel Aviv,22,422,100,172,0.581,0,0,,100,172,0.581,0.581,65,104,0.625,39,53,92,23,18,14,46,56,265
Stanko Barac,Caja Laboral,20,450,87,150,0.58,5,8,0.625,82,142,0.577,0.597,48,66,0.727,30,75,105,16,9,20,33,56,227
Stefano Mancinelli,Armani Jeans Milano,10,311,38,89,0.427,7,33,0.212,31,56,0.554,0.466,8,11,0.727,10,35,45,26,12,2,8,30,91
Steponas Babrauskas,Lietuvos rytas,14,161,12,33,0.364,8,17,0.471,4,16,0.25,0.485,2,4,0.5,7,6,13,3,5,0,5,27,34
Stipe Krstanovic,Cibona Zagreb,3,16,2,3,0.667,0,1,0,2,2,1,0.667,0,0,,1,3,4,0,2,0,0,3,4
Stratos Perperoglou,Panathinaikos,22,403,50,118,0.424,19,47,0.404,31,71,0.437,0.504,37,54,0.685,16,34,50,16,12,7,29,46,156
Sven Smajlagic,Cibona Zagreb,4,10,0,2,0,0,2,0,0,0,,0,0,0,,0,0,0,0,0,0,1,4,0
Tadas Klimavicius,BC Zalgiris,16,258,24,65,0.369,6,26,0.231,18,39,0.462,0.415,8,11,0.727,16,31,47,7,5,5,21,26,62
Tal Burstein,Maccabi Tel Aviv,21,277,28,73,0.384,5,24,0.208,23,49,0.469,0.418,15,23,0.652,8,30,38,23,12,0,8,25,76
Tarence Kinsey,Fenerbahçe,14,312,47,97,0.485,3,12,0.25,44,85,0.518,0.5,20,31,0.645,12,27,39,16,20,1,18,29,117
Terence Morris,Regal FC Barcelona,20,390,50,113,0.442,22,64,0.344,28,49,0.571,0.54,9,13,0.692,16,64,80,13,14,11,21,21,131
Terrell McIntyre,Unicaja Malaga,10,218,17,69,0.246,11,47,0.234,6,22,0.273,0.326,12,13,0.923,3,6,9,28,6,0,20,22,57
Theodoros Papaloukas,Olympiacos,18,385,39,83,0.47,6,28,0.214,33,55,0.6,0.506,14,23,0.609,3,43,46,69,28,0,36,33,98
Thomas Kelati,BC Khimki,5,91,8,25,0.32,5,16,0.313,3,9,0.333,0.42,1,2,0.5,0,7,7,6,1,0,5,10,22
Tibor Pleiss,Brose Baskets,10,191,24,58,0.414,4,9,0.444,20,49,0.408,0.448,15,19,0.789,10,53,63,9,1,15,12,35,67
Tomas Delininkaitis,BC Zalgiris,16,314,38,99,0.384,26,66,0.394,12,33,0.364,0.515,38,45,0.844,3,28,31,32,8,0,25,29,140
Tomas Ress,Montepaschi Siena,18,202,19,35,0.543,4,10,0.4,15,25,0.6,0.6,6,10,0.6,7,25,32,3,5,10,9,23,48
Tomas Van Den Spiegel,Armani Jeans Milano,5,38,2,6,0.333,0,0,,2,6,0.333,0.333,6,8,0.75,4,5,9,0,0,1,9,8,10
Tomislav Zubcic,Cibona Zagreb,10,247,31,70,0.443,8,23,0.348,23,47,0.489,0.5,20,26,0.769,17,34,51,9,6,1,18,22,90
Tommaso Ingrosso,Montepaschi Siena,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0
Toni Brnas,Cibona Zagreb,6,68,2,13,0.154,1,4,0.25,1,9,0.111,0.192,1,1,1,1,5,6,0,3,1,3,9,6
Trajan Langdon,CSKA Moscow,10,275,29,73,0.397,8,35,0.229,21,38,0.553,0.452,17,24,0.708,4,18,22,5,2,0,17,18,83
Travis Watson,BC Zalgiris,15,270,38,70,0.543,0,0,,38,70,0.543,0.543,23,38,0.605,24,46,70,11,15,8,30,58,99
Trent Plaisted,BC Zalgiris,3,53,10,17,0.588,0,0,,10,17,0.588,0.588,3,6,0.5,5,12,17,1,2,2,6,9,23
Uros Tripkovic,Unicaja Malaga,15,269,43,104,0.413,25,63,0.397,18,41,0.439,0.534,11,12,0.917,5,17,22,17,10,0,13,27,122
Vadim Panin,BC Khimki,5,45,0,7,0,0,5,0,0,2,0,0,2,2,1,4,7,11,3,1,0,1,4,2
Vassilis Spanoulis,Olympiacos,20,590,83,187,0.444,26,75,0.347,57,112,0.509,0.513,92,108,0.852,4,31,35,85,23,1,77,47,284
Vyacheslav Zaytsev,BC Khimki,3,10,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,2,0
Victor Arteaga,Real Madrid,1,3,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,0,0,0,0,1,1,1,2
Victor Claver,Valencia Basket,14,386,51,108,0.472,14,38,0.368,37,70,0.529,0.537,37,44,0.841,13,55,68,19,20,5,35,35,153
Victor Sada,Regal FC Barcelona,20,332,15,46,0.326,2,22,0.091,13,24,0.542,0.348,8,10,0.8,11,39,50,44,11,1,24,34,40
Viktor Khryapa,CSKA Moscow,3,57,3,11,0.273,1,3,0.333,2,8,0.25,0.318,2,2,1,4,11,15,7,3,0,4,4,9
Vitaly Fridzon,BC Khimki,9,202,21,64,0.328,10,32,0.313,11,32,0.344,0.406,22,29,0.759,13,24,37,13,6,1,12,21,74
Vladimir Boisa,KK Union Olimpija,4,27,0,0,,0,0,,0,0,,,0,0,,0,2,2,2,0,0,1,5,0
Vladimir Dasic,Lottomatica Roma,16,419,49,121,0.405,15,38,0.395,34,83,0.41,0.467,22,35,0.629,20,56,76,14,23,3,23,31,135
Vladimir Lucic,Partizan,15,161,12,23,0.522,2,6,0.333,10,17,0.588,0.565,10,15,0.667,7,21,28,9,3,4,3,22,36
Vlado Ilievski,KK Union Olimpija,15,522,52,140,0.371,23,72,0.319,29,68,0.426,0.454,35,40,0.875,4,33,37,61,26,0,39,35,162
Vule Avdalovic,Cholet Basket,10,277,24,71,0.338,8,32,0.25,16,39,0.41,0.394,29,36,0.806,4,14,18,36,4,0,15,26,85
Yaniv Green,Maccabi Tel Aviv,8,62,11,20,0.55,0,0,,11,20,0.55,0.55,3,10,0.3,8,8,16,0,2,3,3,9,25
Ioannis Bourousis,Olympiacos,18,313,71,134,0.53,11,30,0.367,60,104,0.577,0.571,40,59,0.678,30,88,118,13,10,24,32,38,193
Yotam Halperin,Olympiacos,13,187,23,42,0.548,9,20,0.45,14,22,0.636,0.655,3,4,0.75,5,20,25,17,12,2,9,20,58
Zoran Erceg,Olympiacos,16,285,31,75,0.413,11,37,0.297,20,38,0.526,0.487,21,24,0.875,24,26,50,8,7,6,17,31,94
Zoran Planinic,BC Khimki,10,290,40,82,0.488,9,31,0.29,31,51,0.608,0.543,22,31,0.71,8,34,42,31,9,2,21,29,111
Zoran Vrkic,KK Union Olimpija,6,50,7,12,0.583,2,3,0.667,5,9,0.556,0.667,4,6,0.667,1,10,11,1,2,0,3,6,20
