Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marcus Haislip,Fenerbahçe,17,481,73,160,0.456,7,17,0.412,66,143,0.462,0.478,49,83,0.59,43,64,107,11,16,27,30,50,202
Marin Rozic,Cibona Zagreb,20,288,21,60,0.35,5,16,0.313,16,44,0.364,0.392,20,25,0.8,13,32,45,7,11,1,14,37,67
Marino Bazdaric,Cibona Zagreb,6,115,11,26,0.423,6,15,0.4,5,11,0.455,0.538,5,10,0.5,2,11,13,4,5,0,9,15,33
Mario Gigena,Armani Jeans Milano,12,176,12,36,0.333,6,21,0.286,6,15,0.4,0.417,7,9,0.778,3,9,12,6,8,0,13,25,37
Marko Antonijevic,KK Union Olimpija,5,24,1,3,0.333,1,3,0.333,0,0,,0.5,0,0,,0,2,2,0,3,0,2,5,3
Marko Popovic,Efes Pilsen,16,386,66,138,0.478,36,86,0.419,30,52,0.577,0.609,38,49,0.776,2,20,22,49,23,0,29,38,206
Marko Tomas,Real Madrid,15,351,31,75,0.413,16,39,0.41,15,36,0.417,0.52,20,24,0.833,9,22,31,27,14,0,24,42,98
Massimo Bulleri,Armani Jeans Milano,14,441,63,149,0.423,27,65,0.415,36,84,0.429,0.513,33,44,0.75,10,39,49,43,23,0,53,41,186
Mate Skelin,Cibona Zagreb,19,367,37,71,0.521,0,0,,37,71,0.521,0.521,24,45,0.533,23,57,80,12,7,8,39,61,98
Matjaz Smodis,CSKA Moscow,21,531,88,189,0.466,32,84,0.381,56,105,0.533,0.55,43,60,0.717,35,80,115,15,25,10,32,49,251
Matt Freije,Olympiacos,2,19,3,11,0.273,0,4,0,3,7,0.429,0.273,0,0,,0,0,0,0,0,0,1,2,6
Matt Nielsen,Lietuvos rytas,19,488,77,166,0.464,10,28,0.357,67,138,0.486,0.494,71,101,0.703,31,67,98,33,21,6,39,53,235
Matt Santangelo,Benetton Treviso,6,76,5,14,0.357,0,6,0,5,8,0.625,0.357,0,0,,2,9,11,6,3,0,4,12,10
Matteo Soragna,Benetton Treviso,17,462,48,97,0.495,20,47,0.426,28,50,0.56,0.598,8,10,0.8,8,37,45,39,17,1,23,47,124
Maurice Baker,Lietuvos rytas,9,149,9,25,0.36,1,5,0.2,8,20,0.4,0.38,7,7,1,2,9,11,9,10,0,17,27,26
Michael Andersen,Prokom Trefl Sopot,14,279,46,90,0.511,0,3,0,46,87,0.529,0.511,8,28,0.286,27,29,56,7,13,2,13,50,100
Michael Schroeder,GHP Bamberg,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Michalis Kakiouzis,Winterthur FC Barcelona,25,600,108,208,0.519,26,71,0.366,82,137,0.599,0.582,42,57,0.737,39,92,131,20,22,8,13,56,284
Mickael Gelabale,Real Madrid,22,510,63,135,0.467,17,43,0.395,46,92,0.5,0.53,30,39,0.769,32,45,77,16,14,12,25,36,173
Michalis Pelekanos,AEK Athens,11,292,34,72,0.472,11,28,0.393,23,44,0.523,0.549,8,13,0.615,10,26,36,19,25,3,18,41,87
Mike Batiste,Panathinaikos,23,596,123,192,0.641,4,11,0.364,119,181,0.657,0.651,57,84,0.679,42,110,152,13,32,11,43,54,307
Mike Nahar,GHP Bamberg,11,103,11,31,0.355,2,5,0.4,9,26,0.346,0.387,3,4,0.75,3,19,22,1,1,1,8,17,27
Milos Vujanic,Winterthur FC Barcelona,4,46,4,10,0.4,0,3,0,4,7,0.571,0.4,2,2,1,1,0,1,4,2,0,4,6,10
Mindaugas Lukauskis,Lietuvos rytas,19,279,27,71,0.38,13,36,0.361,14,35,0.4,0.472,15,23,0.652,17,43,60,16,16,0,15,32,82
Mindaugas Zukauskas,Montepaschi Siena,13,208,18,38,0.474,9,25,0.36,9,13,0.692,0.592,15,17,0.882,13,22,35,13,16,0,9,19,60
Mirsad Turkcan,Fenerbahçe,16,477,64,142,0.451,16,50,0.32,48,92,0.522,0.507,43,56,0.768,43,100,143,24,22,8,32,37,187
Moustapha Sonko,Real Madrid,22,515,32,110,0.291,22,75,0.293,10,35,0.286,0.391,15,19,0.789,10,43,53,39,18,10,31,59,101
Mustafa Abi,Efes Pilsen,12,92,1,3,0.333,0,0,,1,3,0.333,0.333,0,2,0,0,7,7,1,1,0,6,19,2
Mutlu Demir,Efes Pilsen,3,8,0,0,,0,0,,0,0,,,3,4,0.75,1,1,2,0,1,0,1,2,3
Nate Green,Climamio Fortitudo Bologna,18,394,52,131,0.397,15,57,0.263,37,74,0.5,0.454,22,36,0.611,5,38,43,35,42,2,33,49,141
Nedzad Sinanovic,Real Madrid,7,40,3,7,0.429,0,0,,3,7,0.429,0.429,1,5,0.2,3,8,11,0,2,3,6,6,7
Nenad Stefanovic,Partizan,8,29,2,6,0.333,1,3,0.333,1,3,0.333,0.417,4,8,0.5,0,0,0,4,1,0,0,9,9
Nestoras Komatos,Climamio Fortitudo Bologna,5,81,9,23,0.391,4,15,0.267,5,8,0.625,0.478,1,2,0.5,2,7,9,3,2,0,1,10,23
Nikita Kurbanov,CSKA Moscow,17,155,10,29,0.345,2,10,0.2,8,19,0.421,0.379,12,17,0.706,6,22,28,5,8,1,9,22,34
Nikita Shabalkin,CSKA Moscow,2,16,2,5,0.4,0,1,0,2,4,0.5,0.4,2,2,1,2,1,3,0,0,0,3,3,6
Nikola Loncar,Partizan,9,210,32,93,0.344,17,48,0.354,15,45,0.333,0.435,14,18,0.778,2,15,17,13,6,2,13,20,95
Nikola Pekovic,Partizan,14,252,39,68,0.574,0,0,,39,68,0.574,0.574,21,31,0.677,30,21,51,4,7,6,19,44,99
Nikola Prkacin,Efes Pilsen,22,667,103,183,0.563,0,1,0,103,182,0.566,0.563,61,86,0.709,30,84,114,41,36,3,54,66,267
Nikola Vujcic,Maccabi Tel Aviv,24,749,104,227,0.458,15,37,0.405,89,190,0.468,0.491,63,96,0.656,26,110,136,94,22,22,48,59,286
Nikos Argyropoulos,Olympiacos,3,9,0,2,0,0,1,0,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,2
Nikos Barlos,Olympiacos,23,384,41,110,0.373,18,56,0.321,23,54,0.426,0.455,30,46,0.652,25,63,88,13,24,1,26,62,130
Nikos Hatzis,Olympiacos,20,318,47,113,0.416,19,54,0.352,28,59,0.475,0.5,32,33,0.97,4,25,29,15,9,0,11,26,145
Nikos Hatzivrettas,Panathinaikos,23,398,50,92,0.543,15,35,0.429,35,57,0.614,0.625,34,42,0.81,6,19,25,13,7,0,14,54,149
Nikos Papanikolaou,AEK Athens,8,48,2,10,0.2,2,6,0.333,0,4,0,0.3,0,0,,2,1,3,0,0,0,1,8,6
Nikos Zisis,Benetton Treviso,7,237,18,48,0.375,5,19,0.263,13,29,0.448,0.427,16,20,0.8,6,13,19,34,7,0,12,21,57
Novica Velickovic,Partizan,12,41,5,7,0.714,1,2,0.5,4,5,0.8,0.786,1,3,0.333,0,6,6,0,3,0,8,13,12
Oguz Savas,Fenerbahçe,18,256,28,52,0.538,0,0,,28,52,0.538,0.538,23,36,0.639,18,27,45,7,8,5,16,35,79
Omer Onan,Fenerbahçe,19,350,38,111,0.342,18,53,0.34,20,58,0.345,0.423,17,28,0.607,7,15,22,14,14,0,15,39,111
Omri Casspi,Maccabi Tel Aviv,3,8,0,4,0,0,1,0,0,3,0,0,2,4,0.5,0,0,0,0,0,0,2,1,2
Ondrej Starosta,Strasbourg IG,14,209,28,56,0.5,0,0,,28,56,0.5,0.5,27,47,0.574,26,28,54,6,6,5,14,28,83
Oscar Garcia,TAU Ceramica,1,2,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
Oscar Gonzalez,Real Madrid,5,9,1,4,0.25,0,3,0,1,1,1,0.25,0,0,,0,0,0,0,0,0,2,1,2
Pablo Prigioni,TAU Ceramica,25,680,42,91,0.462,25,68,0.368,17,23,0.739,0.599,36,43,0.837,14,39,53,156,55,0,62,51,145
Panagiotis Vasilopoulos,Olympiacos,21,422,54,112,0.482,25,49,0.51,29,63,0.46,0.594,19,26,0.731,18,83,101,22,13,13,32,62,152
Pantelis Papaioakim,AEK Athens,14,279,26,56,0.464,0,0,,26,56,0.464,0.464,26,57,0.456,16,39,55,5,9,1,11,37,78
Patrick Femerling,Panathinaikos,6,45,7,11,0.636,0,0,,7,11,0.636,0.636,4,11,0.364,1,4,5,1,2,3,1,7,18
Paulius Jankunas,BC Zalgiris,20,490,73,156,0.468,9,36,0.25,64,120,0.533,0.497,60,84,0.714,53,83,136,23,7,6,30,68,215
Peja Samardziski,Partizan,2,6,0,2,0,0,0,,0,2,0,0,0,0,,3,1,4,0,0,0,0,2,0
Pepe Sanchez,Unicaja Malaga,18,396,33,69,0.478,15,32,0.469,18,37,0.486,0.587,13,17,0.765,18,67,85,57,23,1,33,39,94
Petar Bozic,Partizan,6,127,7,22,0.318,5,12,0.417,2,10,0.2,0.432,4,4,1,3,9,12,7,8,1,11,27,23
Petar Popovic,Benetton Treviso,19,329,71,127,0.559,0,0,,71,127,0.559,0.559,47,66,0.712,25,40,65,11,8,0,16,43,189
Povilas Cukinas,Lietuvos rytas,12,95,11,19,0.579,0,0,,11,19,0.579,0.579,1,4,0.25,5,15,20,6,1,7,4,15,23
Predrag Drobnjak,TAU Ceramica,19,243,40,87,0.46,1,7,0.143,39,80,0.488,0.466,20,25,0.8,15,37,52,7,5,4,11,24,101
Predrag Suput,Partizan,14,353,43,101,0.426,14,36,0.389,29,65,0.446,0.495,17,22,0.773,24,31,55,19,23,2,26,45,117
Preston Shumpert,Armani Jeans Milano,13,319,59,128,0.461,15,43,0.349,44,85,0.518,0.52,12,18,0.667,8,29,37,19,18,0,19,18,145
Quincy Lewis,Olympiacos,23,637,91,212,0.429,30,92,0.326,61,120,0.508,0.5,40,54,0.741,7,78,85,27,30,16,25,65,252
Ramunas Siskauskas,Benetton Treviso,15,438,65,126,0.516,18,43,0.419,47,83,0.566,0.587,32,45,0.711,13,29,42,28,21,1,21,26,180
Rashid Atkins,Prokom Trefl Sopot,3,34,4,16,0.25,0,2,0,4,14,0.286,0.25,1,2,0.5,0,1,1,0,4,0,4,1,9
Reggie Freeman,BC Zalgiris,19,585,71,179,0.397,30,86,0.349,41,93,0.441,0.48,41,52,0.788,24,49,73,44,24,2,32,47,213
Remon Van de Hare,KK Union Olimpija,7,66,6,14,0.429,0,0,,6,14,0.429,0.429,1,1,1,8,15,23,0,3,2,11,22,13
Renaldas Seibutis,Olympiacos,23,412,44,100,0.44,10,33,0.303,34,67,0.507,0.49,46,56,0.821,17,27,44,14,14,1,26,51,144
Ricardo Greer,Strasbourg IG,14,398,59,114,0.518,8,24,0.333,51,90,0.567,0.553,49,63,0.778,18,45,63,28,34,2,30,24,175
Richard Stafford,GHP Bamberg,10,101,8,22,0.364,5,14,0.357,3,8,0.375,0.477,8,9,0.889,2,14,16,10,4,0,8,11,29
Rimantas Kaukenas,Montepaschi Siena,14,399,69,156,0.442,13,43,0.302,56,113,0.496,0.484,61,72,0.847,10,17,27,28,24,0,41,32,212
Robert Fultz,Climamio Fortitudo Bologna,1,16,2,4,0.5,1,3,0.333,1,1,1,0.625,0,0,,0,2,2,3,1,0,2,0,5
Robert Garrett,GHP Bamberg,20,434,57,127,0.449,25,65,0.385,32,62,0.516,0.547,38,52,0.731,11,43,54,27,15,1,28,41,177
Robert Gulyas,Fenerbahçe,11,195,31,66,0.47,0,0,,31,66,0.47,0.47,18,26,0.692,15,23,38,6,4,2,12,19,80
Robertas Javtokas,Lietuvos rytas,20,578,74,142,0.521,1,8,0.125,73,134,0.545,0.525,43,103,0.417,60,104,164,18,19,39,33,71,192
Roberto Chiacig,Montepaschi Siena,13,217,29,69,0.42,0,0,,29,69,0.42,0.42,25,41,0.61,24,30,54,5,9,8,13,29,83
Roberto Nunez,Real Madrid,1,2,0,2,0,0,2,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
Roberts Stelmahers,Lietuvos rytas,16,450,53,127,0.417,28,67,0.418,25,60,0.417,0.528,27,35,0.771,4,37,41,54,14,0,32,39,161
Rodolfo Rombaldoni,Climamio Fortitudo Bologna,12,186,12,42,0.286,6,22,0.273,6,20,0.3,0.357,7,10,0.7,3,12,15,20,9,2,15,20,37
Rodrigo De La Fuente,Winterthur FC Barcelona,20,348,34,77,0.442,9,23,0.391,25,54,0.463,0.5,5,9,0.556,19,34,53,29,6,2,14,26,82
Roger Grimau,Winterthur FC Barcelona,18,230,26,58,0.448,11,33,0.333,15,25,0.6,0.543,12,12,1,4,13,17,12,16,2,15,41,75
Roko Ukic,TAU Ceramica,17,248,28,87,0.322,7,37,0.189,21,50,0.42,0.362,12,17,0.706,6,16,22,32,7,2,15,16,75
Sacha Giffa,Strasbourg IG,13,222,24,51,0.471,8,22,0.364,16,29,0.552,0.549,12,14,0.857,13,29,42,8,15,3,16,23,68
Sandis Buskevics,Lietuvos rytas,13,143,13,38,0.342,6,20,0.3,7,18,0.389,0.421,7,8,0.875,2,19,21,12,7,1,12,16,39
Sandro Nicevic,Unicaja Malaga,8,112,16,30,0.533,0,1,0,16,29,0.552,0.533,12,14,0.857,7,18,25,3,2,6,5,16,44
Sani Becirovic,Climamio Fortitudo Bologna,17,349,56,134,0.418,19,58,0.328,37,76,0.487,0.489,57,70,0.814,7,25,32,42,16,1,43,45,188
Scoonie Penn,Cibona Zagreb,20,676,109,277,0.394,31,95,0.326,78,182,0.429,0.449,92,108,0.852,12,42,54,57,44,0,40,36,341
Sergey Panov,CSKA Moscow,23,329,47,92,0.511,19,46,0.413,28,46,0.609,0.614,20,29,0.69,18,35,53,18,22,3,12,57,133
Sergi Vidal,TAU Ceramica,21,347,32,71,0.451,11,27,0.407,21,44,0.477,0.528,16,23,0.696,16,44,60,28,16,0,28,23,91
Serkan Erdogan,TAU Ceramica,22,513,76,190,0.4,24,83,0.289,52,107,0.486,0.463,59,75,0.787,11,35,46,19,14,0,26,46,235
Shammond Williams,Winterthur FC Barcelona,25,688,111,224,0.496,49,120,0.408,62,104,0.596,0.605,43,54,0.796,10,52,62,107,26,0,64,60,314
Sharon Shason,Maccabi Tel Aviv,25,233,32,66,0.485,17,40,0.425,15,26,0.577,0.614,10,13,0.769,9,23,32,9,8,4,7,55,91
Shaun Stonerook,Montepaschi Siena,13,302,18,47,0.383,6,23,0.261,12,24,0.5,0.447,17,19,0.895,20,62,82,24,24,1,27,49,59
Simas Jasaitis,Lietuvos rytas,20,586,78,165,0.473,38,96,0.396,40,69,0.58,0.588,20,27,0.741,35,65,100,20,30,3,25,56,214
Simonas Serapinas,BC Zalgiris,19,393,56,114,0.491,25,60,0.417,31,54,0.574,0.601,16,22,0.727,7,30,37,20,24,1,24,31,153
Slaven Rimac,AEK Athens,14,342,39,102,0.382,13,37,0.351,26,65,0.4,0.446,21,21,1,2,19,21,16,10,3,26,24,112
Sofoklis Schortsanitis,Olympiacos,22,420,81,131,0.618,0,0,,81,131,0.618,0.618,74,117,0.632,41,67,108,11,26,13,47,64,236
Souarata Cisse,Elan Bearnais Pau-Orthez,12,115,13,28,0.464,6,16,0.375,7,12,0.583,0.571,6,10,0.6,1,3,4,1,8,1,5,17,38
Spencer Nelson,GHP Bamberg,20,556,72,191,0.377,14,46,0.304,58,145,0.4,0.414,58,79,0.734,52,107,159,37,19,5,54,67,216
Spiros Magounis,AEK Athens,8,59,4,16,0.25,2,8,0.25,2,8,0.25,0.313,0,0,,3,4,7,2,2,0,3,8,10
Spiros Panteliadis,AEK Athens,9,203,23,39,0.59,4,8,0.5,19,31,0.613,0.641,39,46,0.848,0,11,11,19,13,1,21,15,89
Stanislav Makshantsev,Unicaja Malaga,2,5,1,2,0.5,0,0,,1,2,0.5,0.5,1,2,0.5,0,0,0,0,0,0,1,2,3
Stanley Jackson,Strasbourg IG,13,211,23,57,0.404,3,20,0.15,20,37,0.541,0.43,8,9,0.889,5,20,25,18,10,3,16,23,57
Stefano Mancinelli,Climamio Fortitudo Bologna,19,367,46,107,0.43,16,46,0.348,30,61,0.492,0.505,12,17,0.706,20,47,67,29,23,5,23,43,120
Stefano Mercante,Armani Jeans Milano,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Steffen Hamann,GHP Bamberg,10,181,18,39,0.462,2,8,0.25,16,31,0.516,0.487,20,28,0.714,4,21,25,13,6,0,19,18,58
Stephane Risacher,Unicaja Malaga,20,372,51,106,0.481,16,43,0.372,35,63,0.556,0.557,27,30,0.9,6,32,38,16,11,5,23,31,145
Sven Schultze,Armani Jeans Milano,13,146,15,44,0.341,9,25,0.36,6,19,0.316,0.443,5,10,0.5,5,8,13,9,8,0,14,31,44
Szymon Szewczyk,KK Union Olimpija,14,220,37,70,0.529,7,19,0.368,30,51,0.588,0.579,22,30,0.733,12,28,40,3,13,5,19,32,103
Tal Burstein,Maccabi Tel Aviv,23,568,60,127,0.472,14,44,0.318,46,83,0.554,0.528,32,37,0.865,13,79,92,43,19,3,34,63,166
Tanoka Beard,BC Zalgiris,14,389,69,161,0.429,3,23,0.13,66,138,0.478,0.438,50,64,0.781,39,74,113,30,12,4,33,39,191
Taylor Coppenrath,AEK Athens,13,372,48,97,0.495,3,8,0.375,45,89,0.506,0.51,45,57,0.789,24,23,47,6,13,5,14,32,144
Teemu Rannikko,KK Union Olimpija,14,440,53,119,0.445,28,77,0.364,25,42,0.595,0.563,45,52,0.865,7,23,30,43,20,1,20,42,179
Theodoros Papaloukas,CSKA Moscow,24,547,79,144,0.549,11,40,0.275,68,104,0.654,0.587,53,72,0.736,16,59,75,97,44,6,44,45,222
Thierry Gadou,Elan Bearnais Pau-Orthez,10,184,19,57,0.333,7,31,0.226,12,26,0.462,0.395,7,10,0.7,4,19,23,9,8,1,17,18,52
Thierry Rupert,Elan Bearnais Pau-Orthez,14,312,35,77,0.455,0,0,,35,77,0.455,0.455,19,24,0.792,23,33,56,8,4,14,22,38,89
Tiago Splitter,TAU Ceramica,24,518,85,142,0.599,0,0,,85,142,0.599,0.599,58,106,0.547,49,62,111,15,30,12,32,66,228
Tim Begley,GHP Bamberg,20,288,36,79,0.456,21,51,0.412,15,28,0.536,0.589,9,14,0.643,5,17,22,10,8,1,17,34,102
TJ Lux,Elan Bearnais Pau-Orthez,14,263,49,95,0.516,0,0,,49,95,0.516,0.516,20,34,0.588,32,37,69,12,9,3,16,42,118
Tomas Delininkaitis,Lietuvos rytas,19,274,30,93,0.323,14,53,0.264,16,40,0.4,0.398,25,35,0.714,9,11,20,19,10,0,22,33,99
Tomas Masiulis,Prokom Trefl Sopot,14,332,32,54,0.593,6,15,0.4,26,39,0.667,0.648,11,30,0.367,23,55,78,25,13,13,22,42,81
Tomas Pacesas,Prokom Trefl Sopot,13,367,26,61,0.426,20,50,0.4,6,11,0.545,0.59,8,12,0.667,11,22,33,37,16,0,22,33,80
Tomas Ress,Climamio Fortitudo Bologna,20,268,33,69,0.478,4,15,0.267,29,54,0.537,0.507,6,9,0.667,17,30,47,6,13,10,8,25,76
Tomas Van Den Spiegel,CSKA Moscow,10,140,16,24,0.667,0,0,,16,24,0.667,0.667,16,41,0.39,8,19,27,0,7,6,12,24,48
Toni Dijan,KK Union Olimpija,6,73,9,14,0.643,0,2,0,9,12,0.75,0.643,2,2,1,5,6,11,4,2,0,0,14,20
Trajan Langdon,CSKA Moscow,24,763,106,234,0.453,53,136,0.39,53,98,0.541,0.566,43,50,0.86,11,64,75,36,30,5,39,55,308
Travis Hansen,TAU Ceramica,22,517,83,190,0.437,55,125,0.44,28,65,0.431,0.582,26,29,0.897,23,40,63,17,18,9,30,54,247
Travis Watson,Climamio Fortitudo Bologna,20,398,63,121,0.521,0,1,0,63,120,0.525,0.521,33,51,0.647,63,84,147,22,25,12,28,73,159
Tyrone Grant,Armani Jeans Milano,5,102,13,29,0.448,0,0,,13,29,0.448,0.448,11,20,0.55,11,25,36,2,6,2,9,14,37
Tyus Edney,Olympiacos,23,706,109,230,0.474,12,35,0.343,97,195,0.497,0.5,76,98,0.776,22,46,68,103,25,1,63,45,306
Uros Slokar,Benetton Treviso,20,244,36,63,0.571,7,15,0.467,29,48,0.604,0.627,19,33,0.576,20,41,61,7,19,2,15,34,98
Uros Tripkovic,Partizan,12,340,44,131,0.336,22,77,0.286,22,54,0.407,0.42,13,20,0.65,2,13,15,23,16,1,29,40,123
Uvis Helmanis,GHP Bamberg,20,316,27,59,0.458,20,43,0.465,7,16,0.438,0.627,19,25,0.76,14,28,42,8,11,0,20,56,93
Vasco Evtimov,KK Union Olimpija,6,96,19,34,0.559,0,0,,19,34,0.559,0.559,12,23,0.522,13,16,29,4,3,1,5,14,50
Vasily Zavoruev,CSKA Moscow,13,68,5,14,0.357,5,12,0.417,0,2,0,0.536,0,2,0,4,3,7,3,4,0,3,7,15
Vassilis Spanoulis,Panathinaikos,23,639,109,204,0.534,25,68,0.368,84,136,0.618,0.596,92,118,0.78,6,40,46,72,33,0,62,50,335
Vedran Morovic,KK Union Olimpija,8,120,25,45,0.556,8,15,0.533,17,30,0.567,0.644,4,6,0.667,0,7,7,13,8,0,25,21,62
Venson Hamilton,Real Madrid,22,460,41,92,0.446,0,0,,41,92,0.446,0.446,35,52,0.673,52,63,115,15,16,37,29,70,117
Victor Sada,Winterthur FC Barcelona,9,52,2,4,0.5,0,1,0,2,3,0.667,0.5,3,6,0.5,0,10,10,4,2,0,4,9,7
Vidas Ginevicius,BC Zalgiris,19,462,33,78,0.423,20,53,0.377,13,25,0.52,0.551,29,40,0.725,7,23,30,32,35,3,41,38,115
Vladimir Boisa,Montepaschi Siena,14,288,29,77,0.377,8,35,0.229,21,42,0.5,0.429,13,26,0.5,13,32,45,11,11,2,5,43,79
Vladimir Dyachok,CSKA Moscow,4,23,1,6,0.167,0,2,0,1,4,0.25,0.167,3,4,0.75,0,2,2,1,0,0,0,5,5
Vlado Scepanovic,Panathinaikos,17,202,21,46,0.457,11,29,0.379,10,17,0.588,0.576,8,10,0.8,2,12,14,11,4,0,10,13,61
Vonteego Cummings,Partizan,1,30,1,10,0.1,1,3,0.333,0,7,0,0.15,0,0,,0,2,2,7,3,0,2,0,3
Vrbica Stefanov,Fenerbahçe,20,644,67,152,0.441,18,49,0.367,49,103,0.476,0.5,60,65,0.923,12,33,45,60,19,1,32,39,212
Walter Herrmann,Unicaja Malaga,15,275,42,90,0.467,18,46,0.391,24,44,0.545,0.567,8,10,0.8,2,23,25,9,4,0,6,20,110
Will Solomon,Maccabi Tel Aviv,25,805,130,280,0.464,44,114,0.386,86,166,0.518,0.543,71,89,0.798,11,49,60,74,51,5,75,78,375
Xane D'Almeida,Elan Bearnais Pau-Orthez,13,166,11,36,0.306,2,14,0.143,9,22,0.409,0.333,12,18,0.667,4,12,16,27,13,0,12,17,36
Yakhouba Diawara,Climamio Fortitudo Bologna,5,73,12,25,0.48,2,9,0.222,10,16,0.625,0.52,3,8,0.375,11,9,20,1,4,0,6,9,29
Yaniv Green,Maccabi Tel Aviv,22,143,17,30,0.567,0,0,,17,30,0.567,0.567,13,24,0.542,8,16,24,5,11,7,7,40,47
Ioannis Bourousis,AEK Athens,11,257,32,73,0.438,4,12,0.333,28,61,0.459,0.466,25,30,0.833,23,56,79,3,5,5,18,33,93
Yotam Halperin,KK Union Olimpija,14,505,68,147,0.463,22,59,0.373,46,88,0.523,0.537,36,40,0.9,7,37,44,50,31,2,33,25,194
Zakhar Pashutin,CSKA Moscow,14,129,12,33,0.364,2,13,0.154,10,20,0.5,0.394,4,6,0.667,6,17,23,12,9,1,4,15,30
