Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Levan Patsatsia,Nizhny Novgorod,11,126,5,29,0.172,1,14,0.071,4,15,0.267,0.19,1,3,0.333,8,17,25,4,3,0,1,15,12
Linas Kleiza,EA7-Emporio Armani Milano,24,469,59,139,0.424,32,91,0.352,27,48,0.563,0.54,26,33,0.788,18,56,74,7,4,3,14,63,176
Loukas Mavrokefalidis,Panathinaikos,22,296,60,128,0.469,5,15,0.333,55,113,0.487,0.488,29,35,0.829,19,54,73,13,5,6,17,48,154
Lovro Mazalin,Cedevita Zagreb,7,47,3,9,0.333,0,1,0,3,8,0.375,0.333,6,9,0.667,0,5,5,3,1,0,3,6,12
Lucca Staiger,FC Bayern Munich,7,88,7,27,0.259,6,21,0.286,1,6,0.167,0.37,1,2,0.5,0,11,11,3,1,0,1,9,21
Ludde Hakanson,FC Barcelona,6,19,1,5,0.2,1,5,0.2,0,0,,0.3,1,2,0.5,0,0,0,2,0,0,1,0,4
Luka Babic,Cedevita Zagreb,8,175,22,63,0.349,11,40,0.275,11,23,0.478,0.437,2,3,0.667,5,24,29,20,8,2,13,14,57
Luka Mitrovic,Crvena zvezda / Red Star,24,593,82,191,0.429,11,63,0.175,71,128,0.555,0.458,32,41,0.78,40,85,125,56,25,5,39,58,207
Luka Zoric,Fenerbahçe,23,299,52,96,0.542,0,0,,52,96,0.542,0.542,30,44,0.682,27,40,67,9,2,11,20,44,134
Lukas Lekavicius,BC Zalgiris,24,455,48,115,0.417,14,42,0.333,34,73,0.466,0.478,21,27,0.778,16,28,44,64,10,1,42,52,131
Lukasz Wisniewski,PGE Turow Zgorzelec,3,47,5,7,0.714,0,1,0,5,6,0.833,0.714,0,0,,1,2,3,5,1,1,3,5,10
Luke Harangody,Valencia Basket,10,231,38,71,0.535,17,35,0.486,21,36,0.583,0.655,12,12,1,14,34,48,9,8,6,8,17,105
Maciej Lampe,FC Barcelona,24,318,54,127,0.425,5,21,0.238,49,106,0.462,0.445,35,43,0.814,34,57,91,15,6,9,14,29,148
Maik Zirbes,Crvena zvezda / Red Star,24,311,51,82,0.622,0,1,0,51,81,0.63,0.622,22,32,0.688,31,47,78,7,13,10,22,38,124
Maksim Krivosheev,Nizhny Novgorod,19,97,12,22,0.545,0,0,,12,22,0.545,0.545,8,14,0.571,6,9,15,1,1,1,8,24,32
Manuchar Markoishvili,CSKA Moscow,18,193,21,46,0.457,9,25,0.36,12,21,0.571,0.554,13,15,0.867,7,15,22,15,7,2,6,38,64
Manuel Vanuzzo,Banco di Sardegna Sassari,5,23,0,2,0,0,2,0,0,0,,0,0,0,,2,1,3,0,1,0,2,4,0
Maodo Nguirane,Unicaja Malaga,5,7,0,1,0,0,0,,0,1,0,0,2,2,1,0,0,0,0,0,0,1,1,2
Marcelo Huertas,FC Barcelona,28,618,81,201,0.403,27,74,0.365,54,127,0.425,0.47,25,30,0.833,6,58,64,122,15,1,56,50,214
Marco Cusin,Banco di Sardegna Sassari,2,31,5,5,1,0,0,,5,5,1,1,0,0,,1,4,5,1,0,2,1,5,10
Marcus Slaughter,Real Madrid,27,329,32,50,0.64,0,0,,32,50,0.64,0.64,16,33,0.485,15,42,57,16,26,6,9,63,80
Marcus Williams,Crvena zvezda / Red Star,24,618,77,243,0.317,38,130,0.292,39,113,0.345,0.395,40,53,0.755,16,61,77,146,19,1,69,30,232
Mardy Collins,PGE Turow Zgorzelec,8,241,41,98,0.418,6,26,0.231,35,72,0.486,0.449,11,21,0.524,9,26,35,31,15,2,20,20,99
Mario Delas,Cedevita Zagreb,10,194,26,55,0.473,1,11,0.091,25,44,0.568,0.482,5,6,0.833,15,16,31,7,4,2,10,32,58
Mario Hezonja,FC Barcelona,22,364,61,132,0.462,29,76,0.382,32,56,0.571,0.572,18,24,0.75,11,33,44,22,13,4,21,40,169
Marko Arapovic,Cedevita Zagreb,10,103,12,27,0.444,1,7,0.143,11,20,0.55,0.463,4,6,0.667,6,11,17,4,1,0,6,21,29
Marko Banic,Alba Berlin,23,448,83,130,0.638,0,0,,83,130,0.638,0.638,36,41,0.878,29,38,67,20,9,6,34,47,202
Marko Tejic,Crvena zvezda / Red Star,17,152,10,28,0.357,4,12,0.333,6,16,0.375,0.429,3,8,0.375,8,15,23,12,1,2,7,38,27
Marko Tomas,Cedevita Zagreb,1,25,2,9,0.222,1,5,0.2,1,4,0.25,0.278,0,0,,2,2,4,0,1,0,0,3,5
MarQuez Haynes,Maccabi Tel Aviv,25,438,40,120,0.333,22,73,0.301,18,47,0.383,0.425,12,21,0.571,6,31,37,31,9,3,22,33,114
MarShon Brooks,EA7-Emporio Armani Milano,24,526,115,257,0.447,33,94,0.351,82,163,0.503,0.512,45,53,0.849,17,49,66,33,16,6,35,45,308
Martin Seiferth,Alba Berlin,2,7,2,2,1,0,0,,2,2,1,1,0,2,0,0,1,1,0,0,0,0,2,4
Martynas Mazeika,Neptunas Klaipeda,9,208,15,58,0.259,5,24,0.208,10,34,0.294,0.302,20,28,0.714,2,14,16,17,6,1,9,18,55
Martynas Pocius,Galatasaray,19,392,38,101,0.376,19,60,0.317,19,41,0.463,0.47,23,30,0.767,10,23,33,27,6,2,33,33,118
Massimo Chessa,Banco di Sardegna Sassari,4,40,6,12,0.5,4,7,0.571,2,5,0.4,0.667,6,8,0.75,0,0,0,3,4,1,0,5,22
Matt Janning,Anadolu Efes,27,584,68,177,0.384,37,110,0.336,31,67,0.463,0.489,13,20,0.65,7,45,52,43,20,1,31,59,186
Matt Lojeski,Olympiacos,25,606,92,188,0.489,38,88,0.432,54,100,0.54,0.59,15,24,0.625,13,82,95,41,26,8,24,43,237
Matteo Formenti,Banco di Sardegna Sassari,3,27,4,9,0.444,2,6,0.333,2,3,0.667,0.556,0,0,,0,3,3,1,1,0,0,6,10
Melih Mahmutoglu,Fenerbahçe,16,119,13,37,0.351,11,28,0.393,2,9,0.222,0.5,0,0,,3,8,11,5,0,0,4,10,37
Michael Gospodarek,PGE Turow Zgorzelec,2,11,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,2,2,0
Michael Lountzis,Panathinaikos,2,15,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,0,2,2,4,0,0,2,1,2
Michal Chylinski,PGE Turow Zgorzelec,8,188,22,50,0.44,12,28,0.429,10,22,0.455,0.56,2,2,1,3,9,12,20,2,0,15,19,58
Michalis Tsairelis,Olympiacos,1,3,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,1,0,0,1,2
Mike James,Laboral Kutxa,16,307,63,156,0.404,14,63,0.222,49,93,0.527,0.449,38,45,0.844,11,27,38,31,18,0,29,36,178
Milko Bjelica,Anadolu Efes,28,454,78,169,0.462,22,53,0.415,56,116,0.483,0.527,39,53,0.736,20,49,69,23,5,9,27,54,217
Milos Teodosic,CSKA Moscow,24,676,113,262,0.431,70,173,0.405,43,89,0.483,0.565,58,67,0.866,6,62,68,168,19,0,88,66,354
Mindaugas Girdziunas,Neptunas Klaipeda,10,167,14,45,0.311,2,18,0.111,12,27,0.444,0.333,13,13,1,3,11,14,20,2,0,12,14,43
Mindaugas Kuzminskas,Unicaja Malaga,24,523,85,189,0.45,19,69,0.275,66,120,0.55,0.5,52,64,0.813,48,61,109,34,21,9,30,28,241
Miro Bilan,Cedevita Zagreb,10,254,50,91,0.549,0,1,0,50,90,0.556,0.549,25,35,0.714,26,40,66,12,4,0,16,29,125
Miroslav Todic,Banco di Sardegna Sassari,10,197,26,77,0.338,11,37,0.297,15,40,0.375,0.409,8,16,0.5,19,29,48,7,7,2,6,20,71
Mirza Begic,Laboral Kutxa,18,311,40,72,0.556,0,0,,40,72,0.556,0.556,43,61,0.705,27,51,78,8,7,30,20,36,123
Morayo Soluade,Unicaja Malaga,4,39,6,16,0.375,3,9,0.333,3,7,0.429,0.469,1,2,0.5,2,2,4,3,4,0,1,4,16
Moritz Wagner,Alba Berlin,2,3,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,1,1,0
Mustafa Shakur,Neptunas Klaipeda,10,248,36,91,0.396,3,21,0.143,33,70,0.471,0.412,21,24,0.875,0,23,23,38,12,0,20,24,96
Nando De Colo,CSKA Moscow,28,684,134,272,0.493,32,68,0.471,102,204,0.5,0.551,103,112,0.92,14,75,89,88,37,1,50,61,403
Nate Linhart,Maccabi Tel Aviv,20,314,44,84,0.524,19,44,0.432,25,40,0.625,0.637,8,15,0.533,12,43,55,22,18,6,9,42,115
Nathan Jawai,Galatasaray,6,42,7,10,0.7,0,0,,7,10,0.7,0.7,7,10,0.7,6,7,13,1,0,1,4,8,21
Nemanja Bjelica,Fenerbahçe,29,805,123,246,0.5,26,74,0.351,97,172,0.564,0.553,78,114,0.684,54,192,246,56,37,20,43,66,350
Nemanja Dangubic,Crvena zvezda / Red Star,23,328,34,89,0.382,13,38,0.342,21,51,0.412,0.455,13,19,0.684,17,29,46,16,10,3,26,55,94
Nemanja Gordic,Cedevita Zagreb,10,273,37,92,0.402,15,39,0.385,22,53,0.415,0.484,7,8,0.875,5,16,21,39,21,0,29,30,96
Nemanja Jaramaz,PGE Turow Zgorzelec,10,244,28,72,0.389,13,34,0.382,15,38,0.395,0.479,26,30,0.867,9,20,29,29,3,1,8,16,95
Nemanja Nedovic,Valencia Basket,5,97,15,37,0.405,6,15,0.4,9,22,0.409,0.486,4,4,1,1,4,5,18,7,1,11,10,40
Nenad Krstic,Anadolu Efes,20,430,85,146,0.582,0,0,,85,146,0.582,0.582,90,110,0.818,38,63,101,26,6,10,24,39,260
Nicolo Melli,EA7-Emporio Armani Milano,24,499,46,115,0.4,20,60,0.333,26,55,0.473,0.487,14,20,0.7,23,60,83,18,25,14,12,60,126
Niels Giffey,Alba Berlin,24,365,47,106,0.443,19,48,0.396,28,58,0.483,0.533,4,10,0.4,15,41,56,5,11,3,23,52,117
Nihad Dedovic,FC Bayern Munich,10,255,43,98,0.439,12,32,0.375,31,66,0.47,0.5,18,22,0.818,5,23,28,24,5,2,11,20,116
Nikola Kalinic,Crvena zvezda / Red Star,24,624,76,177,0.429,22,62,0.355,54,115,0.47,0.492,47,75,0.627,25,69,94,47,20,5,46,64,221
Nikola Rebic,Crvena zvezda / Red Star,4,6,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0
Nikos Pappas,Panathinaikos,22,447,77,158,0.487,24,62,0.387,53,96,0.552,0.563,60,66,0.909,9,42,51,41,18,2,31,36,238
Nikos Zisis,UNICS,10,261,23,56,0.411,8,19,0.421,15,37,0.405,0.482,16,18,0.889,3,25,28,36,3,0,11,27,70
Nikos Zisis,Fenerbahçe,19,446,37,90,0.411,10,30,0.333,27,60,0.45,0.467,18,30,0.6,7,31,38,68,7,1,23,58,102
Nobel Boungou Colo,Limoges CSP,10,279,35,91,0.385,9,38,0.237,26,53,0.491,0.434,23,29,0.793,13,15,28,22,11,2,23,25,102
Nolan Smith,Galatasaray,1,16,2,9,0.222,0,1,0,2,8,0.25,0.222,2,2,1,1,2,3,1,0,0,2,2,6
Oguz Savas,Fenerbahçe,27,295,55,91,0.604,0,0,,55,91,0.604,0.604,24,30,0.8,34,26,60,22,9,13,24,36,134
Okben Ulubay,Anadolu Efes,2,35,5,9,0.556,1,3,0.333,4,6,0.667,0.611,1,2,0.5,4,1,5,2,1,2,1,4,12
Oliver Lafayette,Olympiacos,29,532,66,171,0.386,44,109,0.404,22,62,0.355,0.515,20,33,0.606,6,54,60,74,14,0,24,53,196
Omer Yurtseven,Fenerbahçe,3,5,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,1,0,0,0,0,2
Orlando Johnson,Laboral Kutxa,2,30,1,9,0.111,1,2,0.5,0,7,0,0.167,2,2,1,1,2,3,1,1,1,1,5,5
Othello Hunter,Olympiacos,29,552,107,174,0.615,0,0,,107,174,0.615,0.615,25,40,0.625,47,93,140,17,13,11,32,76,239
Ousmane Camara,Limoges CSP,10,107,10,27,0.37,0,2,0,10,25,0.4,0.37,7,9,0.778,14,14,28,1,2,2,9,9,27
Pablo Aguilar,Valencia Basket,10,99,15,31,0.484,5,19,0.263,10,12,0.833,0.565,2,4,0.5,8,15,23,4,4,4,3,7,37
Pablo Perez,Valencia Basket,1,3,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,0
Pape-Philippe Amagou,Limoges CSP,4,64,7,16,0.438,5,9,0.556,2,7,0.286,0.594,1,2,0.5,1,6,7,6,2,0,2,10,20
Patric Young,Galatasaray,17,416,59,98,0.602,0,1,0,59,97,0.608,0.602,30,50,0.6,42,67,109,11,15,13,26,34,148
Pau Ribas,Valencia Basket,10,241,45,92,0.489,18,41,0.439,27,51,0.529,0.587,10,13,0.769,3,20,23,36,11,0,9,26,118
Paul Zipser,FC Bayern Munich,3,38,4,8,0.5,2,4,0.5,2,4,0.5,0.625,0,0,,2,3,5,1,1,1,4,5,10
Paulius Jankunas,BC Zalgiris,24,581,73,152,0.48,12,40,0.3,61,112,0.545,0.52,60,75,0.8,26,130,156,26,14,11,43,70,218
Pavel Antipov,UNICS,4,21,2,7,0.286,1,3,0.333,1,4,0.25,0.357,2,2,1,1,1,2,1,0,0,1,0,7
Pavel Korobkov,CSKA Moscow,19,171,20,27,0.741,4,4,1,16,23,0.696,0.815,11,14,0.786,9,16,25,6,3,9,11,33,55
Petr Gubanov,UNICS,7,56,5,11,0.455,2,5,0.4,3,6,0.5,0.545,1,3,0.333,1,4,5,5,0,3,1,6,13
Pietro Aradori,Galatasaray,8,169,17,36,0.472,6,15,0.4,11,21,0.524,0.556,16,20,0.8,1,22,23,16,6,0,4,11,56
Rafael Martinez,Valencia Basket,10,133,8,33,0.242,3,22,0.136,5,11,0.455,0.288,5,7,0.714,1,7,8,7,5,0,9,13,24
Raidas Nacius,Neptunas Klaipeda,1,4,0,0,,0,0,,0,0,,,0,0,,0,2,2,2,0,0,1,1,0
Rakim Sanders,Banco di Sardegna Sassari,8,221,39,96,0.406,14,43,0.326,25,53,0.472,0.479,15,24,0.625,5,19,24,4,7,0,11,32,107
Ramel Curry,Limoges CSP,10,215,28,76,0.368,14,43,0.326,14,33,0.424,0.461,9,11,0.818,5,17,22,28,18,0,22,13,79
Reggie Redding,Alba Berlin,22,640,110,241,0.456,23,63,0.365,87,178,0.489,0.504,29,37,0.784,21,83,104,86,16,9,56,45,272
Ricky Hickman,Fenerbahçe,17,376,41,123,0.333,19,58,0.328,22,65,0.338,0.411,52,65,0.8,11,31,42,34,19,2,25,38,153
Rihards Kuksiks,Nizhny Novgorod,7,151,21,45,0.467,12,27,0.444,9,18,0.5,0.6,5,5,1,1,12,13,4,5,1,1,19,59
Robertas Javtokas,BC Zalgiris,23,533,55,122,0.451,0,4,0,55,118,0.466,0.451,22,33,0.667,32,66,98,26,10,19,29,51,132
Robin Benzing,FC Bayern Munich,8,175,22,51,0.431,8,21,0.381,14,30,0.467,0.51,11,14,0.786,7,14,21,7,6,3,4,21,63
Roko Ukic,Cedevita Zagreb,8,179,28,76,0.368,9,32,0.281,19,44,0.432,0.428,16,19,0.842,5,11,16,39,3,0,18,8,81
Romain Sato,Valencia Basket,9,245,21,58,0.362,7,24,0.292,14,34,0.412,0.422,8,10,0.8,12,31,43,10,8,5,13,23,57
Rudy Fernandez,Real Madrid,25,685,101,243,0.416,49,138,0.355,52,105,0.495,0.516,66,74,0.892,21,65,86,82,38,2,32,41,317
Ryan Gomes,Laboral Kutxa,1,16,4,9,0.444,0,4,0,4,5,0.8,0.444,0,0,,0,7,7,1,0,0,2,3,8
Ryan Toolson,Unicaja Malaga,22,507,83,203,0.409,37,100,0.37,46,103,0.447,0.5,37,41,0.902,10,19,29,56,13,0,43,31,240
Salah Mejri,Real Madrid,9,87,15,25,0.6,0,1,0,15,24,0.625,0.6,10,21,0.476,9,12,21,1,4,7,8,13,40
Sam Van Rossom,Valencia Basket,5,150,23,49,0.469,7,21,0.333,16,28,0.571,0.541,4,7,0.571,2,10,12,25,6,0,7,13,57
Samardo Samuels,EA7-Emporio Armani Milano,23,601,109,199,0.548,7,30,0.233,102,169,0.604,0.565,72,104,0.692,54,71,125,17,9,11,39,65,297
Sasha Kaun,CSKA Moscow,30,604,112,162,0.691,0,0,,112,162,0.691,0.691,74,110,0.673,50,84,134,15,13,26,30,57,298
Sasha Vujacic,Laboral Kutxa,8,133,14,46,0.304,7,24,0.292,7,22,0.318,0.38,4,6,0.667,1,14,15,6,2,1,10,18,39
Semen Antonov,Nizhny Novgorod,24,615,62,162,0.383,33,86,0.384,29,76,0.382,0.485,14,20,0.7,23,56,79,40,12,15,34,74,171
Semih Erden,Fenerbahçe,25,255,47,62,0.758,0,0,,47,62,0.758,0.758,21,36,0.583,26,36,62,10,3,6,18,50,115
Sergei Lishouk,Valencia Basket,6,73,6,18,0.333,0,0,,6,18,0.333,0.333,6,9,0.667,4,11,15,1,1,1,7,16,18
Sergey Bykov,UNICS,10,82,6,19,0.316,3,7,0.429,3,12,0.25,0.395,3,4,0.75,2,7,9,5,2,0,12,18,18
Sergio Llull,Real Madrid,30,825,107,245,0.437,53,140,0.379,54,105,0.514,0.545,46,56,0.821,7,44,51,175,25,2,24,55,313
Sergio Rodriguez,Real Madrid,28,604,108,247,0.437,43,113,0.381,65,134,0.485,0.524,51,61,0.836,6,33,39,143,28,1,37,46,310
Serhat Cetin,Fenerbahçe,8,61,5,7,0.714,4,5,0.8,1,2,0.5,1,0,0,,0,7,7,5,0,1,2,8,14
Shane Lawal,Banco di Sardegna Sassari,10,230,37,60,0.617,0,0,,37,60,0.617,0.617,16,34,0.471,43,30,73,14,15,15,17,27,90
Shawn James,EA7-Emporio Armani Milano,18,230,25,47,0.532,0,3,0,25,44,0.568,0.532,11,25,0.44,28,29,57,8,7,17,8,38,61
Siim Sander Vene,BC Zalgiris,14,129,18,40,0.45,7,16,0.438,11,24,0.458,0.538,5,7,0.714,11,6,17,7,7,0,4,19,48
Simas Galdikas,Neptunas Klaipeda,10,193,24,38,0.632,0,0,,24,38,0.632,0.632,12,16,0.75,16,31,47,9,8,3,10,35,60
Sinan Guler,Galatasaray,22,542,71,175,0.406,10,61,0.164,61,114,0.535,0.434,16,20,0.8,10,55,65,51,25,7,45,49,168
Sofoklis Schortsanitis,Maccabi Tel Aviv,26,381,65,123,0.528,0,0,,65,123,0.528,0.528,45,82,0.549,17,44,61,25,8,11,40,84,175
Sonny Weems,CSKA Moscow,26,700,128,301,0.425,46,124,0.371,82,177,0.463,0.502,38,48,0.792,14,89,103,90,26,4,58,64,340
Steed Tchicamboud,Limoges CSP,4,55,3,11,0.273,1,6,0.167,2,5,0.4,0.318,6,6,1,0,5,5,7,0,0,8,7,13
Stefan Jovic,Crvena zvezda / Red Star,19,258,22,61,0.361,6,23,0.261,16,38,0.421,0.41,5,8,0.625,4,36,40,53,19,1,23,32,55
Stefan Markovic,Unicaja Malaga,21,397,28,82,0.341,12,43,0.279,16,39,0.41,0.415,16,24,0.667,12,39,51,72,14,0,33,46,84
Stephane Lasme,Anadolu Efes,28,543,83,160,0.519,0,2,0,83,158,0.525,0.519,24,41,0.585,32,74,106,27,18,23,34,75,190
Stratos Perperoglou,Anadolu Efes,27,644,86,222,0.387,33,96,0.344,53,126,0.421,0.462,59,68,0.868,18,81,99,35,23,5,25,70,264
Suacan Piskin,Galatasaray,2,4,0,1,0,0,0,,0,1,0,0,0,0,,1,0,1,1,0,0,0,0,0
Sylven Landesberg,Maccabi Tel Aviv,19,346,63,138,0.457,17,54,0.315,46,84,0.548,0.518,18,28,0.643,11,37,48,7,5,1,12,30,161
Tarence Kinsey,Nizhny Novgorod,17,525,80,193,0.415,20,54,0.37,60,139,0.432,0.466,55,70,0.786,18,69,87,30,27,3,35,48,235
Taylor Rochestie,Nizhny Novgorod,21,631,135,264,0.511,53,106,0.5,82,158,0.519,0.612,74,80,0.925,10,23,33,120,13,0,47,39,397
Thomas Heurtel,Anadolu Efes,18,432,63,151,0.417,24,61,0.393,39,90,0.433,0.497,19,23,0.826,4,40,44,112,10,1,46,39,169
Thomas Heurtel,Laboral Kutxa,10,283,41,77,0.532,18,32,0.563,23,45,0.511,0.649,22,28,0.786,4,24,28,67,9,0,29,19,122
Tibor Pleiss,FC Barcelona,25,327,52,89,0.584,1,2,0.5,51,87,0.586,0.59,28,33,0.848,29,69,98,6,5,15,20,55,133
Tomas Dimsa,BC Zalgiris,10,67,7,24,0.292,0,3,0,7,21,0.333,0.292,0,2,0,4,5,9,7,2,0,2,13,14
Tomas Satoransky,FC Barcelona,27,519,63,134,0.47,18,46,0.391,45,88,0.511,0.537,51,60,0.85,24,56,80,87,22,5,26,57,195
Tomislav Zubcic,Cedevita Zagreb,10,172,22,57,0.386,14,33,0.424,8,24,0.333,0.509,12,15,0.8,8,22,30,12,6,1,9,12,70
Tony Taylor,PGE Turow Zgorzelec,10,296,31,74,0.419,6,19,0.316,25,55,0.455,0.459,37,44,0.841,1,26,27,38,6,0,16,22,105
Tornike Shengelia,Laboral Kutxa,24,517,73,183,0.399,8,35,0.229,65,148,0.439,0.421,73,89,0.82,41,74,115,20,14,16,32,51,227
Tremmell Darden,Olympiacos,27,424,43,111,0.387,9,34,0.265,34,77,0.442,0.428,18,23,0.783,15,33,48,14,14,11,19,37,113
Trent Meacham,EA7-Emporio Armani Milano,7,45,3,9,0.333,1,7,0.143,2,2,1,0.389,0,0,,0,6,6,1,1,0,2,10,7
Trent Plaisted,Limoges CSP,10,132,12,22,0.545,0,0,,12,22,0.545,0.545,6,18,0.333,10,16,26,2,4,3,5,20,30
Trey Thompkins,Nizhny Novgorod,23,633,129,267,0.483,34,91,0.374,95,176,0.54,0.547,41,49,0.837,35,152,187,37,19,10,38,70,333
Uros Nikolic,PGE Turow Zgorzelec,10,81,13,24,0.542,0,0,,13,24,0.542,0.542,11,17,0.647,9,15,24,3,0,1,9,25,37
Vadim Panin,UNICS,4,22,4,6,0.667,4,6,0.667,0,0,,1,0,0,,0,2,2,0,1,0,0,5,12
Vaidas Kariniauskas,BC Zalgiris,14,227,20,55,0.364,3,16,0.188,17,39,0.436,0.391,7,15,0.467,4,21,25,22,7,5,28,24,50
Valdas Vasylius,Neptunas Klaipeda,10,148,26,56,0.464,6,23,0.261,20,33,0.606,0.518,10,18,0.556,8,18,26,8,2,1,7,15,68
Valeri Likhodei,UNICS,4,5,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,1,0,1,0
Vangelis Mantzaris,Olympiacos,29,650,52,120,0.433,31,85,0.365,21,35,0.6,0.563,14,23,0.609,13,52,65,72,18,1,30,78,149
Vasilije Micic,FC Bayern Munich,6,108,18,40,0.45,2,10,0.2,16,30,0.533,0.475,7,8,0.875,2,7,9,19,3,0,14,8,45
Vassilis Charalampopoulos,Panathinaikos,12,106,8,14,0.571,4,7,0.571,4,7,0.571,0.714,6,8,0.75,3,11,14,8,3,2,8,8,26
Vassilis Kavvadas,Olympiacos,11,59,4,14,0.286,0,0,,4,14,0.286,0.286,3,8,0.375,7,8,15,2,1,1,7,17,11
Vassilis Spanoulis,Olympiacos,26,731,110,278,0.396,50,150,0.333,60,128,0.469,0.486,104,137,0.759,5,41,46,142,21,2,80,56,374
Viktor Khryapa,CSKA Moscow,11,88,4,16,0.25,1,7,0.143,3,9,0.333,0.281,5,6,0.833,4,16,20,13,3,6,9,9,14
Viktor Sanikidze,UNICS,10,103,14,20,0.7,1,5,0.2,13,15,0.867,0.725,4,10,0.4,12,15,27,5,1,2,5,20,33
Vitaly Fridzon,CSKA Moscow,23,422,58,139,0.417,30,71,0.423,28,68,0.412,0.525,34,39,0.872,12,41,53,33,17,2,23,59,180
Vlad Moldoveanu,PGE Turow Zgorzelec,10,172,22,52,0.423,13,28,0.464,9,24,0.375,0.548,12,14,0.857,7,16,23,3,5,1,8,34,69
Vladimir Golubovic,Unicaja Malaga,24,388,62,119,0.521,0,0,,62,119,0.521,0.521,35,54,0.648,39,77,116,12,4,4,23,24,159
Vladimir Ivlev,Nizhny Novgorod,17,98,10,22,0.455,0,2,0,10,20,0.5,0.455,1,4,0.25,9,7,16,2,2,0,5,27,21
Vladimir Lucic,Valencia Basket,8,206,20,42,0.476,8,19,0.421,12,23,0.522,0.571,16,21,0.762,7,19,26,7,7,3,4,26,64
Vladimir Micov,Galatasaray,20,566,68,172,0.395,19,61,0.311,49,111,0.441,0.451,43,51,0.843,13,47,60,46,13,2,27,44,198
Vladimir Stimac,FC Bayern Munich,10,153,26,48,0.542,1,3,0.333,25,45,0.556,0.552,16,24,0.667,11,30,41,6,2,2,5,23,69
Vlantimir Giankovits,Panathinaikos,27,710,74,200,0.37,32,96,0.333,42,104,0.404,0.45,43,58,0.741,30,69,99,56,31,5,25,79,223
Vojdan Stojanovski,Alba Berlin,11,144,17,45,0.378,7,19,0.368,10,26,0.385,0.456,6,8,0.75,2,11,13,13,6,0,6,16,47
Vytautas Sarakauskas,Neptunas Klaipeda,1,5,1,3,0.333,0,1,0,1,2,0.5,0.333,0,0,,0,1,1,0,0,0,0,0,2
Vytenis Lipkevicius,BC Zalgiris,14,101,12,20,0.6,3,5,0.6,9,15,0.6,0.675,3,5,0.6,5,12,17,13,5,0,10,13,30
Will Cherry,BC Zalgiris,15,278,38,96,0.396,14,38,0.368,24,58,0.414,0.469,17,24,0.708,4,32,36,25,15,2,24,25,107
Will Daniels,Nizhny Novgorod,2,22,4,12,0.333,0,2,0,4,10,0.4,0.333,3,4,0.75,3,5,8,0,0,1,2,1,11
Will Thomas,Unicaja Malaga,24,494,67,131,0.511,8,28,0.286,59,103,0.573,0.542,24,33,0.727,47,62,109,21,6,3,15,28,166
Yassin Idbihi,FC Bayern Munich,5,45,7,9,0.778,0,0,,7,9,0.778,0.778,0,0,,1,5,6,0,0,1,3,7,14
Ioannis Bourousis,Real Madrid,28,332,53,105,0.505,2,10,0.2,51,95,0.537,0.514,32,44,0.727,27,66,93,25,14,12,25,47,140
Yogev Ohayon,Maccabi Tel Aviv,26,652,52,146,0.356,22,58,0.379,30,88,0.341,0.432,18,32,0.563,17,64,81,100,36,2,47,56,144
Zoran Erceg,Galatasaray,22,675,100,245,0.408,50,129,0.388,50,116,0.431,0.51,80,89,0.899,20,75,95,20,26,3,26,38,330
