Player,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex Tyus,Maccabi Tel Aviv,30,599,111,180,0.617,0,0,,111,180,0.617,0.617,28,57,0.491,65,84,149,5,15,30,19,47,250
Alexander Gankevich,CSKA Moscow,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
Alexey Shved,BC Khimki,34,1095,239,587,0.407,107,324,0.33,132,263,0.502,0.498,155,189,0.82,8,80,88,178,44,8,106,65,740
Amath M'Baye,AX Armani Exchange Olimpia Milan,30,530,62,134,0.463,25,66,0.379,37,68,0.544,0.556,34,43,0.791,14,47,61,28,11,3,21,72,183
Andrea Cinciarini,AX Armani Exchange Olimpia Milan,24,327,38,76,0.5,9,19,0.474,29,57,0.509,0.559,24,30,0.8,11,46,57,50,8,0,21,44,109
Andrew Goudelock,AX Armani Exchange Olimpia Milan,25,656,109,278,0.392,40,128,0.313,69,150,0.46,0.464,50,54,0.926,11,50,61,44,19,5,29,51,308
Andrey Vorontsevich,CSKA Moscow,30,451,52,116,0.448,27,68,0.397,25,48,0.521,0.565,11,14,0.786,15,56,71,20,6,16,12,50,142
Andrey Zubkov,BC Khimki,15,155,18,44,0.409,6,18,0.333,12,26,0.462,0.477,5,11,0.455,6,22,28,5,2,0,8,19,47
Antanas Kavaliauskas,Zalgiris Kaunas,35,461,77,126,0.611,0,1,0,77,125,0.616,0.611,44,58,0.759,36,54,90,27,10,7,29,104,198
Ante Tomic,FC Barcelona Lassa,28,520,110,178,0.618,0,1,0,110,177,0.621,0.618,52,86,0.605,48,88,136,45,8,8,32,67,272
Anthony Gill,BC Khimki,32,828,134,228,0.588,33,69,0.478,101,159,0.635,0.66,75,101,0.743,49,96,145,32,16,19,42,89,376
Anthony Randolph,Real Madrid,21,377,68,144,0.472,14,45,0.311,54,99,0.545,0.521,23,35,0.657,28,51,79,25,14,7,18,29,173
Artsiom Parakhouski,Maccabi Tel Aviv,30,487,94,149,0.631,0,0,,94,149,0.631,0.631,41,59,0.695,57,59,116,10,16,31,23,74,229
Arturas Gudaitis,AX Armani Exchange Olimpia Milan,29,600,98,146,0.671,0,0,,98,146,0.671,0.671,103,144,0.715,70,113,183,7,17,31,19,78,299
Arturas Milaknis,Zalgiris Kaunas,36,807,97,206,0.471,75,167,0.449,22,39,0.564,0.653,19,23,0.826,12,59,71,31,16,4,28,76,288
Atoumane Diagne,FC Barcelona Lassa,1,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,2,1,1,2,0
Augustine Rubit,Brose Bamberg,30,650,106,201,0.527,7,19,0.368,99,182,0.544,0.545,85,107,0.794,66,76,142,28,22,9,35,85,304
Awudu Abass,AX Armani Exchange Olimpia Milan,10,48,3,15,0.2,1,8,0.125,2,7,0.286,0.233,2,3,0.667,5,6,11,2,5,0,2,5,9
Axel Toupane,Zalgiris Kaunas,34,520,78,155,0.503,15,40,0.375,63,115,0.548,0.552,64,90,0.711,18,54,72,16,14,3,33,63,235
Baris Hersek,Fenerbahçe,1,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Beno Udrih,Zalgiris Kaunas,17,196,23,56,0.411,2,8,0.25,21,48,0.438,0.429,5,10,0.5,4,22,26,31,6,0,16,19,53
Berk Demir,Anadolu Efes,5,34,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,8,9,3,0,0,1,5,2
Birkan Batuk,Anadolu Efes,23,241,11,33,0.333,8,28,0.286,3,5,0.6,0.455,3,6,0.5,6,14,20,5,4,2,1,41,33
Bobby Brown,Olympiacos,9,87,6,31,0.194,2,20,0.1,4,11,0.364,0.226,6,11,0.545,3,2,5,10,1,0,4,13,20
Bobby Dixon,Fenerbahçe,21,238,52,111,0.468,36,78,0.462,16,33,0.485,0.631,6,8,0.75,5,18,23,25,7,0,8,20,146
Bojan Dubljevic,Valencia Basket,24,484,89,189,0.471,23,62,0.371,66,127,0.52,0.532,57,70,0.814,37,82,119,34,13,3,33,55,258
Brad Wanamaker,Fenerbahçe,36,940,128,312,0.41,40,120,0.333,88,192,0.458,0.474,112,131,0.855,21,76,97,138,48,2,53,84,408
Brandon Davies,Zalgiris Kaunas,36,627,120,208,0.577,0,0,,120,208,0.577,0.577,95,112,0.848,53,74,127,34,32,13,48,111,335
Branko Lazic,Crvena Zvezda mts Belgrade,30,611,34,105,0.324,15,58,0.259,19,47,0.404,0.395,17,18,0.944,24,36,60,27,23,4,13,90,100
Brian Roberts,Olympiacos,32,592,67,160,0.419,32,74,0.432,35,86,0.407,0.519,55,57,0.965,7,47,54,45,15,0,35,71,221
Brock Motum,Anadolu Efes,29,556,97,204,0.475,28,73,0.384,69,131,0.527,0.544,29,30,0.967,29,57,86,19,10,0,23,37,251
Bryant Dunston,Anadolu Efes,30,845,118,183,0.645,2,6,0.333,116,177,0.655,0.65,69,99,0.697,62,101,163,39,22,52,31,75,307
Bryce Taylor,Brose Bamberg,10,239,25,55,0.455,13,30,0.433,12,25,0.48,0.573,5,6,0.833,5,16,21,7,7,2,0,27,68
Carlos Delfino,Baskonia Vitoria Gasteiz,2,10,0,1,0,0,1,0,0,0,,0,0,0,,0,2,2,0,0,0,1,0,0
Carlos Suarez,Unicaja Malaga,30,571,44,113,0.389,19,54,0.352,25,59,0.424,0.473,55,65,0.846,34,71,105,67,13,2,29,40,162
Charles Jenkins,BC Khimki,34,727,65,143,0.455,37,82,0.451,28,61,0.459,0.584,20,26,0.769,15,42,57,57,32,4,24,104,187
Chasson Randle,Real Madrid,23,175,22,50,0.44,9,20,0.45,13,30,0.433,0.53,6,8,0.75,2,9,11,22,5,1,7,28,59
Chris Singleton,Panathinaikos Superfoods Athens,34,1028,101,232,0.435,59,128,0.461,42,104,0.404,0.563,90,123,0.732,33,163,196,38,33,25,55,114,351
Cory Higgins,CSKA Moscow,36,888,185,341,0.543,40,88,0.455,145,253,0.573,0.601,100,124,0.806,13,72,85,67,37,5,51,102,510
Cory Jefferson,AX Armani Exchange Olimpia Milan,13,150,17,41,0.415,4,16,0.25,13,25,0.52,0.463,7,12,0.583,5,12,17,4,1,1,4,20,45
Curtis Jerrells,AX Armani Exchange Olimpia Milan,24,496,81,182,0.445,39,106,0.368,42,76,0.553,0.552,28,35,0.8,7,37,44,65,13,0,28,35,229
Dairis Bertans,AX Armani Exchange Olimpia Milan,28,515,65,156,0.417,45,110,0.409,20,46,0.435,0.561,24,28,0.857,9,19,28,40,11,2,13,57,199
Damjan Rudez,Valencia Basket,11,127,12,34,0.353,8,21,0.381,4,13,0.308,0.471,1,1,1,2,9,11,10,1,1,8,17,33
Daniel Diez,Unicaja Malaga,23,312,38,78,0.487,12,35,0.343,26,43,0.605,0.564,8,10,0.8,14,34,48,19,7,1,8,19,96
Daniel Hackett,Brose Bamberg,26,623,81,163,0.497,24,65,0.369,57,98,0.582,0.571,63,78,0.808,4,65,69,88,10,0,36,60,249
Davide Pascolo,AX Armani Exchange Olimpia Milan,11,125,19,42,0.452,0,7,0,19,35,0.543,0.452,4,7,0.571,9,15,24,7,7,1,3,16,42
Deandre Kane,Maccabi Tel Aviv,30,701,88,172,0.512,11,38,0.289,77,134,0.575,0.544,34,66,0.515,43,77,120,63,26,10,37,60,221
Dee Bost,Zalgiris Kaunas,6,47,4,12,0.333,1,5,0.2,3,7,0.429,0.375,4,4,1,0,6,6,8,1,0,3,5,13
Dejan Davidovac,Crvena Zvezda mts Belgrade,24,375,50,92,0.543,22,47,0.468,28,45,0.622,0.663,34,44,0.773,15,33,48,28,16,6,20,47,156
Dejan Musli,Brose Bamberg,15,297,60,101,0.594,0,0,,60,101,0.594,0.594,36,53,0.679,30,62,92,21,4,4,21,25,156
Dejan Musli,Unicaja Malaga,9,101,19,33,0.576,0,0,,19,33,0.576,0.576,11,20,0.55,7,17,24,4,0,3,8,6,49
Derrick Brown,Anadolu Efes,19,390,54,135,0.4,11,29,0.379,43,106,0.406,0.441,17,20,0.85,15,28,43,30,11,3,16,36,136
Deshaun Thomas,Maccabi Tel Aviv,28,679,127,285,0.446,37,87,0.425,90,198,0.455,0.511,31,45,0.689,26,67,93,33,14,3,26,35,322
Dimitri Sokolov,BC Khimki,2,6,1,1,1,0,0,,1,1,1,1,1,2,0.5,1,0,1,0,0,0,1,2,3
Dimitrios Agravanis,Olympiacos,8,91,9,28,0.321,3,15,0.2,6,13,0.462,0.375,7,10,0.7,4,19,23,1,1,0,4,15,28
Dino Radoncic,Real Madrid,7,45,3,9,0.333,1,6,0.167,2,3,0.667,0.389,0,0,,0,3,3,1,1,0,2,6,7
Dogus Balbay,Anadolu Efes,16,264,14,50,0.28,1,10,0.1,13,40,0.325,0.29,4,8,0.5,16,20,36,29,20,4,7,33,33
Dorell Wright,Brose Bamberg,27,697,106,252,0.421,54,128,0.422,52,124,0.419,0.528,48,55,0.873,24,123,147,45,24,12,27,49,314
Dragan Apic,Crvena Zvezda mts Belgrade,3,17,2,2,1,0,0,,2,2,1,1,0,1,0,0,0,0,0,0,0,2,4,4
Dragan Milosavljevic,Unicaja Malaga,27,499,63,151,0.417,18,54,0.333,45,97,0.464,0.477,30,39,0.769,25,45,70,26,14,3,29,44,174
Dylan Ennis,Crvena Zvezda mts Belgrade,18,234,36,101,0.356,18,45,0.4,18,56,0.321,0.446,27,31,0.871,3,29,32,29,8,1,23,30,117
Eddy Edigin,Brose Bamberg,1,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
Edgaras Ulanovas,Zalgiris Kaunas,35,950,92,183,0.503,21,46,0.457,71,137,0.518,0.56,59,75,0.787,46,98,144,74,19,15,40,74,264
Edo Muric,Anadolu Efes,8,116,7,24,0.292,1,11,0.091,6,13,0.462,0.313,1,1,1,3,13,16,3,4,0,6,16,16
Edwin Jackson,FC Barcelona Lassa,9,131,16,35,0.457,5,11,0.455,11,24,0.458,0.529,4,4,1,6,11,17,11,7,0,8,15,41
Egehan Arna,Fenerbahçe,1,3,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,1,0,0,0,0,2
Egor Vyaltsev,BC Khimki,30,349,37,84,0.44,26,62,0.419,11,22,0.5,0.595,19,22,0.864,5,21,26,22,8,1,18,55,119
Erick Green,Valencia Basket,28,688,126,283,0.445,43,103,0.417,83,180,0.461,0.521,108,120,0.9,8,39,47,48,21,1,29,37,403
Errick McCollum,Anadolu Efes,29,768,146,340,0.429,52,130,0.4,94,210,0.448,0.506,79,102,0.775,14,55,69,67,23,12,59,60,423
Fabien Causeur,Real Madrid,36,653,90,170,0.529,30,68,0.441,60,102,0.588,0.618,37,52,0.712,14,44,58,67,15,5,36,52,247
Facu Campazzo,Real Madrid,30,693,80,202,0.396,41,109,0.376,39,93,0.419,0.498,35,42,0.833,7,65,72,134,42,2,59,77,236
Felipe Reyes,Real Madrid,35,544,99,170,0.582,3,7,0.429,96,163,0.589,0.591,92,116,0.793,60,91,151,29,8,7,41,84,293
Fernando San Emeterio,Valencia Basket,20,443,68,151,0.45,29,72,0.403,39,79,0.494,0.546,23,29,0.793,6,50,56,46,5,0,32,29,188
Georgios Kalaitzakis,Panathinaikos Superfoods Athens,1,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Giorgi Shermadini,Unicaja Malaga,23,331,47,100,0.47,0,1,0,47,99,0.475,0.47,56,75,0.747,30,50,80,11,6,12,30,38,150
Giorgos Bogris,Olympiacos,17,117,6,18,0.333,0,0,,6,18,0.333,0.333,2,8,0.25,11,19,30,6,1,2,7,27,14
Giorgos Printezis,Olympiacos,28,717,129,277,0.466,23,67,0.343,106,210,0.505,0.507,56,81,0.691,39,115,154,40,13,8,36,34,337
Guillem Vives,Valencia Basket,16,294,24,62,0.387,18,50,0.36,6,12,0.5,0.532,4,4,1,7,21,28,59,9,4,17,46,70
Gustavo Ayon,Real Madrid,18,414,71,123,0.577,0,0,,71,123,0.577,0.577,25,43,0.581,35,70,105,50,25,14,25,45,167
Gytis Masiulis,Zalgiris Kaunas,12,38,5,7,0.714,1,1,1,4,6,0.667,0.786,3,4,0.75,1,8,9,1,1,0,2,7,14
Hollis Thompson,Olympiacos,28,422,58,139,0.417,13,49,0.265,45,90,0.5,0.464,29,43,0.674,26,50,76,24,16,3,18,50,158
Ian Vouyoukas,Panathinaikos Superfoods Athens,33,270,41,65,0.631,0,0,,41,65,0.631,0.631,40,51,0.784,20,34,54,12,5,6,23,56,122
Ignacio Rosa,Unicaja Malaga,1,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Ilimane Diop,Baskonia Vitoria Gasteiz,25,238,29,54,0.537,2,7,0.286,27,47,0.574,0.556,28,36,0.778,17,24,41,8,3,10,11,49,88
Ioannis Papapetrou,Olympiacos,31,681,83,201,0.413,24,84,0.286,59,117,0.504,0.473,22,33,0.667,29,83,112,21,11,9,21,62,212
Itay Segev,Maccabi Tel Aviv,9,72,5,18,0.278,0,1,0,5,17,0.294,0.278,5,13,0.385,7,10,17,3,4,0,4,9,15
Ivan Martinez,Baskonia Vitoria Gasteiz,2,6,0,3,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
Jake Cohen,Maccabi Tel Aviv,19,144,14,31,0.452,4,8,0.5,10,23,0.435,0.516,7,9,0.778,10,20,30,4,2,0,4,24,39
Jamel McLean,Olympiacos,32,576,93,169,0.55,1,4,0.25,92,165,0.558,0.553,90,137,0.657,60,91,151,31,13,7,46,73,277
James Anderson,BC Khimki,31,675,105,231,0.455,41,119,0.345,64,112,0.571,0.543,35,40,0.875,17,70,87,39,20,9,27,71,286
James Augustine,Unicaja Malaga,29,675,122,190,0.642,0,7,0,122,183,0.667,0.642,22,39,0.564,87,107,194,41,28,15,16,56,266
James Feldeine,Crvena Zvezda mts Belgrade,28,699,110,294,0.374,41,119,0.345,69,175,0.394,0.444,64,74,0.865,10,36,46,80,34,3,39,38,325
James Gist,Panathinaikos Superfoods Athens,34,863,131,240,0.546,12,48,0.25,119,192,0.62,0.571,60,89,0.674,66,85,151,34,28,15,38,102,334
James Nunnally,Fenerbahçe,29,597,94,174,0.54,46,83,0.554,48,91,0.527,0.672,35,39,0.897,13,47,60,39,21,5,32,49,269
Jan Vesely,Fenerbahçe,34,905,159,261,0.609,0,0,,159,261,0.609,0.609,106,150,0.707,85,89,174,53,32,24,51,117,424
Janis Strelnieks,Olympiacos,34,676,80,184,0.435,39,102,0.382,41,82,0.5,0.541,56,61,0.918,2,41,43,71,19,0,29,57,255
Janis Timma,Baskonia Vitoria Gasteiz,33,751,87,180,0.483,54,131,0.412,33,49,0.673,0.633,23,30,0.767,29,50,79,42,30,3,38,62,251
Jason Thompson,Fenerbahçe,36,577,73,137,0.533,0,0,,73,137,0.533,0.533,34,55,0.618,39,101,140,30,5,23,34,100,180
Jaycee Carroll,Real Madrid,36,575,120,234,0.513,54,118,0.458,66,116,0.569,0.628,45,47,0.957,8,23,31,19,12,6,20,55,339
Jayson Granger,Baskonia Vitoria Gasteiz,31,671,106,241,0.44,47,116,0.405,59,125,0.472,0.537,28,38,0.737,6,53,59,159,15,1,63,44,287
Jeff Brooks,Unicaja Malaga,26,595,90,180,0.5,17,43,0.395,73,137,0.533,0.547,32,41,0.78,48,64,112,27,16,10,24,47,229
Jeffery Taylor,Real Madrid,34,699,67,160,0.419,25,71,0.352,42,89,0.472,0.497,42,60,0.7,28,38,66,40,17,4,24,70,201
Joan Sastre,Valencia Basket,18,376,35,77,0.455,18,39,0.462,17,38,0.447,0.571,12,15,0.8,15,26,41,36,10,4,25,32,100
Johannes Voigtmann,Baskonia Vitoria Gasteiz,34,724,115,185,0.622,30,52,0.577,85,133,0.639,0.703,36,54,0.667,38,112,150,55,14,9,36,58,296
John DiBartolomeo,Maccabi Tel Aviv,28,360,29,89,0.326,14,49,0.286,15,40,0.375,0.404,21,26,0.808,10,34,44,38,15,1,12,51,93
Jonah Bolden,Maccabi Tel Aviv,29,613,77,158,0.487,23,72,0.319,54,86,0.628,0.56,22,43,0.512,34,125,159,45,34,27,30,68,199
Jonas Maciulis,Real Madrid,22,284,23,61,0.377,13,43,0.302,10,18,0.556,0.484,7,8,0.875,9,31,40,9,11,2,8,32,66
Jordan McRae,Baskonia Vitoria Gasteiz,3,46,4,17,0.235,1,6,0.167,3,11,0.273,0.265,6,7,0.857,1,2,3,2,2,2,1,2,15
Jordan Theodore,AX Armani Exchange Olimpia Milan,23,604,101,233,0.433,20,68,0.294,81,165,0.491,0.476,45,52,0.865,11,36,47,100,20,1,42,67,267
Josep Puerto,Valencia Basket,10,32,3,8,0.375,0,1,0,3,7,0.429,0.375,3,4,0.75,1,3,4,1,1,1,0,1,9
Josh Adams,Anadolu Efes,16,269,36,76,0.474,15,39,0.385,21,37,0.568,0.572,25,30,0.833,5,20,25,32,7,2,18,36,112
Juan Carlos Navarro,FC Barcelona Lassa,22,343,46,134,0.343,28,84,0.333,18,50,0.36,0.448,32,36,0.889,6,18,24,41,7,0,23,27,152
Justin Doellman,Anadolu Efes,3,40,6,16,0.375,2,7,0.286,4,9,0.444,0.438,1,2,0.5,1,9,10,1,0,0,3,6,15
Kaleb Tarczewski,AX Armani Exchange Olimpia Milan,30,591,65,101,0.644,0,0,,65,101,0.644,0.644,70,95,0.737,63,109,172,9,10,23,33,101,200
Karam Mashour,Maccabi Tel Aviv,6,41,4,13,0.308,0,4,0,4,9,0.444,0.308,1,2,0.5,4,8,12,1,0,1,0,8,9
K.C. Rivers,Panathinaikos Superfoods Athens,31,726,94,230,0.409,53,148,0.358,41,82,0.5,0.524,21,32,0.656,22,63,85,25,33,2,22,63,262
Kenny Gabriel,Panathinaikos Superfoods Athens,33,373,36,94,0.383,19,66,0.288,17,28,0.607,0.484,4,12,0.333,26,54,80,7,10,11,10,62,95
Kevin Jones,Baskonia Vitoria Gasteiz,11,157,21,41,0.512,7,20,0.35,14,21,0.667,0.598,3,4,0.75,8,19,27,6,4,3,1,12,52
Kevin Pangos,Zalgiris Kaunas,36,992,166,344,0.483,75,158,0.475,91,186,0.489,0.592,49,65,0.754,16,82,98,212,26,2,92,100,456
Kevin Seraphin,FC Barcelona Lassa,15,304,73,126,0.579,0,1,0,73,125,0.584,0.579,36,55,0.655,25,48,73,14,4,14,28,39,182
Kim Tillie,Olympiacos,10,161,13,27,0.481,8,14,0.571,5,13,0.385,0.63,4,7,0.571,7,17,24,5,2,2,10,20,38
Dinos Mitoglou,Panathinaikos Superfoods Athens,4,12,0,4,0,0,2,0,0,2,0,0,3,6,0.5,2,1,3,2,1,0,0,2,3
Kostas Papanikolaou,Olympiacos,28,674,69,147,0.469,25,67,0.373,44,80,0.55,0.554,69,89,0.775,29,92,121,58,27,10,42,59,232
Kostas Sloukas,Fenerbahçe,35,869,116,271,0.428,43,113,0.381,73,158,0.462,0.507,76,83,0.916,18,69,87,188,21,2,71,56,351
Krunoslav Simon,Anadolu Efes,26,734,83,216,0.384,38,112,0.339,45,104,0.433,0.472,36,44,0.818,20,81,101,89,22,4,45,73,240
Kyle Hines,CSKA Moscow,31,674,101,167,0.605,0,1,0,101,166,0.608,0.605,59,75,0.787,61,74,135,38,34,24,13,80,261
Kyle Wiltjer,Olympiacos,24,232,40,84,0.476,21,50,0.42,19,34,0.559,0.601,8,12,0.667,8,26,34,3,4,2,6,29,109
Latavious Williams,Valencia Basket,4,32,6,9,0.667,0,1,0,6,8,0.75,0.667,1,1,1,2,3,5,1,0,0,2,6,13
Leo Westermann,CSKA Moscow,17,229,25,69,0.362,13,40,0.325,12,29,0.414,0.457,16,16,1,4,16,20,32,7,1,14,31,79
Leon Radosevic,Brose Bamberg,28,580,79,149,0.53,0,1,0,79,148,0.534,0.53,44,55,0.8,31,63,94,21,7,11,32,62,202
Louis Olinde,Brose Bamberg,15,115,9,20,0.45,1,8,0.125,8,12,0.667,0.475,13,15,0.867,4,17,21,4,3,0,9,21,32
Luca Vildoza,Baskonia Vitoria Gasteiz,24,316,35,83,0.422,21,51,0.412,14,32,0.438,0.548,16,23,0.696,5,25,30,49,12,2,36,49,107
Lucca Staiger,Brose Bamberg,28,290,34,86,0.395,33,80,0.413,1,6,0.167,0.587,6,7,0.857,2,12,14,13,4,1,1,27,107
Luigi Datome,Fenerbahçe,35,836,120,247,0.486,52,117,0.444,68,130,0.523,0.591,44,48,0.917,23,95,118,38,14,20,34,71,336
Luka Doncic,Real Madrid,33,856,156,346,0.451,57,173,0.329,99,173,0.572,0.533,160,196,0.816,27,133,160,142,36,11,76,51,529
Luka Mitrovic,Brose Bamberg,16,219,28,55,0.509,3,8,0.375,25,47,0.532,0.536,8,15,0.533,17,33,50,11,3,3,16,26,67
Lukas Lekavicius,Panathinaikos Superfoods Athens,31,393,43,91,0.473,17,35,0.486,26,56,0.464,0.566,17,19,0.895,8,22,30,48,7,0,29,40,120
Malcolm Thomas,BC Khimki,34,726,99,186,0.532,11,41,0.268,88,145,0.607,0.562,42,59,0.712,74,94,168,49,27,13,27,73,251
Mantas Kalnietis,AX Armani Exchange Olimpia Milan,20,326,29,79,0.367,13,34,0.382,16,45,0.356,0.449,19,21,0.905,2,34,36,43,10,1,27,24,90
Maodo Lo,Brose Bamberg,30,500,80,180,0.444,36,87,0.414,44,93,0.473,0.544,11,14,0.786,4,37,41,55,9,3,33,71,207
Marc Garcia,FC Barcelona Lassa,1,1,1,1,1,1,1,1,0,0,,1.5,2,2,1,0,1,1,0,0,0,0,0,5
Marcelo Huertas,Baskonia Vitoria Gasteiz,29,481,58,140,0.414,19,44,0.432,39,96,0.406,0.482,35,38,0.921,7,23,30,105,4,0,43,47,170
Marco Cusin,AX Armani Exchange Olimpia Milan,6,26,0,2,0,0,0,,0,2,0,0,1,4,0.25,1,4,5,0,1,3,4,8,1
Marcus Denmon,Panathinaikos Superfoods Athens,28,365,53,130,0.408,35,84,0.417,18,46,0.391,0.542,15,18,0.833,9,14,23,29,13,2,16,37,156
Marko Guduric,Fenerbahçe,36,597,88,161,0.547,37,83,0.446,51,78,0.654,0.661,28,32,0.875,16,40,56,69,26,0,38,72,241
Marko Keselj,Crvena Zvezda mts Belgrade,6,36,0,6,0,0,5,0,0,1,0,0,0,0,,1,5,6,3,0,0,3,3,0
Marko Todorovic,BC Khimki,27,282,32,57,0.561,0,0,,32,57,0.561,0.561,8,14,0.571,21,36,57,17,8,10,20,57,72
Martynas Arlauskas,Zalgiris Kaunas,4,13,0,2,0,0,1,0,0,1,0,0,4,5,0.8,1,1,2,0,0,0,0,3,4
Martynas Sajus,Zalgiris Kaunas,12,37,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,1,1,2,2,0,0,3,11,5
Mathias Lessort,Crvena Zvezda mts Belgrade,30,633,100,182,0.549,0,1,0,100,181,0.552,0.549,55,87,0.632,86,84,170,23,25,22,52,85,255
Matt Janning,Baskonia Vitoria Gasteiz,34,760,100,232,0.431,62,160,0.388,38,72,0.528,0.565,19,21,0.905,4,54,58,52,22,5,24,70,281
Matt Lojeski,Panathinaikos Superfoods Athens,27,504,58,126,0.46,30,66,0.455,28,60,0.467,0.579,7,10,0.7,14,50,64,19,8,2,17,42,153
Melih Mahmutoglu,Fenerbahçe,21,141,13,40,0.325,6,21,0.286,7,19,0.368,0.4,3,3,1,1,9,10,5,3,0,3,13,35
Michael Roll,Maccabi Tel Aviv,29,761,97,206,0.471,31,76,0.408,66,130,0.508,0.546,40,45,0.889,9,51,60,84,10,2,26,46,265
Miguel Gonzalez,Baskonia Vitoria Gasteiz,2,8,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,0,0,0,1,1,3
Mike James,Panathinaikos Superfoods Athens,12,306,75,157,0.478,15,62,0.242,60,95,0.632,0.525,29,41,0.707,4,29,33,49,16,1,16,27,194
Mikhail Kulagin,CSKA Moscow,7,48,11,21,0.524,7,14,0.5,4,7,0.571,0.69,1,2,0.5,0,2,2,9,3,0,2,5,30
Milko Bjelica,Crvena Zvezda mts Belgrade,29,753,94,237,0.397,27,91,0.297,67,146,0.459,0.454,52,74,0.703,34,73,107,39,13,6,21,76,267
Mindaugas Kuzminskas,AX Armani Exchange Olimpia Milan,14,307,53,115,0.461,16,37,0.432,37,78,0.474,0.53,31,39,0.795,15,18,33,20,7,2,13,25,153
Morayo Soluade,Unicaja Malaga,11,114,10,30,0.333,4,18,0.222,6,12,0.5,0.4,0,0,,1,7,8,15,7,3,12,12,24
Muhaymin Mustafa,Anadolu Efes,8,49,3,10,0.3,0,4,0,3,6,0.5,0.3,0,0,,0,1,1,1,1,0,4,5,6
Nando De Colo,CSKA Moscow,32,825,181,334,0.542,58,118,0.492,123,216,0.569,0.629,113,119,0.95,10,62,72,119,40,3,74,65,533
Nemanja Dangubic,Crvena Zvezda mts Belgrade,18,363,46,98,0.469,22,47,0.468,24,51,0.471,0.582,20,25,0.8,16,45,61,22,12,2,18,55,134
Nemanja Nedovic,Unicaja Malaga,24,602,134,312,0.429,54,151,0.358,80,161,0.497,0.516,82,97,0.845,10,37,47,115,14,2,53,39,404
Nick Calathes,Panathinaikos Superfoods Athens,31,899,180,378,0.476,34,116,0.293,146,262,0.557,0.521,57,99,0.576,20,99,119,249,54,2,70,80,451
Nicolo Melli,Fenerbahçe,36,953,110,219,0.502,34,79,0.43,76,140,0.543,0.58,66,82,0.805,55,124,179,62,33,12,38,90,320
